nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;categorie;aantal_verblijven_per_ziekenhuis_gemeente_patient;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;marktaandeel
37002;8720;Dentergem;1548;Jonger dan 15 jaar;116;395;Sint-Andriesziekenhuis;Tielt;0.4051724
37002;8720;Dentergem;1548;Jonger dan 15 jaar;116;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.2586207
37002;8720;Dentergem;1548;Jonger dan 15 jaar;116;670;UZ Gent;Gent;0.0948276
37002;8720;Dentergem;1548;Tussen 15 en 64 jaar;932;117;AZ Delta;Roeselare;0.0804721
37002;8720;Dentergem;1548;Tussen 15 en 64 jaar;932;134;Sint-Vincentiusziekenhuis;Deinze;0.1072961
37002;8720;Dentergem;1548;Tussen 15 en 64 jaar;932;395;Sint-Andriesziekenhuis;Tielt;0.3165236
37002;8720;Dentergem;1548;Tussen 15 en 64 jaar;932;396;AZ Groeninge;Kortrijk;0.0772532
37002;8720;Dentergem;1548;Tussen 15 en 64 jaar;932;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.2618026
37002;8720;Dentergem;1548;65 jaar en ouder;500;134;Sint-Vincentiusziekenhuis;Deinze;0.068
37002;8720;Dentergem;1548;65 jaar en ouder;500;395;Sint-Andriesziekenhuis;Tielt;0.344
37002;8720;Dentergem;1548;65 jaar en ouder;500;396;AZ Groeninge;Kortrijk;0.164
37002;8720;Dentergem;1548;65 jaar en ouder;500;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.262
37007;8760;Meulebeke;2398;Jonger dan 15 jaar;171;117;AZ Delta;Roeselare;0.122807
37007;8760;Meulebeke;2398;Jonger dan 15 jaar;171;124;VZW Sint-Jozefskliniek;Izegem;0.128655
37007;8760;Meulebeke;2398;Jonger dan 15 jaar;171;395;Sint-Andriesziekenhuis;Tielt;0.5614035
37007;8760;Meulebeke;2398;Jonger dan 15 jaar;171;396;AZ Groeninge;Kortrijk;0.0643275
37007;8760;Meulebeke;2398;Tussen 15 en 64 jaar;1531;117;AZ Delta;Roeselare;0.2273024
37007;8760;Meulebeke;2398;Tussen 15 en 64 jaar;1531;124;VZW Sint-Jozefskliniek;Izegem;0.1770085
37007;8760;Meulebeke;2398;Tussen 15 en 64 jaar;1531;395;Sint-Andriesziekenhuis;Tielt;0.4500327
37007;8760;Meulebeke;2398;65 jaar en ouder;696;117;AZ Delta;Roeselare;0.2126437
37007;8760;Meulebeke;2398;65 jaar en ouder;696;124;VZW Sint-Jozefskliniek;Izegem;0.158046
37007;8760;Meulebeke;2398;65 jaar en ouder;696;395;Sint-Andriesziekenhuis;Tielt;0.5689655
37010;8780;Oostrozebeke;1548;Jonger dan 15 jaar;118;124;VZW Sint-Jozefskliniek;Izegem;0.1271186
37010;8780;Oostrozebeke;1548;Jonger dan 15 jaar;118;395;Sint-Andriesziekenhuis;Tielt;0.2881356
37010;8780;Oostrozebeke;1548;Jonger dan 15 jaar;118;396;AZ Groeninge;Kortrijk;0.1355932
37010;8780;Oostrozebeke;1548;Jonger dan 15 jaar;118;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.1610169
37010;8780;Oostrozebeke;1548;Jonger dan 15 jaar;118;670;UZ Gent;Gent;0.1525424
37010;8780;Oostrozebeke;1548;Tussen 15 en 64 jaar;921;117;AZ Delta;Roeselare;0.1368078
37010;8780;Oostrozebeke;1548;Tussen 15 en 64 jaar;921;124;VZW Sint-Jozefskliniek;Izegem;0.1682953
37010;8780;Oostrozebeke;1548;Tussen 15 en 64 jaar;921;395;Sint-Andriesziekenhuis;Tielt;0.3843648
37010;8780;Oostrozebeke;1548;Tussen 15 en 64 jaar;921;396;AZ Groeninge;Kortrijk;0.0781759
37010;8780;Oostrozebeke;1548;Tussen 15 en 64 jaar;921;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.1313789
37010;8780;Oostrozebeke;1548;65 jaar en ouder;509;117;AZ Delta;Roeselare;0.1807466
37010;8780;Oostrozebeke;1548;65 jaar en ouder;509;124;VZW Sint-Jozefskliniek;Izegem;0.2062868
37010;8780;Oostrozebeke;1548;65 jaar en ouder;509;395;Sint-Andriesziekenhuis;Tielt;0.2691552
37010;8780;Oostrozebeke;1548;65 jaar en ouder;509;396;AZ Groeninge;Kortrijk;0.0569745
37010;8780;Oostrozebeke;1548;65 jaar en ouder;509;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.2141454
37011;8740;Pittem;1640;Jonger dan 15 jaar;141;117;AZ Delta;Roeselare;0.1560284
37011;8740;Pittem;1640;Jonger dan 15 jaar;141;124;VZW Sint-Jozefskliniek;Izegem;0.0851064
37011;8740;Pittem;1640;Jonger dan 15 jaar;141;395;Sint-Andriesziekenhuis;Tielt;0.5602837
37011;8740;Pittem;1640;Jonger dan 15 jaar;141;670;UZ Gent;Gent;0.0921986
37011;8740;Pittem;1640;Tussen 15 en 64 jaar;913;117;AZ Delta;Roeselare;0.2595838
37011;8740;Pittem;1640;Tussen 15 en 64 jaar;913;395;Sint-Andriesziekenhuis;Tielt;0.516977
37011;8740;Pittem;1640;65 jaar en ouder;586;117;AZ Delta;Roeselare;0.3276451
37011;8740;Pittem;1640;65 jaar en ouder;586;395;Sint-Andriesziekenhuis;Tielt;0.6023891
37012;8755;Ruiselede;1127;Jonger dan 15 jaar;85;134;Sint-Vincentiusziekenhuis;Deinze;0.0823529
37012;8755;Ruiselede;1127;Jonger dan 15 jaar;85;140;AZ Sint-Lucas Brugge;Brugge;0.1058824
37012;8755;Ruiselede;1127;Jonger dan 15 jaar;85;395;Sint-Andriesziekenhuis;Tielt;0.6352941
37012;8755;Ruiselede;1127;Jonger dan 15 jaar;85;670;UZ Gent;Gent;0.0588235
37012;8755;Ruiselede;1127;Tussen 15 en 64 jaar;675;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.0755556
37012;8755;Ruiselede;1127;Tussen 15 en 64 jaar;675;117;AZ Delta;Roeselare;0.1185185
37012;8755;Ruiselede;1127;Tussen 15 en 64 jaar;675;140;AZ Sint-Lucas Brugge;Brugge;0.0577778
37012;8755;Ruiselede;1127;Tussen 15 en 64 jaar;675;395;Sint-Andriesziekenhuis;Tielt;0.5940741
37012;8755;Ruiselede;1127;65 jaar en ouder;367;117;AZ Delta;Roeselare;0.0762943
37012;8755;Ruiselede;1127;65 jaar en ouder;367;134;Sint-Vincentiusziekenhuis;Deinze;0.0544959
37012;8755;Ruiselede;1127;65 jaar en ouder;367;395;Sint-Andriesziekenhuis;Tielt;0.6975477
37015;8700;Tielt;4621;Jonger dan 15 jaar;386;395;Sint-Andriesziekenhuis;Tielt;0.8238342
37015;8700;Tielt;4621;Tussen 15 en 64 jaar;2656;117;AZ Delta;Roeselare;0.1325301
37015;8700;Tielt;4621;Tussen 15 en 64 jaar;2656;395;Sint-Andriesziekenhuis;Tielt;0.6690512
37015;8700;Tielt;4621;65 jaar en ouder;1579;117;AZ Delta;Roeselare;0.1006966
37015;8700;Tielt;4621;65 jaar en ouder;1579;395;Sint-Andriesziekenhuis;Tielt;0.7783407
37017;8710;Wielsbeke;1925;Jonger dan 15 jaar;169;322;UZ Leuven;Leuven;0.0591716
37017;8710;Wielsbeke;1925;Jonger dan 15 jaar;169;395;Sint-Andriesziekenhuis;Tielt;0.1656805
37017;8710;Wielsbeke;1925;Jonger dan 15 jaar;169;396;AZ Groeninge;Kortrijk;0.1065089
37017;8710;Wielsbeke;1925;Jonger dan 15 jaar;169;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.4733728
37017;8710;Wielsbeke;1925;Jonger dan 15 jaar;169;670;UZ Gent;Gent;0.0828402
37017;8710;Wielsbeke;1925;Tussen 15 en 64 jaar;1166;117;AZ Delta;Roeselare;0.051458
37017;8710;Wielsbeke;1925;Tussen 15 en 64 jaar;1166;124;VZW Sint-Jozefskliniek;Izegem;0.1174957
37017;8710;Wielsbeke;1925;Tussen 15 en 64 jaar;1166;395;Sint-Andriesziekenhuis;Tielt;0.0857633
37017;8710;Wielsbeke;1925;Tussen 15 en 64 jaar;1166;396;AZ Groeninge;Kortrijk;0.2092624
37017;8710;Wielsbeke;1925;Tussen 15 en 64 jaar;1166;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.3867925
37017;8710;Wielsbeke;1925;65 jaar en ouder;590;124;VZW Sint-Jozefskliniek;Izegem;0.1288136
37017;8710;Wielsbeke;1925;65 jaar en ouder;590;395;Sint-Andriesziekenhuis;Tielt;0.0542373
37017;8710;Wielsbeke;1925;65 jaar en ouder;590;396;AZ Groeninge;Kortrijk;0.1372881
37017;8710;Wielsbeke;1925;65 jaar en ouder;590;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.5305085
37017;8710;Wielsbeke;1925;65 jaar en ouder;590;670;UZ Gent;Gent;0.0694915
37018;8750;Wingene;3167;Jonger dan 15 jaar;255;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.0745098
37018;8750;Wingene;3167;Jonger dan 15 jaar;255;117;AZ Delta;Roeselare;0.1176471
37018;8750;Wingene;3167;Jonger dan 15 jaar;255;140;AZ Sint-Lucas Brugge;Brugge;0.0745098
37018;8750;Wingene;3167;Jonger dan 15 jaar;255;378;AZ Sint-Rembert;Torhout;0.0588235
37018;8750;Wingene;3167;Jonger dan 15 jaar;255;395;Sint-Andriesziekenhuis;Tielt;0.6
37018;8750;Wingene;3167;Tussen 15 en 64 jaar;1902;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.0998948
37018;8750;Wingene;3167;Tussen 15 en 64 jaar;1902;117;AZ Delta;Roeselare;0.2476341
37018;8750;Wingene;3167;Tussen 15 en 64 jaar;1902;140;AZ Sint-Lucas Brugge;Brugge;0.097266
37018;8750;Wingene;3167;Tussen 15 en 64 jaar;1902;395;Sint-Andriesziekenhuis;Tielt;0.4311251
37018;8750;Wingene;3167;65 jaar en ouder;1010;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.0930693
37018;8750;Wingene;3167;65 jaar en ouder;1010;117;AZ Delta;Roeselare;0.1752475
37018;8750;Wingene;3167;65 jaar en ouder;1010;140;AZ Sint-Lucas Brugge;Brugge;0.0524752
37018;8750;Wingene;3167;65 jaar en ouder;1010;395;Sint-Andriesziekenhuis;Tielt;0.5930693
37020;8850;Ardooie;1894;Jonger dan 15 jaar;159;117;AZ Delta;Roeselare;0.490566
37020;8850;Ardooie;1894;Jonger dan 15 jaar;159;124;VZW Sint-Jozefskliniek;Izegem;0.1320755
37020;8850;Ardooie;1894;Jonger dan 15 jaar;159;378;AZ Sint-Rembert;Torhout;0.0503145
37020;8850;Ardooie;1894;Jonger dan 15 jaar;159;395;Sint-Andriesziekenhuis;Tielt;0.1194969
37020;8850;Ardooie;1894;Jonger dan 15 jaar;159;670;UZ Gent;Gent;0.163522
37020;8850;Ardooie;1894;Tussen 15 en 64 jaar;1141;117;AZ Delta;Roeselare;0.6678352
37020;8850;Ardooie;1894;Tussen 15 en 64 jaar;1141;124;VZW Sint-Jozefskliniek;Izegem;0.1130587
37020;8850;Ardooie;1894;Tussen 15 en 64 jaar;1141;395;Sint-Andriesziekenhuis;Tielt;0.0753725
37020;8850;Ardooie;1894;65 jaar en ouder;594;117;AZ Delta;Roeselare;0.7693603
37020;8850;Ardooie;1894;65 jaar en ouder;594;124;VZW Sint-Jozefskliniek;Izegem;0.1043771
37020;8850;Ardooie;1894;65 jaar en ouder;594;395;Sint-Andriesziekenhuis;Tielt;0.0808081
38002;8690;Alveringem;879;Jonger dan 15 jaar;56;57;Jan Yperman Ziekenhuis;Ieper;0.2321429
38002;8690;Alveringem;879;Jonger dan 15 jaar;56;310;AZ West;Veurne;0.4821429
38002;8690;Alveringem;879;Jonger dan 15 jaar;56;670;UZ Gent;Gent;0.1964286
38002;8690;Alveringem;879;Tussen 15 en 64 jaar;526;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.0532319
38002;8690;Alveringem;879;Tussen 15 en 64 jaar;526;57;Jan Yperman Ziekenhuis;Ieper;0.3212928
38002;8690;Alveringem;879;Tussen 15 en 64 jaar;526;117;AZ Delta;Roeselare;0.0912548
38002;8690;Alveringem;879;Tussen 15 en 64 jaar;526;310;AZ West;Veurne;0.4315589
38002;8690;Alveringem;879;65 jaar en ouder;297;57;Jan Yperman Ziekenhuis;Ieper;0.3905724
38002;8690;Alveringem;879;65 jaar en ouder;297;310;AZ West;Veurne;0.4983165
38008;8660;De Panne;2901;Jonger dan 15 jaar;126;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.1190476
38008;8660;De Panne;2901;Jonger dan 15 jaar;126;310;AZ West;Veurne;0.6825397
38008;8660;De Panne;2901;Jonger dan 15 jaar;126;670;UZ Gent;Gent;0.0555556
38008;8660;De Panne;2901;Tussen 15 en 64 jaar;1535;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.0931596
38008;8660;De Panne;2901;Tussen 15 en 64 jaar;1535;57;Jan Yperman Ziekenhuis;Ieper;0.0664495
38008;8660;De Panne;2901;Tussen 15 en 64 jaar;1535;117;AZ Delta;Roeselare;0.0586319
38008;8660;De Panne;2901;Tussen 15 en 64 jaar;1535;310;AZ West;Veurne;0.6429967
38008;8660;De Panne;2901;65 jaar en ouder;1240;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.1096774
38008;8660;De Panne;2901;65 jaar en ouder;1240;310;AZ West;Veurne;0.675
38014;8670;Koksijde;5780;Jonger dan 15 jaar;163;310;AZ West;Veurne;0.5153374
38014;8670;Koksijde;5780;Jonger dan 15 jaar;163;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1595092
38014;8670;Koksijde;5780;Jonger dan 15 jaar;163;525;AZ Damiaan Oostende;Oostende;0.0736196
38014;8670;Koksijde;5780;Tussen 15 en 64 jaar;2322;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.0753661
38014;8670;Koksijde;5780;Tussen 15 en 64 jaar;2322;57;Jan Yperman Ziekenhuis;Ieper;0.0538329
38014;8670;Koksijde;5780;Tussen 15 en 64 jaar;2322;117;AZ Delta;Roeselare;0.0555556
38014;8670;Koksijde;5780;Tussen 15 en 64 jaar;2322;310;AZ West;Veurne;0.5142119
38014;8670;Koksijde;5780;Tussen 15 en 64 jaar;2322;525;AZ Damiaan Oostende;Oostende;0.0620155
38014;8670;Koksijde;5780;65 jaar en ouder;3295;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.1025797
38014;8670;Koksijde;5780;65 jaar en ouder;3295;310;AZ West;Veurne;0.5805766
38014;8670;Koksijde;5780;65 jaar en ouder;3295;525;AZ Damiaan Oostende;Oostende;0.0628225
38016;8620;Nieuwpoort;2734;Jonger dan 15 jaar;84;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.202381
38016;8620;Nieuwpoort;2734;Jonger dan 15 jaar;84;310;AZ West;Veurne;0.3928571
38016;8620;Nieuwpoort;2734;Jonger dan 15 jaar;84;392;AZ Zeno;Knokke-Heist;0.0833333
38016;8620;Nieuwpoort;2734;Jonger dan 15 jaar;84;525;AZ Damiaan Oostende;Oostende;0.1785714
38016;8620;Nieuwpoort;2734;Jonger dan 15 jaar;84;670;UZ Gent;Gent;0.0595238
38016;8620;Nieuwpoort;2734;Tussen 15 en 64 jaar;1310;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.129771
38016;8620;Nieuwpoort;2734;Tussen 15 en 64 jaar;1310;310;AZ West;Veurne;0.3908397
38016;8620;Nieuwpoort;2734;Tussen 15 en 64 jaar;1310;525;AZ Damiaan Oostende;Oostende;0.2503817
38016;8620;Nieuwpoort;2734;65 jaar en ouder;1340;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.1313433
38016;8620;Nieuwpoort;2734;65 jaar en ouder;1340;117;AZ Delta;Roeselare;0.0604478
38016;8620;Nieuwpoort;2734;65 jaar en ouder;1340;310;AZ West;Veurne;0.3671642
38016;8620;Nieuwpoort;2734;65 jaar en ouder;1340;525;AZ Damiaan Oostende;Oostende;0.2462687
38025;8630;Veurne;2781;Jonger dan 15 jaar;128;310;AZ West;Veurne;0.796875
38025;8630;Veurne;2781;Tussen 15 en 64 jaar;1579;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.1000633
38025;8630;Veurne;2781;Tussen 15 en 64 jaar;1579;117;AZ Delta;Roeselare;0.0683977
38025;8630;Veurne;2781;Tussen 15 en 64 jaar;1579;310;AZ West;Veurne;0.6402787
38025;8630;Veurne;2781;65 jaar en ouder;1074;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.0763501
38025;8630;Veurne;2781;65 jaar en ouder;1074;117;AZ Delta;Roeselare;0.1117318
38025;8630;Veurne;2781;65 jaar en ouder;1074;310;AZ West;Veurne;0.707635
41002;9300;Aalst;15932;Jonger dan 15 jaar;1030;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.3805825
41002;9300;Aalst;15932;Jonger dan 15 jaar;1030;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.3660194
41002;9300;Aalst;15932;Jonger dan 15 jaar;1030;670;UZ Gent;Gent;0.0805825
41002;9300;Aalst;15932;Tussen 15 en 64 jaar;8888;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.4418317
41002;9300;Aalst;15932;Tussen 15 en 64 jaar;8888;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.4031278
41002;9300;Aalst;15932;65 jaar en ouder;6014;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.4474559
41002;9300;Aalst;15932;65 jaar en ouder;6014;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.4870303
41011;9470;Denderleeuw;3719;Jonger dan 15 jaar;224;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.3214286
41011;9470;Denderleeuw;3719;Jonger dan 15 jaar;224;143;UZ Brussel;Jette;0.0982143
41011;9470;Denderleeuw;3719;Jonger dan 15 jaar;224;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.2991071
41011;9470;Denderleeuw;3719;Jonger dan 15 jaar;224;670;UZ Gent;Gent;0.0714286
41011;9470;Denderleeuw;3719;Tussen 15 en 64 jaar;2214;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.4304426
41011;9470;Denderleeuw;3719;Tussen 15 en 64 jaar;2214;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.3762421
41011;9470;Denderleeuw;3719;65 jaar en ouder;1281;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.4473068
41011;9470;Denderleeuw;3719;65 jaar en ouder;1281;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.4676034
41018;9500;Geraardsbergen;8307;Jonger dan 15 jaar;388;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.0592784
41018;9500;Geraardsbergen;8307;Jonger dan 15 jaar;388;143;UZ Brussel;Jette;0.0541237
41018;9500;Geraardsbergen;8307;Jonger dan 15 jaar;388;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.3969072
41018;9500;Geraardsbergen;8307;Jonger dan 15 jaar;388;217;AZ Sint-Elisabeth;Zottegem;0.2757732
41018;9500;Geraardsbergen;8307;Jonger dan 15 jaar;388;670;UZ Gent;Gent;0.0953608
41018;9500;Geraardsbergen;8307;Tussen 15 en 64 jaar;4955;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.0724521
41018;9500;Geraardsbergen;8307;Tussen 15 en 64 jaar;4955;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.5515641
41018;9500;Geraardsbergen;8307;Tussen 15 en 64 jaar;4955;217;AZ Sint-Elisabeth;Zottegem;0.2542886
41018;9500;Geraardsbergen;8307;65 jaar en ouder;2964;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.0543185
41018;9500;Geraardsbergen;8307;65 jaar en ouder;2964;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.7054656
41018;9500;Geraardsbergen;8307;65 jaar en ouder;2964;217;AZ Sint-Elisabeth;Zottegem;0.1619433
41024;9450;Haaltert;3621;Jonger dan 15 jaar;193;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.3056995
41024;9450;Haaltert;3621;Jonger dan 15 jaar;193;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.4766839
41024;9450;Haaltert;3621;Tussen 15 en 64 jaar;2100;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.3480952
41024;9450;Haaltert;3621;Tussen 15 en 64 jaar;2100;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.4642857
41024;9450;Haaltert;3621;Tussen 15 en 64 jaar;2100;217;AZ Sint-Elisabeth;Zottegem;0.0628571
41024;9450;Haaltert;3621;65 jaar en ouder;1328;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.3697289
41024;9450;Haaltert;3621;65 jaar en ouder;1328;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.561747
41027;9550;Herzele;3698;Jonger dan 15 jaar;165;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.0969697
41027;9550;Herzele;3698;Jonger dan 15 jaar;165;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.1454545
41027;9550;Herzele;3698;Jonger dan 15 jaar;165;217;AZ Sint-Elisabeth;Zottegem;0.5151515
41027;9550;Herzele;3698;Jonger dan 15 jaar;165;670;UZ Gent;Gent;0.1272727
41027;9550;Herzele;3698;Tussen 15 en 64 jaar;2370;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.0843882
41027;9550;Herzele;3698;Tussen 15 en 64 jaar;2370;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.1147679
41027;9550;Herzele;3698;Tussen 15 en 64 jaar;2370;217;AZ Sint-Elisabeth;Zottegem;0.6514768
41027;9550;Herzele;3698;Tussen 15 en 64 jaar;2370;670;UZ Gent;Gent;0.0708861
41027;9550;Herzele;3698;65 jaar en ouder;1163;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.0782459
41027;9550;Herzele;3698;65 jaar en ouder;1163;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.1160791
41027;9550;Herzele;3698;65 jaar en ouder;1163;217;AZ Sint-Elisabeth;Zottegem;0.6638005
41027;9550;Herzele;3698;65 jaar en ouder;1163;670;UZ Gent;Gent;0.1049011
41034;9340;Lede;3793;Jonger dan 15 jaar;168;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.172619
41034;9340;Lede;3793;Jonger dan 15 jaar;168;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.547619
41034;9340;Lede;3793;Jonger dan 15 jaar;168;670;UZ Gent;Gent;0.1190476
41034;9340;Lede;3793;Tussen 15 en 64 jaar;2242;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.2132025
41034;9340;Lede;3793;Tussen 15 en 64 jaar;2242;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.5637823
41034;9340;Lede;3793;Tussen 15 en 64 jaar;2242;670;UZ Gent;Gent;0.0570919
41034;9340;Lede;3793;65 jaar en ouder;1383;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.2458424
41034;9340;Lede;3793;65 jaar en ouder;1383;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.6449747
41048;9400;Ninove;7544;Jonger dan 15 jaar;454;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.3348018
41048;9400;Ninove;7544;Jonger dan 15 jaar;454;143;UZ Brussel;Jette;0.1189427
41048;9400;Ninove;7544;Jonger dan 15 jaar;454;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.2400881
41048;9400;Ninove;7544;Jonger dan 15 jaar;454;217;AZ Sint-Elisabeth;Zottegem;0.0594714
41048;9400;Ninove;7544;Jonger dan 15 jaar;454;670;UZ Gent;Gent;0.0726872
41048;9400;Ninove;7544;Tussen 15 en 64 jaar;4308;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.4199164
41048;9400;Ninove;7544;Tussen 15 en 64 jaar;4308;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.2314299
41048;9400;Ninove;7544;Tussen 15 en 64 jaar;4308;217;AZ Sint-Elisabeth;Zottegem;0.1504178
41048;9400;Ninove;7544;65 jaar en ouder;2782;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.5115025
41048;9400;Ninove;7544;65 jaar en ouder;2782;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.2893602
41048;9400;Ninove;7544;65 jaar en ouder;2782;217;AZ Sint-Elisabeth;Zottegem;0.1247304
41063;9520;Sint-Lievens-Houtem;2231;Jonger dan 15 jaar;104;17;AZ Maria Middelares;Gent;0.125
41063;9520;Sint-Lievens-Houtem;2231;Jonger dan 15 jaar;104;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.0576923
41063;9520;Sint-Lievens-Houtem;2231;Jonger dan 15 jaar;104;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.2403846
41063;9520;Sint-Lievens-Houtem;2231;Jonger dan 15 jaar;104;217;AZ Sint-Elisabeth;Zottegem;0.3269231
41063;9520;Sint-Lievens-Houtem;2231;Jonger dan 15 jaar;104;670;UZ Gent;Gent;0.1442308
41063;9520;Sint-Lievens-Houtem;2231;Tussen 15 en 64 jaar;1343;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.076694
41063;9520;Sint-Lievens-Houtem;2231;Tussen 15 en 64 jaar;1343;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.2323157
41063;9520;Sint-Lievens-Houtem;2231;Tussen 15 en 64 jaar;1343;217;AZ Sint-Elisabeth;Zottegem;0.4735666
41063;9520;Sint-Lievens-Houtem;2231;Tussen 15 en 64 jaar;1343;670;UZ Gent;Gent;0.1042442
41063;9520;Sint-Lievens-Houtem;2231;65 jaar en ouder;784;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.122449
41063;9520;Sint-Lievens-Houtem;2231;65 jaar en ouder;784;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.1862245
41063;9520;Sint-Lievens-Houtem;2231;65 jaar en ouder;784;217;AZ Sint-Elisabeth;Zottegem;0.4617347
41063;9520;Sint-Lievens-Houtem;2231;65 jaar en ouder;784;670;UZ Gent;Gent;0.1517857
41081;9620;Zottegem;6023;Jonger dan 15 jaar;250;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.064
41081;9620;Zottegem;6023;Jonger dan 15 jaar;250;217;AZ Sint-Elisabeth;Zottegem;0.616
41081;9620;Zottegem;6023;Jonger dan 15 jaar;250;670;UZ Gent;Gent;0.176
41081;9620;Zottegem;6023;Tussen 15 en 64 jaar;3578;217;AZ Sint-Elisabeth;Zottegem;0.7602012
41081;9620;Zottegem;6023;Tussen 15 en 64 jaar;3578;670;UZ Gent;Gent;0.0774176
41081;9620;Zottegem;6023;65 jaar en ouder;2195;217;AZ Sint-Elisabeth;Zottegem;0.7603645
41081;9620;Zottegem;6023;65 jaar en ouder;2195;670;UZ Gent;Gent;0.1503417
41082;9420;Erpe-Mere;4039;Jonger dan 15 jaar;195;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.2461538
41082;9420;Erpe-Mere;4039;Jonger dan 15 jaar;195;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.4769231
41082;9420;Erpe-Mere;4039;Jonger dan 15 jaar;195;217;AZ Sint-Elisabeth;Zottegem;0.0769231
41082;9420;Erpe-Mere;4039;Jonger dan 15 jaar;195;670;UZ Gent;Gent;0.0717949
41082;9420;Erpe-Mere;4039;Tussen 15 en 64 jaar;2323;126;Onze-Lieve-Vrouwziekenhuis;Aalst;0.2074903
41082;9420;Erpe-Mere;4039;Tussen 15 en 64 jaar;2323;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.5213087
