nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente_patient;klasse;aantal_verblijven_per_leeftijd;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient_leeftijd;marktaandeel
34002;8570;Anzegem;2270;Jonger dan 15 jaar;209;396;AZ Groeninge;Kortrijk;38;0.1818182
34002;8570;Anzegem;2270;Jonger dan 15 jaar;209;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;101;0.4832536
34002;8570;Anzegem;2270;Jonger dan 15 jaar;209;670;UZ Gent;Gent;16;0.076555
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;17;AZ Maria Middelares;Gent;29;0.0281008
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;32;AZ Alma;Eeklo;5;0.004845
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;49;AZ Sint-Jan Brugge - Oostende;Brugge;22;0.0213178
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;117;AZ Delta;Roeselare;32;0.0310078
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;124;VZW Sint-Jozefskliniek;Izegem;9;0.0087209
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;134;Sint-Vincentiusziekenhuis;Deinze;7;0.0067829
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;170;AZ Oudenaarde;Oudenaarde;108;0.1046512
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;322;UZ Leuven;Leuven;9;0.0087209
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;396;AZ Groeninge;Kortrijk;351;0.3401163
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;328;0.3178295
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;550;AZ Glorieux;Ronse;12;0.0116279
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;670;UZ Gent;Gent;76;0.0736434
34002;8570;Anzegem;2270;Tussen 15 en 64 jaar;1032;713;AZ Jan Palfijn Gent;Gent;6;0.005814
34002;8570;Anzegem;2270;65 jaar en ouder;1029;17;AZ Maria Middelares;Gent;31;0.0301263
34002;8570;Anzegem;2270;65 jaar en ouder;1029;32;AZ Alma;Eeklo;10;0.0097182
34002;8570;Anzegem;2270;65 jaar en ouder;1029;117;AZ Delta;Roeselare;19;0.0184645
34002;8570;Anzegem;2270;65 jaar en ouder;1029;124;VZW Sint-Jozefskliniek;Izegem;10;0.0097182
34002;8570;Anzegem;2270;65 jaar en ouder;1029;134;Sint-Vincentiusziekenhuis;Deinze;11;0.01069
34002;8570;Anzegem;2270;65 jaar en ouder;1029;170;AZ Oudenaarde;Oudenaarde;100;0.0971817
34002;8570;Anzegem;2270;65 jaar en ouder;1029;322;UZ Leuven;Leuven;10;0.0097182
34002;8570;Anzegem;2270;65 jaar en ouder;1029;396;AZ Groeninge;Kortrijk;306;0.2973761
34002;8570;Anzegem;2270;65 jaar en ouder;1029;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;459;0.4460641
34002;8570;Anzegem;2270;65 jaar en ouder;1029;550;AZ Glorieux;Ronse;9;0.0087464
34002;8570;Anzegem;2270;65 jaar en ouder;1029;670;UZ Gent;Gent;42;0.0408163
34003;8580;Avelgem;1678;Jonger dan 15 jaar;163;170;AZ Oudenaarde;Oudenaarde;42;0.2576687
34003;8580;Avelgem;1678;Jonger dan 15 jaar;163;396;AZ Groeninge;Kortrijk;54;0.3312883
34003;8580;Avelgem;1678;Jonger dan 15 jaar;163;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;33;0.202454
34003;8580;Avelgem;1678;Jonger dan 15 jaar;163;550;AZ Glorieux;Ronse;13;0.0797546
34003;8580;Avelgem;1678;Jonger dan 15 jaar;163;670;UZ Gent;Gent;10;0.0613497
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;17;AZ Maria Middelares;Gent;19;0.0222222
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;49;AZ Sint-Jan Brugge - Oostende;Brugge;11;0.0128655
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;117;AZ Delta;Roeselare;16;0.0187135
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;124;VZW Sint-Jozefskliniek;Izegem;9;0.0105263
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;134;Sint-Vincentiusziekenhuis;Deinze;10;0.0116959
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;170;AZ Oudenaarde;Oudenaarde;186;0.2175439
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;217;AZ Sint-Elisabeth;Zottegem;5;0.005848
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;322;UZ Leuven;Leuven;15;0.0175439
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;396;AZ Groeninge;Kortrijk;359;0.419883
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;51;0.0596491
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;11;0.0128655
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;550;AZ Glorieux;Ronse;82;0.0959064
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;670;UZ Gent;Gent;36;0.0421053
34003;8580;Avelgem;1678;Tussen 15 en 64 jaar;855;713;AZ Jan Palfijn Gent;Gent;5;0.005848
34003;8580;Avelgem;1678;65 jaar en ouder;660;17;AZ Maria Middelares;Gent;5;0.0075758
34003;8580;Avelgem;1678;65 jaar en ouder;660;117;AZ Delta;Roeselare;10;0.0151515
34003;8580;Avelgem;1678;65 jaar en ouder;660;170;AZ Oudenaarde;Oudenaarde;198;0.3
34003;8580;Avelgem;1678;65 jaar en ouder;660;176;Algemeen Stedelijk Ziekenhuis;Aalst (Oost-Vlaanderen);5;0.0075758
34003;8580;Avelgem;1678;65 jaar en ouder;660;396;AZ Groeninge;Kortrijk;293;0.4439394
34003;8580;Avelgem;1678;65 jaar en ouder;660;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;23;0.0348485
34003;8580;Avelgem;1678;65 jaar en ouder;660;550;AZ Glorieux;Ronse;76;0.1151515
34003;8580;Avelgem;1678;65 jaar en ouder;660;670;UZ Gent;Gent;18;0.0272727
34009;8540;Deerlijk;1944;Jonger dan 15 jaar;221;49;AZ Sint-Jan Brugge - Oostende;Brugge;6;0.0271493
34009;8540;Deerlijk;1944;Jonger dan 15 jaar;221;396;AZ Groeninge;Kortrijk;126;0.5701357
34009;8540;Deerlijk;1944;Jonger dan 15 jaar;221;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;63;0.2850679
34009;8540;Deerlijk;1944;Jonger dan 15 jaar;221;670;UZ Gent;Gent;14;0.0633484
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;17;AZ Maria Middelares;Gent;25;0.0289017
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;49;AZ Sint-Jan Brugge - Oostende;Brugge;12;0.0138728
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;117;AZ Delta;Roeselare;30;0.0346821
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;124;VZW Sint-Jozefskliniek;Izegem;28;0.0323699
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;134;Sint-Vincentiusziekenhuis;Deinze;7;0.0080925
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;290;AZ Sint-Lucas;Gent;6;0.0069364
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;322;UZ Leuven;Leuven;13;0.0150289
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;378;AZ Delta;Roeselare;5;0.0057803
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;395;Sint-Andriesziekenhuis;Tielt (West-Vlaanderen);8;0.0092486
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;396;AZ Groeninge;Kortrijk;475;0.5491329
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;180;0.2080925
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;550;AZ Glorieux;Ronse;5;0.0057803
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;670;UZ Gent;Gent;43;0.049711
34009;8540;Deerlijk;1944;Tussen 15 en 64 jaar;865;713;AZ Jan Palfijn Gent;Gent;6;0.0069364
34009;8540;Deerlijk;1944;65 jaar en ouder;858;17;AZ Maria Middelares;Gent;20;0.02331
34009;8540;Deerlijk;1944;65 jaar en ouder;858;49;AZ Sint-Jan Brugge - Oostende;Brugge;6;0.006993
34009;8540;Deerlijk;1944;65 jaar en ouder;858;117;AZ Delta;Roeselare;17;0.0198135
34009;8540;Deerlijk;1944;65 jaar en ouder;858;124;VZW Sint-Jozefskliniek;Izegem;41;0.0477855
34009;8540;Deerlijk;1944;65 jaar en ouder;858;134;Sint-Vincentiusziekenhuis;Deinze;11;0.0128205
34009;8540;Deerlijk;1944;65 jaar en ouder;858;396;AZ Groeninge;Kortrijk;483;0.5629371
34009;8540;Deerlijk;1944;65 jaar en ouder;858;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;233;0.2715618
34009;8540;Deerlijk;1944;65 jaar en ouder;858;670;UZ Gent;Gent;28;0.032634
34013;8530;Harelbeke;5162;Jonger dan 15 jaar;512;49;AZ Sint-Jan Brugge - Oostende;Brugge;12;0.0234375
34013;8530;Harelbeke;5162;Jonger dan 15 jaar;512;117;AZ Delta;Roeselare;14;0.0273438
34013;8530;Harelbeke;5162;Jonger dan 15 jaar;512;124;VZW Sint-Jozefskliniek;Izegem;30;0.0585938
34013;8530;Harelbeke;5162;Jonger dan 15 jaar;512;322;UZ Leuven;Leuven;6;0.0117188
34013;8530;Harelbeke;5162;Jonger dan 15 jaar;512;395;Sint-Andriesziekenhuis;Tielt (West-Vlaanderen);5;0.0097656
34013;8530;Harelbeke;5162;Jonger dan 15 jaar;512;396;AZ Groeninge;Kortrijk;350;0.6835938
34013;8530;Harelbeke;5162;Jonger dan 15 jaar;512;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;46;0.0898438
34013;8530;Harelbeke;5162;Jonger dan 15 jaar;512;670;UZ Gent;Gent;39;0.0761719
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;17;AZ Maria Middelares;Gent;41;0.0163542
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;49;AZ Sint-Jan Brugge - Oostende;Brugge;61;0.0243319
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;57;Jan Yperman Ziekenhuis;Ieper;16;0.0063821
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;117;AZ Delta;Roeselare;132;0.0526526
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;124;VZW Sint-Jozefskliniek;Izegem;194;0.0773833
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;140;AZ Sint-Lucas Brugge;Brugge;7;0.0027922
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;170;AZ Oudenaarde;Oudenaarde;6;0.0023933
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;247;Centre Hospitalier de Mouscron;Moeskroen;5;0.0019944
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;322;UZ Leuven;Leuven;32;0.0127643
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;378;AZ Delta;Roeselare;9;0.0035899
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;395;Sint-Andriesziekenhuis;Tielt (West-Vlaanderen);24;0.0095732
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;396;AZ Groeninge;Kortrijk;1715;0.6840846
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;147;0.0586358
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;550;AZ Glorieux;Ronse;5;0.0019944
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;670;UZ Gent;Gent;55;0.0219386
34013;8530;Harelbeke;5162;Tussen 15 en 64 jaar;2507;713;AZ Jan Palfijn Gent;Gent;5;0.0019944
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;17;AZ Maria Middelares;Gent;34;0.0158656
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;49;AZ Sint-Jan Brugge - Oostende;Brugge;7;0.0032664
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;117;AZ Delta;Roeselare;59;0.0275315
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;124;VZW Sint-Jozefskliniek;Izegem;216;0.1007933
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;134;Sint-Vincentiusziekenhuis;Deinze;12;0.0055996
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;310;AZ West;Veurne;6;0.0027998
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;322;UZ Leuven;Leuven;11;0.005133
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;395;Sint-Andriesziekenhuis;Tielt (West-Vlaanderen);7;0.0032664
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;396;AZ Groeninge;Kortrijk;1657;0.7732151
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;76;0.0354643
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;525;AZ Damiaan Oostende;Oostende;7;0.0032664
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;550;AZ Glorieux;Ronse;5;0.0023332
34013;8530;Harelbeke;5162;65 jaar en ouder;2143;670;UZ Gent;Gent;24;0.0111993
34022;8500;Kortrijk;14407;Jonger dan 15 jaar;1616;49;AZ Sint-Jan Brugge - Oostende;Brugge;21;0.012995
34022;8500;Kortrijk;14407;Jonger dan 15 jaar;1616;57;Jan Yperman Ziekenhuis;Ieper;10;0.0061881
34022;8500;Kortrijk;14407;Jonger dan 15 jaar;1616;117;AZ Delta;Roeselare;51;0.0315594
34022;8500;Kortrijk;14407;Jonger dan 15 jaar;1616;124;VZW Sint-Jozefskliniek;Izegem;10;0.0061881
34022;8500;Kortrijk;14407;Jonger dan 15 jaar;1616;247;Centre Hospitalier de Mouscron;Moeskroen;18;0.0111386
34022;8500;Kortrijk;14407;Jonger dan 15 jaar;1616;322;UZ Leuven;Leuven;42;0.0259901
34022;8500;Kortrijk;14407;Jonger dan 15 jaar;1616;396;AZ Groeninge;Kortrijk;1354;0.8378713
34022;8500;Kortrijk;14407;Jonger dan 15 jaar;1616;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;12;0.0074257
34022;8500;Kortrijk;14407;Jonger dan 15 jaar;1616;670;UZ Gent;Gent;78;0.0482673
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;17;AZ Maria Middelares;Gent;84;0.0131148
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;32;AZ Alma;Eeklo;9;0.0014052
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;49;AZ Sint-Jan Brugge - Oostende;Brugge;113;0.0176425
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;57;Jan Yperman Ziekenhuis;Ieper;49;0.0076503
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;99;GZA ziekenhuizen;Antwerpen;8;0.001249
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;117;AZ Delta;Roeselare;271;0.0423107
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;124;VZW Sint-Jozefskliniek;Izegem;122;0.0190476
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);12;0.0018735
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;134;Sint-Vincentiusziekenhuis;Deinze;13;0.0020297
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;140;AZ Sint-Lucas Brugge;Brugge;22;0.0034348
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;143;UZ Brussel;Jette;8;0.001249
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;247;Centre Hospitalier de Mouscron;Moeskroen;40;0.0062451
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;290;AZ Sint-Lucas;Gent;34;0.0053084
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;300;UZ Antwerpen;Edegem;7;0.0010929
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;310;AZ West;Veurne;16;0.002498
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;322;UZ Leuven;Leuven;105;0.0163934
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;378;AZ Delta;Roeselare;30;0.0046838
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;392;AZ Zeno;Knokke-Heist;5;0.0007806
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;395;Sint-Andriesziekenhuis;Tielt (West-Vlaanderen);23;0.0035909
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;396;AZ Groeninge;Kortrijk;5113;0.7982826
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;49;0.0076503
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;6;0.0009368
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;525;AZ Damiaan Oostende;Oostende;10;0.0015613
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;5;0.0007806
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;550;AZ Glorieux;Ronse;6;0.0009368
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;670;UZ Gent;Gent;159;0.0248244
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;682;AZ Monica;Antwerpen;5;0.0007806
34022;8500;Kortrijk;14407;Tussen 15 en 64 jaar;6405;713;AZ Jan Palfijn Gent;Gent;24;0.0037471
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;17;AZ Maria Middelares;Gent;82;0.0128406
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;32;AZ Alma;Eeklo;5;0.000783
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;49;AZ Sint-Jan Brugge - Oostende;Brugge;21;0.0032884
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;57;Jan Yperman Ziekenhuis;Ieper;10;0.0015659
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;117;AZ Delta;Roeselare;148;0.0231757
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;124;VZW Sint-Jozefskliniek;Izegem;86;0.013467
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);7;0.0010961
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;134;Sint-Vincentiusziekenhuis;Deinze;16;0.0025055
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;140;AZ Sint-Lucas Brugge;Brugge;13;0.0020357
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;143;UZ Brussel;Jette;9;0.0014093
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;247;Centre Hospitalier de Mouscron;Moeskroen;20;0.0031319
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;310;AZ West;Veurne;12;0.0018791
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;322;UZ Leuven;Leuven;40;0.0062637
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;395;Sint-Andriesziekenhuis;Tielt (West-Vlaanderen);8;0.0012527
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;396;AZ Groeninge;Kortrijk;5782;0.9054181
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;19;0.0029753
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;525;AZ Damiaan Oostende;Oostende;5;0.000783
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;5;0.000783
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;670;UZ Gent;Gent;39;0.0061071
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;676;Koningin Elisabeth Instituut;Koksijde;6;0.0009396
34022;8500;Kortrijk;14407;65 jaar en ouder;6386;679;Bundeling Zorginitiatieven Oostende;Oostende;15;0.0023489
34023;8520;Kuurne;2473;Jonger dan 15 jaar;217;49;AZ Sint-Jan Brugge - Oostende;Brugge;5;0.0230415
34023;8520;Kuurne;2473;Jonger dan 15 jaar;217;117;AZ Delta;Roeselare;14;0.0645161
34023;8520;Kuurne;2473;Jonger dan 15 jaar;217;124;VZW Sint-Jozefskliniek;Izegem;18;0.0829493
34023;8520;Kuurne;2473;Jonger dan 15 jaar;217;396;AZ Groeninge;Kortrijk;160;0.7373272
34023;8520;Kuurne;2473;Jonger dan 15 jaar;217;670;UZ Gent;Gent;12;0.0552995
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;17;AZ Maria Middelares;Gent;16;0.014733
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;49;AZ Sint-Jan Brugge - Oostende;Brugge;16;0.014733
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;57;Jan Yperman Ziekenhuis;Ieper;7;0.0064457
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;117;AZ Delta;Roeselare;66;0.0607735
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;124;VZW Sint-Jozefskliniek;Izegem;86;0.0791897
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;290;AZ Sint-Lucas;Gent;8;0.0073665
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;322;UZ Leuven;Leuven;8;0.0073665
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;378;AZ Delta;Roeselare;5;0.0046041
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;395;Sint-Andriesziekenhuis;Tielt (West-Vlaanderen);8;0.0073665
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;396;AZ Groeninge;Kortrijk;784;0.7219153
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;21;0.019337
34023;8520;Kuurne;2473;Tussen 15 en 64 jaar;1086;670;UZ Gent;Gent;35;0.0322284
34023;8520;Kuurne;2473;65 jaar en ouder;1170;17;AZ Maria Middelares;Gent;21;0.0179487
34023;8520;Kuurne;2473;65 jaar en ouder;1170;49;AZ Sint-Jan Brugge - Oostende;Brugge;13;0.0111111
34023;8520;Kuurne;2473;65 jaar en ouder;1170;117;AZ Delta;Roeselare;24;0.0205128
34023;8520;Kuurne;2473;65 jaar en ouder;1170;124;VZW Sint-Jozefskliniek;Izegem;79;0.0675214
34023;8520;Kuurne;2473;65 jaar en ouder;1170;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);7;0.0059829
34023;8520;Kuurne;2473;65 jaar en ouder;1170;396;AZ Groeninge;Kortrijk;993;0.8487179
34023;8520;Kuurne;2473;65 jaar en ouder;1170;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;7;0.0059829
34025;8860;Lendelede;1052;Jonger dan 15 jaar;69;117;AZ Delta;Roeselare;8;0.115942
34025;8860;Lendelede;1052;Jonger dan 15 jaar;69;124;VZW Sint-Jozefskliniek;Izegem;43;0.6231884
34025;8860;Lendelede;1052;Jonger dan 15 jaar;69;396;AZ Groeninge;Kortrijk;11;0.1594203
34025;8860;Lendelede;1052;Tussen 15 en 64 jaar;482;17;AZ Maria Middelares;Gent;5;0.0103734
34025;8860;Lendelede;1052;Tussen 15 en 64 jaar;482;49;AZ Sint-Jan Brugge - Oostende;Brugge;5;0.0103734
34025;8860;Lendelede;1052;Tussen 15 en 64 jaar;482;57;Jan Yperman Ziekenhuis;Ieper;8;0.0165975
34025;8860;Lendelede;1052;Tussen 15 en 64 jaar;482;117;AZ Delta;Roeselare;77;0.159751
34025;8860;Lendelede;1052;Tussen 15 en 64 jaar;482;124;VZW Sint-Jozefskliniek;Izegem;226;0.4688797
34025;8860;Lendelede;1052;Tussen 15 en 64 jaar;482;140;AZ Sint-Lucas Brugge;Brugge;6;0.0124481
34025;8860;Lendelede;1052;Tussen 15 en 64 jaar;482;322;UZ Leuven;Leuven;10;0.0207469
34025;8860;Lendelede;1052;Tussen 15 en 64 jaar;482;395;Sint-Andriesziekenhuis;Tielt (West-Vlaanderen);5;0.0103734
34025;8860;Lendelede;1052;Tussen 15 en 64 jaar;482;396;AZ Groeninge;Kortrijk;113;0.2344398
34025;8860;Lendelede;1052;Tussen 15 en 64 jaar;482;670;UZ Gent;Gent;19;0.0394191
34025;8860;Lendelede;1052;65 jaar en ouder;501;17;AZ Maria Middelares;Gent;5;0.00998
34025;8860;Lendelede;1052;65 jaar en ouder;501;49;AZ Sint-Jan Brugge - Oostende;Brugge;5;0.00998
34025;8860;Lendelede;1052;65 jaar en ouder;501;117;AZ Delta;Roeselare;96;0.1916168
34025;8860;Lendelede;1052;65 jaar en ouder;501;124;VZW Sint-Jozefskliniek;Izegem;321;0.6407186
34025;8860;Lendelede;1052;65 jaar en ouder;501;396;AZ Groeninge;Kortrijk;52;0.1037924
34025;8860;Lendelede;1052;65 jaar en ouder;501;670;UZ Gent;Gent;9;0.0179641
34027;8930;Menen;6386;Jonger dan 15 jaar;709;49;AZ Sint-Jan Brugge - Oostende;Brugge;20;0.0282087
34027;8930;Menen;6386;Jonger dan 15 jaar;709;57;Jan Yperman Ziekenhuis;Ieper;8;0.0112835
34027;8930;Menen;6386;Jonger dan 15 jaar;709;117;AZ Delta;Roeselare;467;0.6586742
34027;8930;Menen;6386;Jonger dan 15 jaar;709;247;Centre Hospitalier de Mouscron;Moeskroen;42;0.0592384
34027;8930;Menen;6386;Jonger dan 15 jaar;709;322;UZ Leuven;Leuven;6;0.0084626
34027;8930;Menen;6386;Jonger dan 15 jaar;709;396;AZ Groeninge;Kortrijk;123;0.1734838
34027;8930;Menen;6386;Jonger dan 15 jaar;709;670;UZ Gent;Gent;30;0.0423131
34027;8930;Menen;6386;Tussen 15 en 64 jaar;2882;17;AZ Maria Middelares;Gent;24;0.0083276
34027;8930;Menen;6386;Tussen 15 en 64 jaar;2882;49;AZ Sint-Jan Brugge - Oostende;Brugge;47;0.0163081
34027;8930;Menen;6386;Tussen 15 en 64 jaar;2882;57;Jan Yperman Ziekenhuis;Ieper;96;0.0333102
34027;8930;Menen;6386;Tussen 15 en 64 jaar;2882;117;AZ Delta;Roeselare;1653;0.57356
34027;8930;Menen;6386;Tussen 15 en 64 jaar;2882;124;VZW Sint-Jozefskliniek;Izegem;55;0.019084
34027;8930;Menen;6386;Tussen 15 en 64 jaar;2882;247;Centre Hospitalier de Mouscron;Moeskroen;111;0.0385149
34027;8930;Menen;6386;Tussen 15 en 64 jaar;2882;290;AZ Sint-Lucas;Gent;15;0.0052047
