code_ins;code_postal;commune_patient;nombre_de_séjours;numéro_agrément_hôpital;dénomination;commune_hôpital;part_de_marché
25110;1410;Waterloo;4164;111;Cliniques de l'Europe;Uccle;0.0878963
25110;1410;Waterloo;4164;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0902978
25110;1410;Waterloo;4164;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1030259
25110;1410;Waterloo;4164;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0564361
25110;1410;Waterloo;4164;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.4771854
25112;1300;Wavre;5001;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.6444711
25112;1300;Wavre;5001;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0979804
25117;1450;Chastre;962;6;CHR Sambre et Meuse;Namur;0.0530146
25117;1450;Chastre;962;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.54158
25117;1450;Chastre;962;166;CHU UCL Namur;Namur;0.0665281
25117;1450;Chastre;962;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0738046
25117;1450;Chastre;962;706;Clinique Saint-Luc;Namur;0.0852391
25118;1357;Hélécine;483;109;RZ Heilig Hart Tienen;Tirlemont;0.4037267
25118;1357;Hélécine;483;152;Centre Hospitalier Chrétien;Liège;0.0766046
25118;1357;Hélécine;483;322;UZ Leuven;Louvain;0.1076605
25118;1357;Hélécine;483;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0869565
25119;1380;Lasne;1807;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2855562
25119;1380;Lasne;1807;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.094632
25119;1380;Lasne;1807;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1145545
25119;1380;Lasne;1807;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.2661871
25120;1350;Orp-Jauche;1201;6;CHR Sambre et Meuse;Namur;0.1298918
25120;1350;Orp-Jauche;1201;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0840966
25120;1350;Orp-Jauche;1201;109;RZ Heilig Hart Tienen;Tirlemont;0.1273938
25120;1350;Orp-Jauche;1201;152;Centre Hospitalier Chrétien;Liège;0.050791
25120;1350;Orp-Jauche;1201;166;CHU UCL Namur;Namur;0.0574521
25120;1350;Orp-Jauche;1201;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0557868
25120;1350;Orp-Jauche;1201;706;Clinique Saint-Luc;Namur;0.2789342
25121;1340;Ottignies-Louvain-la-Neuve;4158;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.7123617
25121;1340;Ottignies-Louvain-la-Neuve;4158;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0882636
25122;1367;Ramillies;857;6;CHR Sambre et Meuse;Namur;0.1668611
25122;1367;Ramillies;857;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.1376896
25122;1367;Ramillies;857;166;CHU UCL Namur;Namur;0.0793466
25122;1367;Ramillies;857;706;Clinique Saint-Luc;Namur;0.3978996
25123;1430;Rebecq;1644;7;CHR de la Haute Senne;Soignies;0.2481752
25123;1430;Rebecq;1644;106;AZ Sint-Maria;Hal;0.0839416
25123;1430;Rebecq;1644;346;Centres Hospitaliers Jolimont;La Louvière;0.2055961
25123;1430;Rebecq;1644;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1125304
25123;1430;Rebecq;1644;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0942822
25124;1457;Walhain;965;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5326425
25124;1457;Walhain;965;166;CHU UCL Namur;Namur;0.0559585
25124;1457;Walhain;965;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0746114
25124;1457;Walhain;965;706;Clinique Saint-Luc;Namur;0.1212435
31003;8730;Beernem;2493;32;AZ Alma;Eeklo;0.1604493
31003;8730;Beernem;2493;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2362615
31003;8730;Beernem;2493;140;AZ Sint-Lucas Brugge;Bruges;0.4745287
31004;8370;Blankenberge;4314;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.3029671
31004;8370;Blankenberge;4314;392;AZ Zeno;Knokke-Heist;0.541261
31005;8000;Bruges;20169;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.5657692
31005;8000;Bruges;20169;140;AZ Sint-Lucas Brugge;Bruges;0.3089395
31006;8340;Damme;1854;32;AZ Alma;Eeklo;0.3511327
31006;8340;Damme;1854;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2772384
31006;8340;Damme;1854;140;AZ Sint-Lucas Brugge;Bruges;0.2179072
31006;8340;Damme;1854;392;AZ Zeno;Knokke-Heist;0.0760518
31012;8490;Jabbeke;1963;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.6693836
31012;8490;Jabbeke;1963;140;AZ Sint-Lucas Brugge;Bruges;0.1283749
31012;8490;Jabbeke;1963;378;AZ Sint-Rembert;Torhout;0.0646969
31022;8020;Oostkamp;3707;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2754249
31022;8020;Oostkamp;3707;140;AZ Sint-Lucas Brugge;Bruges;0.5311573
31022;8020;Oostkamp;3707;378;AZ Sint-Rembert;Torhout;0.0879417
31033;8820;Torhout;3826;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.1189232
31033;8820;Torhout;3826;117;AZ Delta;Roulers;0.1445374
31033;8820;Torhout;3826;378;AZ Sint-Rembert;Torhout;0.6267642
31040;8210;Zedelgem;3834;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.3205529
31040;8210;Zedelgem;3834;140;AZ Sint-Lucas Brugge;Bruges;0.2556077
31040;8210;Zedelgem;3834;378;AZ Sint-Rembert;Torhout;0.327856
31042;8377;Zuienkerke;414;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.6642512
31042;8377;Zuienkerke;414;140;AZ Sint-Lucas Brugge;Bruges;0.0652174
31042;8377;Zuienkerke;414;392;AZ Zeno;Knokke-Heist;0.1256039
31042;8377;Zuienkerke;414;670;UZ Gent;Gand;0.0603865
31043;8300;Knokke-Heist;6287;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.171624
31043;8300;Knokke-Heist;6287;392;AZ Zeno;Knokke-Heist;0.5851758
32003;8600;Dixmude;3038;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0819618
32003;8600;Dixmude;3038;57;Jan Yperman Ziekenhuis;Ypres;0.1642528
32003;8600;Dixmude;3038;117;AZ Delta;Roulers;0.3235681
32003;8600;Dixmude;3038;310;AZ West;Furnes;0.1813693
32003;8600;Dixmude;3038;378;AZ Sint-Rembert;Torhout;0.0747202
32003;8600;Dixmude;3038;525;AZ Damiaan Oostende;Ostende;0.0737327
32006;8650;Houthulst;1776;57;Jan Yperman Ziekenhuis;Ypres;0.303491
32006;8650;Houthulst;1776;117;AZ Delta;Roulers;0.5686937
32010;8680;Koekelare;1621;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.1505244
32010;8680;Koekelare;1621;117;AZ Delta;Roulers;0.184454
32010;8680;Koekelare;1621;378;AZ Sint-Rembert;Torhout;0.4528069
32010;8680;Koekelare;1621;525;AZ Damiaan Oostende;Ostende;0.1005552
32011;8610;Kortemark;2313;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0730653
32011;8610;Kortemark;2313;117;AZ Delta;Roulers;0.5417207
32011;8610;Kortemark;2313;378;AZ Sint-Rembert;Torhout;0.281885
32030;8647;Lo-Reninge;493;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0547667
32030;8647;Lo-Reninge;493;57;Jan Yperman Ziekenhuis;Ypres;0.5476673
32030;8647;Lo-Reninge;493;117;AZ Delta;Roulers;0.0750507
32030;8647;Lo-Reninge;493;310;AZ West;Furnes;0.1926978
33011;8900;Ypres;6528;57;Jan Yperman Ziekenhuis;Ypres;0.8463542
33011;8900;Ypres;6528;117;AZ Delta;Roulers;0.0617341
33016;8957;Messines;159;57;Jan Yperman Ziekenhuis;Ypres;0.754717
33016;8957;Messines;159;117;AZ Delta;Roulers;0.1257862
33021;8970;Poperinge;3289;57;Jan Yperman Ziekenhuis;Ypres;0.8130131
33021;8970;Poperinge;3289;117;AZ Delta;Roulers;0.0945576
33029;8940;Wervik;3449;57;Jan Yperman Ziekenhuis;Ypres;0.247608
33029;8940;Wervik;3449;117;AZ Delta;Roulers;0.6085822
33029;8940;Wervik;3449;396;AZ Groeninge;Courtrai;0.0655262
33037;8980;Zonnebeke;2169;57;Jan Yperman Ziekenhuis;Ypres;0.5403412
33037;8980;Zonnebeke;2169;117;AZ Delta;Roulers;0.3637621
33039;8950;Heuvelland;1309;57;Jan Yperman Ziekenhuis;Ypres;0.8235294
33039;8950;Heuvelland;1309;117;AZ Delta;Roulers;0.0840336
33040;8920;Langemark-Poelkapelle;1463;57;Jan Yperman Ziekenhuis;Ypres;0.6732741
33040;8920;Langemark-Poelkapelle;1463;117;AZ Delta;Roulers;0.2426521
33041;8640;Vleteren;647;57;Jan Yperman Ziekenhuis;Ypres;0.7217929
33041;8640;Vleteren;647;117;AZ Delta;Roulers;0.1081917
33041;8640;Vleteren;647;310;AZ West;Furnes;0.0710974
34002;8570;Anzegem;2285;170;AZ Oudenaarde;Audenarde;0.0932166
34002;8570;Anzegem;2285;396;AZ Groeninge;Courtrai;0.2774617
34002;8570;Anzegem;2285;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.4214442
34002;8570;Anzegem;2285;670;UZ Gent;Gand;0.0599562
34003;8580;Avelgem;1688;170;AZ Oudenaarde;Audenarde;0.2482227
34003;8580;Avelgem;1688;396;AZ Groeninge;Courtrai;0.4395735
34003;8580;Avelgem;1688;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.0663507
34003;8580;Avelgem;1688;550;CH Glorieux;Renaix;0.0995261
34009;8540;Deerlijk;1945;396;AZ Groeninge;Courtrai;0.5573265
34009;8540;Deerlijk;1945;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.251928
34013;8530;Harelbeke;5019;124;VZW Sint-Jozefskliniek;Izegem;0.0838813
34013;8530;Harelbeke;5019;396;AZ Groeninge;Courtrai;0.7278342
34022;8500;Courtrai;14001;396;AZ Groeninge;Courtrai;0.8495107
34023;8520;Kuurne;2472;124;VZW Sint-Jozefskliniek;Izegem;0.0639159
34023;8520;Kuurne;2472;396;AZ Groeninge;Courtrai;0.8017799
34025;8860;Lendelede;1123;117;AZ Delta;Roulers;0.1825467
34025;8860;Lendelede;1123;124;VZW Sint-Jozefskliniek;Izegem;0.5476402
34025;8860;Lendelede;1123;396;AZ Groeninge;Courtrai;0.1549421
34027;8930;Menin;6523;117;AZ Delta;Roulers;0.6362103
34027;8930;Menin;6523;396;AZ Groeninge;Courtrai;0.2161582
34040;8790;Waregem;6563;396;AZ Groeninge;Courtrai;0.1919854
34040;8790;Waregem;6563;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.5695566
34040;8790;Waregem;6563;670;UZ Gent;Gand;0.0661283
34041;8560;Wevelgem;5189;117;AZ Delta;Roulers;0.3145115
34041;8560;Wevelgem;5189;396;AZ Groeninge;Courtrai;0.5534785
34042;8550;Zwevegem;4087;396;AZ Groeninge;Courtrai;0.7920235
34043;8587;Espierres-Helchin;329;247;Centre Hospitalier de Mouscron;Mouscron;0.2857143
34043;8587;Espierres-Helchin;329;396;AZ Groeninge;Courtrai;0.4589666
34043;8587;Espierres-Helchin;329;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.0820669
35002;8450;Bredene;3152;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.3499365
35002;8450;Bredene;3152;525;AZ Damiaan Oostende;Ostende;0.5
35005;8470;Gistel;2070;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.3241546
35005;8470;Gistel;2070;525;AZ Damiaan Oostende;Ostende;0.4922705
35006;8480;Ichtegem;2465;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2121704
35006;8480;Ichtegem;2465;117;AZ Delta;Roulers;0.0685598
35006;8480;Ichtegem;2465;378;AZ Sint-Rembert;Torhout;0.4649087
35006;8480;Ichtegem;2465;525;AZ Damiaan Oostende;Ostende;0.1427992
35011;8430;Middelkerke;4208;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2637833
35011;8430;Middelkerke;4208;525;AZ Damiaan Oostende;Ostende;0.4717205
35013;8400;Ostende;14524;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.4498072
35013;8400;Ostende;14524;525;AZ Damiaan Oostende;Ostende;0.4234371
35014;8460;Oudenburg;1466;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.3547067
35014;8460;Oudenburg;1466;525;AZ Damiaan Oostende;Ostende;0.4774898
35029;8420;De Haan;2491;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.3950221
35029;8420;De Haan;2491;392;AZ Zeno;Knokke-Heist;0.2585307
35029;8420;De Haan;2491;525;AZ Damiaan Oostende;Ostende;0.1641911
36006;8830;Hooglede;1593;117;AZ Delta;Roulers;0.8549906
36007;8770;Ingelmunster;2077;117;AZ Delta;Roulers;0.1998074
36007;8770;Ingelmunster;2077;124;VZW Sint-Jozefskliniek;Izegem;0.5950891
36007;8770;Ingelmunster;2077;395;Sint-Andriesziekenhuis;Tielt;0.0553683
36007;8770;Ingelmunster;2077;396;AZ Groeninge;Courtrai;0.0606644
36008;8870;Izegem;5490;117;AZ Delta;Roulers;0.2357013
36008;8870;Izegem;5490;124;VZW Sint-Jozefskliniek;Izegem;0.6418944
36010;8880;Ledegem;1619;117;AZ Delta;Roulers;0.564546
36010;8880;Ledegem;1619;124;VZW Sint-Jozefskliniek;Izegem;0.265596
36010;8880;Ledegem;1619;396;AZ Groeninge;Courtrai;0.0833848
36011;8810;Lichtervelde;1476;117;AZ Delta;Roulers;0.5718157
36011;8810;Lichtervelde;1476;378;AZ Sint-Rembert;Torhout;0.2669377
36012;8890;Moorslede;2076;57;Jan Yperman Ziekenhuis;Ypres;0.0631021
36012;8890;Moorslede;2076;117;AZ Delta;Roulers;0.8184008
36015;8800;Roulers;11525;117;AZ Delta;Roulers;0.8682863
36019;8840;Staden;1978;57;Jan Yperman Ziekenhuis;Ypres;0.0596562
36019;8840;Staden;1978;117;AZ Delta;Roulers;0.851365
37002;8720;Dentergem;1392;134;Sint-Vincentiusziekenhuis;Deinze;0.1034483
37002;8720;Dentergem;1392;395;Sint-Andriesziekenhuis;Tielt;0.3125
37002;8720;Dentergem;1392;396;AZ Groeninge;Courtrai;0.0510057
37002;8720;Dentergem;1392;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.3247126
37002;8720;Dentergem;1392;670;UZ Gent;Gand;0.0581897
37007;8760;Meulebeke;1970;117;AZ Delta;Roulers;0.1908629
37007;8760;Meulebeke;1970;124;VZW Sint-Jozefskliniek;Izegem;0.1715736
37007;8760;Meulebeke;1970;395;Sint-Andriesziekenhuis;Tielt;0.4949239
37010;8780;Oostrozebeke;1334;117;AZ Delta;Roulers;0.1266867
37010;8780;Oostrozebeke;1334;124;VZW Sint-Jozefskliniek;Izegem;0.1806597
37010;8780;Oostrozebeke;1334;395;Sint-Andriesziekenhuis;Tielt;0.3035982
37010;8780;Oostrozebeke;1334;396;AZ Groeninge;Courtrai;0.0704648
37010;8780;Oostrozebeke;1334;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.1904048
37010;8780;Oostrozebeke;1334;670;UZ Gent;Gand;0.0517241
37011;8740;Pittem;1238;117;AZ Delta;Roulers;0.187399
37011;8740;Pittem;1238;395;Sint-Andriesziekenhuis;Tielt;0.6179321
37012;8755;Ruiselede;1082;117;AZ Delta;Roulers;0.0767098
37012;8755;Ruiselede;1082;395;Sint-Andriesziekenhuis;Tielt;0.6441774
37015;8700;Tielt;4214;117;AZ Delta;Roulers;0.0870907
37015;8700;Tielt;4214;395;Sint-Andriesziekenhuis;Tielt;0.7373042
37017;8710;Wielsbeke;1623;395;Sint-Andriesziekenhuis;Tielt;0.0739372
37017;8710;Wielsbeke;1623;396;AZ Groeninge;Courtrai;0.1546519
37017;8710;Wielsbeke;1623;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.4966112
37017;8710;Wielsbeke;1623;670;UZ Gent;Gand;0.0671596
37018;8750;Wingene;2786;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0926059
37018;8750;Wingene;2786;117;AZ Delta;Roulers;0.1762383
37018;8750;Wingene;2786;140;AZ Sint-Lucas Brugge;Bruges;0.0911701
37018;8750;Wingene;2786;378;AZ Sint-Rembert;Torhout;0.0513281
37018;8750;Wingene;2786;395;Sint-Andriesziekenhuis;Tielt;0.4831299
37020;8850;Ardooie;1627;117;AZ Delta;Roulers;0.6871543
37020;8850;Ardooie;1627;124;VZW Sint-Jozefskliniek;Izegem;0.0897357
37020;8850;Ardooie;1627;395;Sint-Andriesziekenhuis;Tielt;0.1063307
38002;8690;Alveringem;855;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0619883
38002;8690;Alveringem;855;57;Jan Yperman Ziekenhuis;Ypres;0.2959064
38002;8690;Alveringem;855;117;AZ Delta;Roulers;0.0538012
38002;8690;Alveringem;855;310;AZ West;Furnes;0.4725146
38008;8660;La Panne;2554;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0743931
38008;8660;La Panne;2554;310;AZ West;Furnes;0.6260767
38008;8660;La Panne;2554;676;Koningin Elisabeth Instituut;Koksijde;0.0583399
38014;8670;Koksijde;4452;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0860288
38014;8670;Koksijde;4452;310;AZ West;Furnes;0.5258311
38014;8670;Koksijde;4452;676;Koningin Elisabeth Instituut;Koksijde;0.0667116
38016;8620;Nieuport;2383;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.132606
38016;8620;Nieuport;2383;310;AZ West;Furnes;0.4183802
38016;8620;Nieuport;2383;525;AZ Damiaan Oostende;Ostende;0.1947125
38025;8630;Furnes;2322;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.081826
38025;8630;Furnes;2322;57;Jan Yperman Ziekenhuis;Ypres;0.0525409
38025;8630;Furnes;2322;117;AZ Delta;Roulers;0.0551249
38025;8630;Furnes;2322;310;AZ West;Furnes;0.6765719
38025;8630;Furnes;2322;676;Koningin Elisabeth Instituut;Koksijde;0.0581395
41002;9300;Alost;13910;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.505248
41002;9300;Alost;13910;176;Algemeen Stedelijk Ziekenhuis;Alost;0.3562185
41011;9470;Denderleeuw;3099;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4527267
41011;9470;Denderleeuw;3099;176;Algemeen Stedelijk Ziekenhuis;Alost;0.3423685
41018;9500;Grammont;5577;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0573785
41018;9500;Grammont;5577;176;Algemeen Stedelijk Ziekenhuis;Alost;0.6030124
41018;9500;Grammont;5577;217;AZ Sint-Elisabeth;Zottegem;0.17357
41024;9450;Haaltert;2978;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.3582942
41024;9450;Haaltert;2978;176;Algemeen Stedelijk Ziekenhuis;Alost;0.4684352
41027;9550;Herzele;2465;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1058824
41027;9550;Herzele;2465;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0997972
41027;9550;Herzele;2465;217;AZ Sint-Elisabeth;Zottegem;0.579716
41027;9550;Herzele;2465;670;UZ Gent;Gand;0.1087221
41034;9340;Lede;2765;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.2705244
41034;9340;Lede;2765;176;Algemeen Stedelijk Ziekenhuis;Alost;0.521519
41034;9340;Lede;2765;670;UZ Gent;Gand;0.0632911
41048;9400;Ninove;5973;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4307718
41048;9400;Ninove;5973;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2841118
41048;9400;Ninove;5973;217;AZ Sint-Elisabeth;Zottegem;0.0806965
41063;9520;Sint-Lievens-Houtem;1527;17;AZ Maria Middelares;Gand;0.0569745
41063;9520;Sint-Lievens-Houtem;1527;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0897184
41063;9520;Sint-Lievens-Houtem;1527;176;Algemeen Stedelijk Ziekenhuis;Alost;0.1722331
41063;9520;Sint-Lievens-Houtem;1527;217;AZ Sint-Elisabeth;Zottegem;0.4747872
41063;9520;Sint-Lievens-Houtem;1527;670;UZ Gent;Gand;0.1008513
41081;9620;Zottegem;4043;217;AZ Sint-Elisabeth;Zottegem;0.7380658
41081;9620;Zottegem;4043;670;UZ Gent;Gand;0.1006678
41082;9420;Erpe-Mere;3004;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.213715
41082;9420;Erpe-Mere;3004;176;Algemeen Stedelijk Ziekenhuis;Alost;0.5262983
41082;9420;Erpe-Mere;3004;217;AZ Sint-Elisabeth;Zottegem;0.1031957
41082;9420;Erpe-Mere;3004;670;UZ Gent;Gand;0.0545939
42003;9290;Berlare;2417;12;AZ Sint-Blasius;Termonde;0.3657427
42003;9290;Berlare;2417;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1369466
42003;9290;Berlare;2417;176;Algemeen Stedelijk Ziekenhuis;Alost;0.119156
42003;9290;Berlare;2417;265;AZ Lokeren;Lokeren;0.1129499
42003;9290;Berlare;2417;670;UZ Gent;Gand;0.1104675
42004;9255;Buggenhout;2361;12;AZ Sint-Blasius;Termonde;0.6543837
42004;9255;Buggenhout;2361;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0859805
42006;9200;Termonde;7628;12;AZ Sint-Blasius;Termonde;0.7396434
42006;9200;Termonde;7628;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0558469
42008;9220;Hamme (Flandre orientale);3688;12;AZ Sint-Blasius;Termonde;0.4560738
42008;9220;Hamme (Flandre orientale);3688;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.3270065
42008;9220;Hamme (Flandre orientale);3688;670;UZ Gent;Gand;0.0574837
42010;9270;Laarne;1817;17;AZ Maria Middelares;Gand;0.2927903
42010;9270;Laarne;1817;176;Algemeen Stedelijk Ziekenhuis;Alost;0.1216291
42010;9270;Laarne;1817;290;AZ Sint-Lucas;Gand;0.1783159
42010;9270;Laarne;1817;670;UZ Gent;Gand;0.232251
42011;9280;Lebbeke;3217;12;AZ Sint-Blasius;Termonde;0.6210755
42011;9280;Lebbeke;3217;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1737644
42011;9280;Lebbeke;3217;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0503575
42023;9250;Waasmunster;1563;12;AZ Sint-Blasius;Termonde;0.0588612
42023;9250;Waasmunster;1563;265;AZ Lokeren;Lokeren;0.1452335
42023;9250;Waasmunster;1563;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.5483045
42023;9250;Waasmunster;1563;670;UZ Gent;Gand;0.0786948
42025;9230;Wetteren;3693;17;AZ Maria Middelares;Gand;0.2472245
42025;9230;Wetteren;3693;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2935283
42025;9230;Wetteren;3693;290;AZ Sint-Lucas;Gand;0.0706742
42025;9230;Wetteren;3693;670;UZ Gent;Gand;0.2187923
42026;9260;Wichelen;1604;12;AZ Sint-Blasius;Termonde;0.0798005
42026;9260;Wichelen;1604;17;AZ Maria Middelares;Gand;0.105985
42026;9260;Wichelen;1604;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1882793
42026;9260;Wichelen;1604;176;Algemeen Stedelijk Ziekenhuis;Alost;0.4064838
42026;9260;Wichelen;1604;670;UZ Gent;Gand;0.0910224
42028;9240;Zele;3477;12;AZ Sint-Blasius;Termonde;0.4785735
42028;9240;Zele;3477;265;AZ Lokeren;Lokeren;0.2447512
42028;9240;Zele;3477;670;UZ Gent;Gand;0.1032499
43002;9960;Assenede;2334;17;AZ Maria Middelares;Gand;0.0582691
43002;9960;Assenede;2334;32;AZ Alma;Eeklo;0.5308483
43002;9960;Assenede;2334;290;AZ Sint-Lucas;Gand;0.1928021
43002;9960;Assenede;2334;670;UZ Gent;Gand;0.1379606
43005;9900;Eeklo;4114;32;AZ Alma;Eeklo;0.7476908
43005;9900;Eeklo;4114;290;AZ Sint-Lucas;Gand;0.0510452
43005;9900;Eeklo;4114;670;UZ Gent;Gand;0.0877491
43007;9970;Kaprijke;1030;17;AZ Maria Middelares;Gand;0.0563107
43007;9970;Kaprijke;1030;32;AZ Alma;Eeklo;0.6485437
43007;9970;Kaprijke;1030;290;AZ Sint-Lucas;Gand;0.0737864
43007;9970;Kaprijke;1030;670;UZ Gent;Gand;0.1067961
43010;9990;Maldegem;4067;32;AZ Alma;Eeklo;0.6397836
43010;9990;Maldegem;4067;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.1231866
43010;9990;Maldegem;4067;140;AZ Sint-Lucas Brugge;Bruges;0.078928
43010;9990;Maldegem;4067;670;UZ Gent;Gand;0.0607327
43014;9980;Sint-Laureins;1007;32;AZ Alma;Eeklo;0.714995
43014;9980;Sint-Laureins;1007;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0566038
43014;9980;Sint-Laureins;1007;670;UZ Gent;Gand;0.0933466
43018;9060;Zelzate;2289;17;AZ Maria Middelares;Gand;0.0506772
43018;9060;Zelzate;2289;32;AZ Alma;Eeklo;0.1489734
43018;9060;Zelzate;2289;290;AZ Sint-Lucas;Gand;0.5670599
43018;9060;Zelzate;2289;670;UZ Gent;Gand;0.1515946
44001;9880;Aalter;3141;17;AZ Maria Middelares;Gand;0.1534543
44001;9880;Aalter;3141;32;AZ Alma;Eeklo;0.0996498
44001;9880;Aalter;3141;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.075772
44001;9880;Aalter;3141;134;Sint-Vincentiusziekenhuis;Deinze;0.0862783
44001;9880;Aalter;3141;140;AZ Sint-Lucas Brugge;Bruges;0.0579433
44001;9880;Aalter;3141;395;Sint-Andriesziekenhuis;Tielt;0.2884432
44001;9880;Aalter;3141;670;UZ Gent;Gand;0.1152499
44011;9800;Deinze;5334;17;AZ Maria Middelares;Gand;0.1906637
44011;9800;Deinze;5334;134;Sint-Vincentiusziekenhuis;Deinze;0.5521185
44011;9800;Deinze;5334;670;UZ Gent;Gand;0.1128609
44012;9840;De Pinte;1396;17;AZ Maria Middelares;Gand;0.5587393
44012;9840;De Pinte;1396;290;AZ Sint-Lucas;Gand;0.0616046
44012;9840;De Pinte;1396;670;UZ Gent;Gand;0.1991404
44012;9840;De Pinte;1396;713;AZ Jan Palfijn Gent;Gand;0.0601719
44013;9070;Destelbergen;2694;17;AZ Maria Middelares;Gand;0.3489235
44013;9070;Destelbergen;2694;290;AZ Sint-Lucas;Gand;0.2798812
44013;9070;Destelbergen;2694;670;UZ Gent;Gand;0.2141797
44013;9070;Destelbergen;2694;713;AZ Jan Palfijn Gent;Gand;0.0783222
44019;9940;Evergem;5625;17;AZ Maria Middelares;Gand;0.1406222
44019;9940;Evergem;5625;32;AZ Alma;Eeklo;0.1278222
44019;9940;Evergem;5625;290;AZ Sint-Lucas;Gand;0.5104
44019;9940;Evergem;5625;670;UZ Gent;Gand;0.1047111
44019;9940;Evergem;5625;713;AZ Jan Palfijn Gent;Gand;0.0736
44020;9890;Gavere;2030;17;AZ Maria Middelares;Gand;0.3315271
