code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours_par_hôpital_comunne_patient;part_de_marché
52011;6000;Charleroi;31578;346;Centres Hospitaliers Jolimont;Nivelles;206;0.0065235
52011;6000;Charleroi;31578;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;658;0.0208373
52011;6000;Charleroi;31578;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;272;0.0086136
52011;6000;Charleroi;31578;409;Clinique Notre-Dame de Grâce;Charleroi;2774;0.087846
52011;6000;Charleroi;31578;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;35;0.0011084
52011;6000;Charleroi;31578;412;CHR de la Citadelle;Liège;14;0.0004433
52011;6000;Charleroi;31578;525;AZ Damiaan Oostende;Ostende;7;0.0002217
52011;6000;Charleroi;31578;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;12;0.00038
52011;6000;Charleroi;31578;670;UZ Gent;Gand;14;0.0004433
52011;6000;Charleroi;31578;682;AZ Monica;Anvers;20;0.0006334
52011;6000;Charleroi;31578;706;Clinique Saint-Luc;Namur;72;0.0022801
52011;6000;Charleroi;31578;707;CHU Sart Tilman;Liège;29;0.0009184
52011;6000;Charleroi;31578;718;CHU Charleroi;Charleroi;6962;0.2204699
52011;6000;Charleroi;31578;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;210;0.0066502
52012;6200;Châtelet;6062;6;CHR Sambre et Meuse;Namur;28;0.0046189
52012;6200;Châtelet;6062;10;Grand Hôpital de Charleroi;Charleroi;4047;0.6676015
52012;6200;Châtelet;6062;39;CHU UCL Namur;Yvoir;105;0.017321
52012;6200;Châtelet;6062;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;10;0.0016496
52012;6200;Châtelet;6062;76;CHU Saint-Pierre;Bruxelles;21;0.0034642
52012;6200;Châtelet;6062;77;CHU Brugmann;Bruxelles;5;0.0008248
52012;6200;Châtelet;6062;79;Institut Jules Bordet;Bruxelles;86;0.0141867
52012;6200;Châtelet;6062;96;CHU Tivoli;La Louvière;9;0.0014847
52012;6200;Châtelet;6062;103;CHR Sambre & Meuse;Sambreville;117;0.0193006
52012;6200;Châtelet;6062;143;UZ Brussel;Jette;11;0.0018146
52012;6200;Châtelet;6062;146;Centres Hospitaliers Jolimont;La Louvière;40;0.0065985
52012;6200;Châtelet;6062;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;17;0.0028044
52012;6200;Châtelet;6062;166;CHU UCL Namur;Namur;67;0.0110525
52012;6200;Châtelet;6062;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;5;0.0008248
52012;6200;Châtelet;6062;300;UZ Antwerpen;Edegem;7;0.0011547
52012;6200;Châtelet;6062;325;CHU André Vésale;Montigny-le-Tilleul;337;0.0555922
52012;6200;Châtelet;6062;332;CHIREC - Hôpital Delta;Auderghem;43;0.0070934
52012;6200;Châtelet;6062;346;Centres Hospitaliers Jolimont;Nivelles;34;0.0056087
52012;6200;Châtelet;6062;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;62;0.0102276
52012;6200;Châtelet;6062;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;37;0.0061036
52012;6200;Châtelet;6062;409;Clinique Notre-Dame de Grâce;Charleroi;124;0.0204553
52012;6200;Châtelet;6062;706;Clinique Saint-Luc;Namur;33;0.0054437
52012;6200;Châtelet;6062;707;CHU Sart Tilman;Liège;7;0.0011547
52012;6200;Châtelet;6062;718;CHU Charleroi;Charleroi;730;0.1204223
52012;6200;Châtelet;6062;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;36;0.0059386
52015;6180;Courcelles;4410;6;CHR Sambre et Meuse;Namur;10;0.0022676
52015;6180;Courcelles;4410;7;CHR de la Haute Senne;Soignies;6;0.0013605
52015;6180;Courcelles;4410;10;Grand Hôpital de Charleroi;Charleroi;1024;0.2321995
52015;6180;Courcelles;4410;39;CHU UCL Namur;Yvoir;24;0.0054422
52015;6180;Courcelles;4410;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;18;0.0040816
52015;6180;Courcelles;4410;76;CHU Saint-Pierre;Bruxelles;7;0.0015873
52015;6180;Courcelles;4410;77;CHU Brugmann;Bruxelles;10;0.0022676
52015;6180;Courcelles;4410;79;Institut Jules Bordet;Bruxelles;57;0.0129252
52015;6180;Courcelles;4410;87;Hôpitaux Iris Sud;Etterbeek;6;0.0013605
52015;6180;Courcelles;4410;96;CHU Tivoli;La Louvière;189;0.0428571
52015;6180;Courcelles;4410;103;CHR Sambre & Meuse;Sambreville;11;0.0024943
52015;6180;Courcelles;4410;110;Clinique Saint-Jean;Bruxelles;6;0.0013605
52015;6180;Courcelles;4410;111;Cliniques de l'Europe;Uccle;7;0.0015873
52015;6180;Courcelles;4410;143;UZ Brussel;Jette;21;0.0047619
52015;6180;Courcelles;4410;146;Centres Hospitaliers Jolimont;La Louvière;258;0.0585034
52015;6180;Courcelles;4410;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;5;0.0011338
52015;6180;Courcelles;4410;166;CHU UCL Namur;Namur;21;0.0047619
52015;6180;Courcelles;4410;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;23;0.0052154
52015;6180;Courcelles;4410;322;UZ Leuven;Louvain;8;0.0018141
52015;6180;Courcelles;4410;325;CHU André Vésale;Montigny-le-Tilleul;449;0.1018141
52015;6180;Courcelles;4410;332;CHIREC - Hôpital Delta;Auderghem;32;0.0072562
52015;6180;Courcelles;4410;346;Centres Hospitaliers Jolimont;Nivelles;71;0.0160998
52015;6180;Courcelles;4410;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;68;0.0154195
52015;6180;Courcelles;4410;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;103;0.023356
52015;6180;Courcelles;4410;409;Clinique Notre-Dame de Grâce;Charleroi;1128;0.2557823
52015;6180;Courcelles;4410;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;7;0.0015873
52015;6180;Courcelles;4410;412;CHR de la Citadelle;Liège;10;0.0022676
52015;6180;Courcelles;4410;706;Clinique Saint-Luc;Namur;10;0.0022676
52015;6180;Courcelles;4410;718;CHU Charleroi;Charleroi;766;0.1736961
52015;6180;Courcelles;4410;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;35;0.0079365
52018;6240;Farciennes;1734;6;CHR Sambre et Meuse;Namur;18;0.0103806
52018;6240;Farciennes;1734;10;Grand Hôpital de Charleroi;Charleroi;1093;0.6303345
52018;6240;Farciennes;1734;39;CHU UCL Namur;Yvoir;28;0.0161476
52018;6240;Farciennes;1734;79;Institut Jules Bordet;Bruxelles;14;0.0080738
52018;6240;Farciennes;1734;103;CHR Sambre & Meuse;Sambreville;148;0.0853518
52018;6240;Farciennes;1734;111;Cliniques de l'Europe;Uccle;6;0.0034602
52018;6240;Farciennes;1734;146;Centres Hospitaliers Jolimont;La Louvière;7;0.0040369
52018;6240;Farciennes;1734;166;CHU UCL Namur;Namur;21;0.0121107
52018;6240;Farciennes;1734;325;CHU André Vésale;Montigny-le-Tilleul;50;0.0288351
52018;6240;Farciennes;1734;332;CHIREC - Hôpital Delta;Auderghem;7;0.0040369
52018;6240;Farciennes;1734;346;Centres Hospitaliers Jolimont;Nivelles;13;0.0074971
52018;6240;Farciennes;1734;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;62;0.0357555
52018;6240;Farciennes;1734;409;Clinique Notre-Dame de Grâce;Charleroi;37;0.0213379
52018;6240;Farciennes;1734;706;Clinique Saint-Luc;Namur;5;0.0028835
52018;6240;Farciennes;1734;718;CHU Charleroi;Charleroi;178;0.1026528
52018;6240;Farciennes;1734;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;14;0.0080738
52021;6220;Fleurus;3824;6;CHR Sambre et Meuse;Namur;92;0.0240586
52021;6220;Fleurus;3824;10;Grand Hôpital de Charleroi;Charleroi;1881;0.4918933
52021;6220;Fleurus;3824;39;CHU UCL Namur;Yvoir;85;0.022228
52021;6220;Fleurus;3824;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;80;0.0209205
52021;6220;Fleurus;3824;76;CHU Saint-Pierre;Bruxelles;6;0.001569
52021;6220;Fleurus;3824;79;Institut Jules Bordet;Bruxelles;25;0.0065377
52021;6220;Fleurus;3824;96;CHU Tivoli;La Louvière;5;0.0013075
52021;6220;Fleurus;3824;103;CHR Sambre & Meuse;Sambreville;346;0.0904812
52021;6220;Fleurus;3824;111;Cliniques de l'Europe;Uccle;7;0.0018305
52021;6220;Fleurus;3824;143;UZ Brussel;Jette;7;0.0018305
52021;6220;Fleurus;3824;146;Centres Hospitaliers Jolimont;La Louvière;26;0.0067992
52021;6220;Fleurus;3824;166;CHU UCL Namur;Namur;164;0.042887
52021;6220;Fleurus;3824;325;CHU André Vésale;Montigny-le-Tilleul;95;0.0248431
52021;6220;Fleurus;3824;332;CHIREC - Hôpital Delta;Auderghem;26;0.0067992
52021;6220;Fleurus;3824;346;Centres Hospitaliers Jolimont;Nivelles;47;0.0122908
52021;6220;Fleurus;3824;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;53;0.0138598
52021;6220;Fleurus;3824;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;30;0.0078452
52021;6220;Fleurus;3824;409;Clinique Notre-Dame de Grâce;Charleroi;346;0.0904812
52021;6220;Fleurus;3824;706;Clinique Saint-Luc;Namur;60;0.0156904
52021;6220;Fleurus;3824;707;CHU Sart Tilman;Liège;9;0.0023536
52021;6220;Fleurus;3824;718;CHU Charleroi;Charleroi;367;0.0959728
52021;6220;Fleurus;3824;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;37;0.0096757
52022;6140;Fontaine-l'Évêque;2784;6;CHR Sambre et Meuse;Namur;8;0.0028736
52022;6140;Fontaine-l'Évêque;2784;7;CHR de la Haute Senne;Soignies;5;0.001796
52022;6140;Fontaine-l'Évêque;2784;10;Grand Hôpital de Charleroi;Charleroi;662;0.2377874
52022;6140;Fontaine-l'Évêque;2784;39;CHU UCL Namur;Yvoir;28;0.0100575
52022;6140;Fontaine-l'Évêque;2784;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;8;0.0028736
52022;6140;Fontaine-l'Évêque;2784;76;CHU Saint-Pierre;Bruxelles;8;0.0028736
52022;6140;Fontaine-l'Évêque;2784;79;Institut Jules Bordet;Bruxelles;32;0.0114943
52022;6140;Fontaine-l'Évêque;2784;96;CHU Tivoli;La Louvière;75;0.0269397
52022;6140;Fontaine-l'Évêque;2784;111;Cliniques de l'Europe;Uccle;6;0.0021552
52022;6140;Fontaine-l'Évêque;2784;143;UZ Brussel;Jette;5;0.001796
52022;6140;Fontaine-l'Évêque;2784;146;Centres Hospitaliers Jolimont;La Louvière;366;0.1314655
52022;6140;Fontaine-l'Évêque;2784;166;CHU UCL Namur;Namur;20;0.0071839
52022;6140;Fontaine-l'Évêque;2784;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;10;0.003592
52022;6140;Fontaine-l'Évêque;2784;325;CHU André Vésale;Montigny-le-Tilleul;741;0.2661638
52022;6140;Fontaine-l'Évêque;2784;332;CHIREC - Hôpital Delta;Auderghem;18;0.0064655
52022;6140;Fontaine-l'Évêque;2784;346;Centres Hospitaliers Jolimont;Nivelles;12;0.0043103
52022;6140;Fontaine-l'Évêque;2784;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;77;0.027658
52022;6140;Fontaine-l'Évêque;2784;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;32;0.0114943
52022;6140;Fontaine-l'Évêque;2784;409;Clinique Notre-Dame de Grâce;Charleroi;114;0.0409483
52022;6140;Fontaine-l'Évêque;2784;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;12;0.0043103
52022;6140;Fontaine-l'Évêque;2784;718;CHU Charleroi;Charleroi;486;0.174569
52022;6140;Fontaine-l'Évêque;2784;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;22;0.0079023
52025;6280;Gerpinnes;2294;6;CHR Sambre et Meuse;Namur;13;0.005667
52025;6280;Gerpinnes;2294;10;Grand Hôpital de Charleroi;Charleroi;1461;0.6368788
52025;6280;Gerpinnes;2294;39;CHU UCL Namur;Yvoir;76;0.0331299
52025;6280;Gerpinnes;2294;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;6;0.0026155
52025;6280;Gerpinnes;2294;77;CHU Brugmann;Bruxelles;7;0.0030514
52025;6280;Gerpinnes;2294;79;Institut Jules Bordet;Bruxelles;26;0.0113339
52025;6280;Gerpinnes;2294;96;CHU Tivoli;La Louvière;7;0.0030514
52025;6280;Gerpinnes;2294;103;CHR Sambre & Meuse;Sambreville;42;0.0183086
52025;6280;Gerpinnes;2294;146;Centres Hospitaliers Jolimont;La Louvière;24;0.0104621
52025;6280;Gerpinnes;2294;166;CHU UCL Namur;Namur;40;0.0174368
52025;6280;Gerpinnes;2294;322;UZ Leuven;Louvain;9;0.0039233
52025;6280;Gerpinnes;2294;325;CHU André Vésale;Montigny-le-Tilleul;152;0.0662598
52025;6280;Gerpinnes;2294;332;CHIREC - Hôpital Delta;Auderghem;23;0.0100262
52025;6280;Gerpinnes;2294;346;Centres Hospitaliers Jolimont;Nivelles;5;0.0021796
52025;6280;Gerpinnes;2294;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;31;0.0135135
52025;6280;Gerpinnes;2294;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;28;0.0122058
52025;6280;Gerpinnes;2294;409;Clinique Notre-Dame de Grâce;Charleroi;34;0.0148213
52025;6280;Gerpinnes;2294;706;Clinique Saint-Luc;Namur;6;0.0026155
52025;6280;Gerpinnes;2294;718;CHU Charleroi;Charleroi;265;0.1155187
52025;6280;Gerpinnes;2294;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;14;0.0061029
52043;7170;Manage;3357;6;CHR Sambre et Meuse;Namur;5;0.0014894
52043;7170;Manage;3357;7;CHR de la Haute Senne;Soignies;39;0.0116175
52043;7170;Manage;3357;10;Grand Hôpital de Charleroi;Charleroi;56;0.0166816
52043;7170;Manage;3357;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;13;0.0038725
52043;7170;Manage;3357;76;CHU Saint-Pierre;Bruxelles;10;0.0029789
52043;7170;Manage;3357;79;Institut Jules Bordet;Bruxelles;31;0.0092344
52043;7170;Manage;3357;87;Hôpitaux Iris Sud;Etterbeek;6;0.0017873
52043;7170;Manage;3357;96;CHU Tivoli;La Louvière;1000;0.297885
52043;7170;Manage;3357;111;Cliniques de l'Europe;Uccle;12;0.0035746
52043;7170;Manage;3357;143;UZ Brussel;Jette;12;0.0035746
52043;7170;Manage;3357;146;Centres Hospitaliers Jolimont;La Louvière;1643;0.4894251
52043;7170;Manage;3357;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;15;0.0044683
52043;7170;Manage;3357;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;36;0.0107239
52043;7170;Manage;3357;266;CHR Mons-Hainaut;Mons;11;0.0032767
52043;7170;Manage;3357;325;CHU André Vésale;Montigny-le-Tilleul;9;0.002681
52043;7170;Manage;3357;332;CHIREC - Hôpital Delta;Auderghem;41;0.0122133
52043;7170;Manage;3357;346;Centres Hospitaliers Jolimont;Nivelles;110;0.0327674
52043;7170;Manage;3357;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;28;0.0083408
52043;7170;Manage;3357;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;77;0.0229371
52043;7170;Manage;3357;409;Clinique Notre-Dame de Grâce;Charleroi;42;0.0125112
52043;7170;Manage;3357;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;18;0.0053619
52043;7170;Manage;3357;412;CHR de la Citadelle;Liège;16;0.0047662
52043;7170;Manage;3357;718;CHU Charleroi;Charleroi;42;0.0125112
52043;7170;Manage;3357;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;55;0.0163837
52048;6110;Montigny-le-Tilleul;1631;6;CHR Sambre et Meuse;Namur;9;0.0055181
52048;6110;Montigny-le-Tilleul;1631;10;Grand Hôpital de Charleroi;Charleroi;409;0.2507664
52048;6110;Montigny-le-Tilleul;1631;39;CHU UCL Namur;Yvoir;33;0.020233
52048;6110;Montigny-le-Tilleul;1631;79;Institut Jules Bordet;Bruxelles;14;0.0085837
52048;6110;Montigny-le-Tilleul;1631;96;CHU Tivoli;La Louvière;9;0.0055181
52048;6110;Montigny-le-Tilleul;1631;143;UZ Brussel;Jette;20;0.0122624
52048;6110;Montigny-le-Tilleul;1631;146;Centres Hospitaliers Jolimont;La Louvière;66;0.040466
52048;6110;Montigny-le-Tilleul;1631;166;CHU UCL Namur;Namur;7;0.0042918
52048;6110;Montigny-le-Tilleul;1631;325;CHU André Vésale;Montigny-le-Tilleul;628;0.3850399
52048;6110;Montigny-le-Tilleul;1631;332;CHIREC - Hôpital Delta;Auderghem;10;0.0061312
52048;6110;Montigny-le-Tilleul;1631;346;Centres Hospitaliers Jolimont;Nivelles;7;0.0042918
52048;6110;Montigny-le-Tilleul;1631;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;55;0.0337216
52048;6110;Montigny-le-Tilleul;1631;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;27;0.0165543
52048;6110;Montigny-le-Tilleul;1631;409;Clinique Notre-Dame de Grâce;Charleroi;51;0.0312692
52048;6110;Montigny-le-Tilleul;1631;706;Clinique Saint-Luc;Namur;6;0.0036787
52048;6110;Montigny-le-Tilleul;1631;718;CHU Charleroi;Charleroi;248;0.152054
52048;6110;Montigny-le-Tilleul;1631;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;10;0.0061312
52055;6230;Pont-à-Celles;2735;6;CHR Sambre et Meuse;Namur;5;0.0018282
52055;6230;Pont-à-Celles;2735;7;CHR de la Haute Senne;Soignies;8;0.002925
52055;6230;Pont-à-Celles;2735;10;Grand Hôpital de Charleroi;Charleroi;474;0.173309
52055;6230;Pont-à-Celles;2735;39;CHU UCL Namur;Yvoir;30;0.0109689
52055;6230;Pont-à-Celles;2735;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;61;0.0223035
52055;6230;Pont-à-Celles;2735;76;CHU Saint-Pierre;Bruxelles;18;0.0065814
52055;6230;Pont-à-Celles;2735;79;Institut Jules Bordet;Bruxelles;30;0.0109689
52055;6230;Pont-à-Celles;2735;87;Hôpitaux Iris Sud;Etterbeek;8;0.002925
52055;6230;Pont-à-Celles;2735;96;CHU Tivoli;La Louvière;36;0.0131627
52055;6230;Pont-à-Celles;2735;106;AZ Sint-Maria;Hal (Brabant flamand);6;0.0021938
52055;6230;Pont-à-Celles;2735;111;Cliniques de l'Europe;Uccle;11;0.0040219
52055;6230;Pont-à-Celles;2735;143;UZ Brussel;Jette;13;0.0047532
52055;6230;Pont-à-Celles;2735;146;Centres Hospitaliers Jolimont;La Louvière;66;0.0241316
52055;6230;Pont-à-Celles;2735;166;CHU UCL Namur;Namur;16;0.0058501
52055;6230;Pont-à-Celles;2735;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;13;0.0047532
52055;6230;Pont-à-Celles;2735;266;CHR Mons-Hainaut;Mons;5;0.0018282
52055;6230;Pont-à-Celles;2735;322;UZ Leuven;Louvain;6;0.0021938
52055;6230;Pont-à-Celles;2735;325;CHU André Vésale;Montigny-le-Tilleul;67;0.0244973
52055;6230;Pont-à-Celles;2735;332;CHIREC - Hôpital Delta;Auderghem;35;0.0127971
52055;6230;Pont-à-Celles;2735;346;Centres Hospitaliers Jolimont;Nivelles;336;0.1228519
52055;6230;Pont-à-Celles;2735;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;152;0.0555759
52055;6230;Pont-à-Celles;2735;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;50;0.0182815
52055;6230;Pont-à-Celles;2735;409;Clinique Notre-Dame de Grâce;Charleroi;909;0.3323583
52055;6230;Pont-à-Celles;2735;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;5;0.0018282
52055;6230;Pont-à-Celles;2735;707;CHU Sart Tilman;Liège;8;0.002925
52055;6230;Pont-à-Celles;2735;718;CHU Charleroi;Charleroi;215;0.0786106
52055;6230;Pont-à-Celles;2735;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;129;0.0471664
52063;7180;Seneffe;1542;7;CHR de la Haute Senne;Soignies;31;0.0201038
52063;7180;Seneffe;1542;10;Grand Hôpital de Charleroi;Charleroi;26;0.0168612
52063;7180;Seneffe;1542;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;90;0.0583658
52063;7180;Seneffe;1542;76;CHU Saint-Pierre;Bruxelles;11;0.0071336
52063;7180;Seneffe;1542;79;Institut Jules Bordet;Bruxelles;34;0.0220493
52063;7180;Seneffe;1542;96;CHU Tivoli;La Louvière;133;0.0862516
52063;7180;Seneffe;1542;111;Cliniques de l'Europe;Uccle;20;0.0129702
52063;7180;Seneffe;1542;143;UZ Brussel;Jette;12;0.0077821
52063;7180;Seneffe;1542;146;Centres Hospitaliers Jolimont;La Louvière;411;0.266537
52063;7180;Seneffe;1542;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;10;0.0064851
52063;7180;Seneffe;1542;166;CHU UCL Namur;Namur;5;0.0032425
52063;7180;Seneffe;1542;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;12;0.0077821
52063;7180;Seneffe;1542;266;CHR Mons-Hainaut;Mons;6;0.0038911
52063;7180;Seneffe;1542;332;CHIREC - Hôpital Delta;Auderghem;22;0.0142672
52063;7180;Seneffe;1542;346;Centres Hospitaliers Jolimont;Nivelles;360;0.233463
52063;7180;Seneffe;1542;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;52;0.0337224
52063;7180;Seneffe;1542;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;68;0.0440986
52063;7180;Seneffe;1542;409;Clinique Notre-Dame de Grâce;Charleroi;21;0.0136187
52063;7180;Seneffe;1542;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;5;0.0032425
52063;7180;Seneffe;1542;718;CHU Charleroi;Charleroi;23;0.0149157
52063;7180;Seneffe;1542;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;161;0.1044099
52074;6250;Aiseau-Presles;1672;6;CHR Sambre et Meuse;Namur;18;0.0107656
52074;6250;Aiseau-Presles;1672;10;Grand Hôpital de Charleroi;Charleroi;868;0.5191388
52074;6250;Aiseau-Presles;1672;39;CHU UCL Namur;Yvoir;62;0.0370813
52074;6250;Aiseau-Presles;1672;79;Institut Jules Bordet;Bruxelles;18;0.0107656
52074;6250;Aiseau-Presles;1672;96;CHU Tivoli;La Louvière;6;0.0035885
52074;6250;Aiseau-Presles;1672;103;CHR Sambre & Meuse;Sambreville;211;0.1261962
52074;6250;Aiseau-Presles;1672;146;Centres Hospitaliers Jolimont;La Louvière;15;0.0089713
52074;6250;Aiseau-Presles;1672;166;CHU UCL Namur;Namur;91;0.0544258
52074;6250;Aiseau-Presles;1672;325;CHU André Vésale;Montigny-le-Tilleul;62;0.0370813
52074;6250;Aiseau-Presles;1672;332;CHIREC - Hôpital Delta;Auderghem;12;0.007177
52074;6250;Aiseau-Presles;1672;346;Centres Hospitaliers Jolimont;Nivelles;26;0.0155502
52074;6250;Aiseau-Presles;1672;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;33;0.0197368
52074;6250;Aiseau-Presles;1672;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;27;0.0161483
52074;6250;Aiseau-Presles;1672;409;Clinique Notre-Dame de Grâce;Charleroi;33;0.0197368
52074;6250;Aiseau-Presles;1672;706;Clinique Saint-Luc;Namur;11;0.0065789
52074;6250;Aiseau-Presles;1672;707;CHU Sart Tilman;Liège;5;0.0029904
52074;6250;Aiseau-Presles;1672;718;CHU Charleroi;Charleroi;151;0.090311
52074;6250;Aiseau-Presles;1672;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;7;0.0041866
52075;6210;Les Bons Villers;1270;6;CHR Sambre et Meuse;Namur;12;0.0094488
52075;6210;Les Bons Villers;1270;10;Grand Hôpital de Charleroi;Charleroi;283;0.2228346
52075;6210;Les Bons Villers;1270;39;CHU UCL Namur;Yvoir;8;0.0062992
52075;6210;Les Bons Villers;1270;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;37;0.0291339
52075;6210;Les Bons Villers;1270;79;Institut Jules Bordet;Bruxelles;18;0.0141732
52075;6210;Les Bons Villers;1270;96;CHU Tivoli;La Louvière;13;0.0102362
52075;6210;Les Bons Villers;1270;111;Cliniques de l'Europe;Uccle;10;0.007874
52075;6210;Les Bons Villers;1270;146;Centres Hospitaliers Jolimont;La Louvière;32;0.0251969
52075;6210;Les Bons Villers;1270;166;CHU UCL Namur;Namur;14;0.0110236
52075;6210;Les Bons Villers;1270;325;CHU André Vésale;Montigny-le-Tilleul;21;0.0165354
52075;6210;Les Bons Villers;1270;332;CHIREC - Hôpital Delta;Auderghem;13;0.0102362
52075;6210;Les Bons Villers;1270;346;Centres Hospitaliers Jolimont;Nivelles;95;0.0748031
52075;6210;Les Bons Villers;1270;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;33;0.0259843
52075;6210;Les Bons Villers;1270;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;26;0.0204724
52075;6210;Les Bons Villers;1270;409;Clinique Notre-Dame de Grâce;Charleroi;453;0.3566929
52075;6210;Les Bons Villers;1270;706;Clinique Saint-Luc;Namur;5;0.003937
52075;6210;Les Bons Villers;1270;718;CHU Charleroi;Charleroi;127;0.1
52075;6210;Les Bons Villers;1270;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;38;0.0299213
53014;7300;Boussu;3312;7;CHR de la Haute Senne;Soignies;19;0.0057367
53014;7300;Boussu;3312;10;Grand Hôpital de Charleroi;Charleroi;15;0.004529
53014;7300;Boussu;3312;79;Institut Jules Bordet;Bruxelles;19;0.0057367
53014;7300;Boussu;3312;96;CHU Tivoli;La Louvière;28;0.0084541
53014;7300;Boussu;3312;106;AZ Sint-Maria;Hal (Brabant flamand);5;0.0015097
53014;7300;Boussu;3312;111;Cliniques de l'Europe;Uccle;7;0.0021135
53014;7300;Boussu;3312;143;UZ Brussel;Jette;8;0.0024155
53014;7300;Boussu;3312;146;Centres Hospitaliers Jolimont;La Louvière;56;0.0169082
53014;7300;Boussu;3312;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;483;0.1458333
53014;7300;Boussu;3312;266;CHR Mons-Hainaut;Mons;541;0.1633454
53014;7300;Boussu;3312;332;CHIREC - Hôpital Delta;Auderghem;17;0.0051329
53014;7300;Boussu;3312;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;91;0.0274758
53014;7300;Boussu;3312;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;67;0.0202295
53014;7300;Boussu;3312;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;1843;0.5564614
53014;7300;Boussu;3312;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;18;0.0054348
53014;7300;Boussu;3312;670;UZ Gent;Gand;10;0.0030193
53014;7300;Boussu;3312;718;CHU Charleroi;Charleroi;7;0.0021135
