code_ins;code_postal;commune_patient;nombre_de_séjours;numéro_agrément_hôpital;dénomination;commune_hôpital;part_de_marché
25037;1390;Grez-Doiceau;1800;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0538889
25037;1390;Grez-Doiceau;1800;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1161111
25043;1315;Incourt;747;6;CHR Sambre et Meuse;Namur;0.0535475
25043;1315;Incourt;747;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.330656
25043;1315;Incourt;747;166;Clinique et Maternité Sainte-Élisabeth;Namur;0.0776439
25043;1315;Incourt;747;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0977242
25043;1315;Incourt;747;706;Clinique Saint-Luc;Namur;0.2195448
25044;1460;Ittre;856;7;CHR de la Haute Senne;Soignies;0.1273364
25044;1460;Ittre;856;346;Centres Hospitaliers Jolimont;La Louvière;0.3364486
25044;1460;Ittre;856;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0665888
25044;1460;Ittre;856;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0922897
25044;1460;Ittre;856;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.161215
25048;1370;Jodoigne;1952;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2797131
25048;1370;Jodoigne;1952;109;RZ Heilig Hart Tienen;Tirlemont;0.1675205
25048;1370;Jodoigne;1952;322;UZ Leuven;Louvain;0.0630123
25048;1370;Jodoigne;1952;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.076332
25048;1370;Jodoigne;1952;706;Clinique Saint-Luc;Namur;0.1813525
25050;1310;La Hulpe;928;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3243534
25050;1310;La Hulpe;928;87;Hôpitaux Iris Sud;Etterbeek;0.0818966
25050;1310;La Hulpe;928;111;Cliniques de l'Europe;Uccle;0.0581897
25050;1310;La Hulpe;928;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1357759
25050;1310;La Hulpe;928;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0872845
25050;1310;La Hulpe;928;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1454741
25068;1435;Mont-Saint-Guibert;870;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.6551724
25068;1435;Mont-Saint-Guibert;870;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0505747
25068;1435;Mont-Saint-Guibert;870;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0574713
25072;1400;Nivelles;3862;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0600725
25072;1400;Nivelles;3862;146;Centres hospitaliers Jolimont;La Louvière;0.0624029
25072;1400;Nivelles;3862;346;Centres Hospitaliers Jolimont;La Louvière;0.4671155
25072;1400;Nivelles;3862;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0691352
25072;1400;Nivelles;3862;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0730192
25072;1400;Nivelles;3862;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.089073
25084;1360;Perwez;1182;6;CHR Sambre et Meuse;Namur;0.1192893
25084;1360;Perwez;1182;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2394247
25084;1360;Perwez;1182;166;Clinique et Maternité Sainte-Élisabeth;Namur;0.1184433
25084;1360;Perwez;1182;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0507614
25084;1360;Perwez;1182;706;Clinique Saint-Luc;Namur;0.3299492
25091;1330;Rixensart;3195;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5549296
25091;1330;Rixensart;3195;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0913928
25091;1330;Rixensart;3195;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0879499
25091;1330;Rixensart;3195;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0719875
25105;1480;Tubize;3876;7;CHR de la Haute Senne;Soignies;0.1044892
25105;1480;Tubize;3876;106;AZ Sint-Maria;Hal;0.1083591
25105;1480;Tubize;3876;346;Centres Hospitaliers Jolimont;La Louvière;0.3482972
25105;1480;Tubize;3876;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0869453
25105;1480;Tubize;3876;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1083591
25107;1495;Villers-la-Ville;1263;10;Grand hôpital de Charleroi;Charleroi;0.064133
25107;1495;Villers-la-Ville;1263;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.3903405
25107;1495;Villers-la-Ville;1263;346;Centres Hospitaliers Jolimont;La Louvière;0.0752177
25107;1495;Villers-la-Ville;1263;409;Clinique Notre-Dame de Grâce;Charleroi;0.1567696
25110;1410;Waterloo;4479;111;Cliniques de l'Europe;Uccle;0.1634293
25110;1410;Waterloo;4479;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1270373
25110;1410;Waterloo;4479;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1214557
25110;1410;Waterloo;4479;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.3670462
25112;1300;Wavre;5091;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.6544883
25112;1300;Wavre;5091;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.0565704
25112;1300;Wavre;5091;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0771951
25117;1450;Chastre;1043;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.620326
25117;1450;Chastre;1043;166;Clinique et Maternité Sainte-Élisabeth;Namur;0.0853308
25117;1450;Chastre;1043;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0997124
25118;1357;Hélécine;518;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.0559846
25118;1357;Hélécine;518;109;RZ Heilig Hart Tienen;Tirlemont;0.2992278
25118;1357;Hélécine;518;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.0501931
25118;1357;Hélécine;518;322;UZ Leuven;Louvain;0.1409266
25118;1357;Hélécine;518;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1061776
25119;1380;Lasne;2163;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.2736939
25119;1380;Lasne;2163;111;Cliniques de l'Europe;Uccle;0.0693481
25119;1380;Lasne;2163;332;Centre Hospitalier Interrégional Édith Cavell;Uccle;0.1442441
25119;1380;Lasne;2163;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1188165
25119;1380;Lasne;2163;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.1969487
25120;1350;Orp-Jauche;1062;6;CHR Sambre et Meuse;Namur;0.1186441
25120;1350;Orp-Jauche;1062;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.1073446
25120;1350;Orp-Jauche;1062;109;RZ Heilig Hart Tienen;Tirlemont;0.1318267
25120;1350;Orp-Jauche;1062;166;Clinique et Maternité Sainte-Élisabeth;Namur;0.086629
25120;1350;Orp-Jauche;1062;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0932203
25120;1350;Orp-Jauche;1062;706;Clinique Saint-Luc;Namur;0.2109228
25121;1340;Ottignies-Louvain-la-Neuve;4151;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.718622
25121;1340;Ottignies-Louvain-la-Neuve;4151;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0913033
25122;1367;Ramillies;859;6;CHR Sambre et Meuse;Namur;0.137369
25122;1367;Ramillies;859;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.1862631
25122;1367;Ramillies;859;166;Clinique et Maternité Sainte-Élisabeth;Namur;0.1140861
25122;1367;Ramillies;859;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.088475
25122;1367;Ramillies;859;706;Clinique Saint-Luc;Namur;0.2514552
25123;1430;Rebecq;1515;7;CHR de la Haute Senne;Soignies;0.2693069
25123;1430;Rebecq;1515;79;Institut Jules Bordet;Bruxelles;0.0534653
25123;1430;Rebecq;1515;106;AZ Sint-Maria;Hal;0.1293729
25123;1430;Rebecq;1515;346;Centres Hospitaliers Jolimont;La Louvière;0.1683168
25123;1430;Rebecq;1515;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.089769
25123;1430;Rebecq;1515;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0567657
25124;1457;Walhain;790;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;0.5455696
25124;1457;Walhain;790;166;Clinique et Maternité Sainte-Élisabeth;Namur;0.0607595
25124;1457;Walhain;790;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0759494
25124;1457;Walhain;790;706;Clinique Saint-Luc;Namur;0.1164557
31003;8730;Beernem;2791;32;AZ Alma;Eeklo;0.1483339
31003;8730;Beernem;2791;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2375493
31003;8730;Beernem;2791;140;AZ Sint-Lucas Brugge;Bruges;0.4776066
31004;8370;Blankenberge;5197;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.3367327
31004;8370;Blankenberge;5197;392;AZ Zeno;Knokke-Heist;0.4918222
31005;8000;Bruges;23875;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.5209634
31005;8000;Bruges;23875;140;AZ Sint-Lucas Brugge;Bruges;0.3360419
31005;8000;Bruges;23875;392;AZ Zeno;Knokke-Heist;0.0525236
31006;8340;Damme;2194;32;AZ Alma;Eeklo;0.3199635
31006;8340;Damme;2194;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2976299
31006;8340;Damme;2194;140;AZ Sint-Lucas Brugge;Bruges;0.2493163
31006;8340;Damme;2194;392;AZ Zeno;Knokke-Heist;0.0742935
31012;8490;Jabbeke;2923;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.6544646
31012;8490;Jabbeke;2923;140;AZ Sint-Lucas Brugge;Bruges;0.1696887
31012;8490;Jabbeke;2923;378;AZ Sint-Rembert;Torhout;0.0564489
31022;8020;Oostkamp;4753;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2701452
31022;8020;Oostkamp;4753;140;AZ Sint-Lucas Brugge;Bruges;0.536924
31022;8020;Oostkamp;4753;378;AZ Sint-Rembert;Torhout;0.0784768
31033;8820;Torhout;4749;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0903348
31033;8820;Torhout;4749;117;AZ Delta;Roulers;0.1935144
31033;8820;Torhout;4749;378;AZ Sint-Rembert;Torhout;0.6192883
31040;8210;Zedelgem;4909;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2701161
31040;8210;Zedelgem;4909;140;AZ Sint-Lucas Brugge;Bruges;0.2713384
31040;8210;Zedelgem;4909;378;AZ Sint-Rembert;Torhout;0.3393767
31042;8377;Zuienkerke;528;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.6761364
31042;8377;Zuienkerke;528;140;AZ Sint-Lucas Brugge;Bruges;0.0984848
31042;8377;Zuienkerke;528;392;AZ Zeno;Knokke-Heist;0.1098485
31043;8300;Knokke-Heist;8067;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.1845791
31043;8300;Knokke-Heist;8067;392;AZ Zeno;Knokke-Heist;0.5627867
32003;8600;Dixmude;3386;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0738334
32003;8600;Dixmude;3386;57;Jan Yperman Ziekenhuis;Ypres;0.1284702
32003;8600;Dixmude;3386;117;AZ Delta;Roulers;0.3865918
32003;8600;Dixmude;3386;310;az West;Furnes;0.1766096
32003;8600;Dixmude;3386;378;AZ Sint-Rembert;Torhout;0.0637921
32003;8600;Dixmude;3386;525;AZ Damiaan Oostende;Ostende;0.0708801
32006;8650;Houthulst;1894;57;Jan Yperman Ziekenhuis;Ypres;0.2365364
32006;8650;Houthulst;1894;117;AZ Delta;Roulers;0.6346357
32010;8680;Koekelare;1902;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.1330179
32010;8680;Koekelare;1902;117;AZ Delta;Roulers;0.2082019
32010;8680;Koekelare;1902;378;AZ Sint-Rembert;Torhout;0.4327024
32010;8680;Koekelare;1902;525;AZ Damiaan Oostende;Ostende;0.1203996
32011;8610;Kortemark;2468;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0514587
32011;8610;Kortemark;2468;117;AZ Delta;Roulers;0.5968395
32011;8610;Kortemark;2468;378;AZ Sint-Rembert;Torhout;0.2224473
32030;8647;Lo-Reninge;506;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.083004
32030;8647;Lo-Reninge;506;57;Jan Yperman Ziekenhuis;Ypres;0.5256917
32030;8647;Lo-Reninge;506;117;AZ Delta;Roulers;0.1245059
32030;8647;Lo-Reninge;506;310;az West;Furnes;0.1521739
33011;8900;Ypres;6433;57;Jan Yperman Ziekenhuis;Ypres;0.8115965
33011;8900;Ypres;6433;117;AZ Delta;Roulers;0.0715063
33016;8957;Messines;166;57;Jan Yperman Ziekenhuis;Ypres;0.8493976
33016;8957;Messines;166;117;AZ Delta;Roulers;0.0662651
33021;8970;Poperinge;3559;57;Jan Yperman Ziekenhuis;Ypres;0.7684743
33021;8970;Poperinge;3559;117;AZ Delta;Roulers;0.1233493
33029;8940;Wervik;3583;57;Jan Yperman Ziekenhuis;Ypres;0.2947251
33029;8940;Wervik;3583;117;AZ Delta;Roulers;0.5794027
33029;8940;Wervik;3583;396;AZ Groeninge;Courtrai;0.0686575
33037;8980;Zonnebeke;2461;57;Jan Yperman Ziekenhuis;Ypres;0.5233645
33037;8980;Zonnebeke;2461;117;AZ Delta;Roulers;0.3860219
33039;8950;Heuvelland;1421;57;Jan Yperman Ziekenhuis;Ypres;0.7677692
33039;8950;Heuvelland;1421;117;AZ Delta;Roulers;0.0907811
33040;8920;Langemark-Poelkapelle;1663;57;Jan Yperman Ziekenhuis;Ypres;0.5923031
33040;8920;Langemark-Poelkapelle;1663;117;AZ Delta;Roulers;0.2976548
33041;8640;Vleteren;610;57;Jan Yperman Ziekenhuis;Ypres;0.7409836
33041;8640;Vleteren;610;117;AZ Delta;Roulers;0.1295082
33041;8640;Vleteren;610;310;az West;Furnes;0.0655738
34002;8570;Anzegem;2795;170;AZ Oudenaarde;Audenarde;0.0812165
34002;8570;Anzegem;2795;396;AZ Groeninge;Courtrai;0.3584973
34002;8570;Anzegem;2795;397;OLV van Lourdesziekenhuis Waregem;Waregem;0.3971377
34003;8580;Avelgem;2089;170;AZ Oudenaarde;Audenarde;0.2594543
34003;8580;Avelgem;2089;396;AZ Groeninge;Courtrai;0.4365725
34003;8580;Avelgem;2089;397;OLV van Lourdesziekenhuis Waregem;Waregem;0.0593585
34003;8580;Avelgem;2089;550;AZ Glorieux;Renaix;0.0952609
34009;8540;Deerlijk;2614;396;AZ Groeninge;Courtrai;0.6197399
34009;8540;Deerlijk;2614;397;OLV van Lourdesziekenhuis Waregem;Waregem;0.2104055
34013;8530;Harelbeke;5750;117;AZ Delta;Roulers;0.0507826
34013;8530;Harelbeke;5750;124;VZW Sint-Jozefskliniek;Izegem;0.0834783
34013;8530;Harelbeke;5750;396;AZ Groeninge;Courtrai;0.7398261
34022;8500;Courtrai;15455;396;AZ Groeninge;Courtrai;0.852022
34023;8520;Kuurne;2864;117;AZ Delta;Roulers;0.0590084
34023;8520;Kuurne;2864;124;VZW Sint-Jozefskliniek;Izegem;0.0628492
34023;8520;Kuurne;2864;396;AZ Groeninge;Courtrai;0.7898045
34025;8860;Lendelede;1139;117;AZ Delta;Roulers;0.2019315
34025;8860;Lendelede;1139;124;VZW Sint-Jozefskliniek;Izegem;0.4863916
34025;8860;Lendelede;1139;396;AZ Groeninge;Courtrai;0.2291484
34027;8930;Menin;6929;117;AZ Delta;Roulers;0.5798817
34027;8930;Menin;6929;396;AZ Groeninge;Courtrai;0.2948477
34040;8790;Waregem;8103;396;AZ Groeninge;Courtrai;0.2592867
34040;8790;Waregem;8103;397;OLV van Lourdesziekenhuis Waregem;Waregem;0.5027767
34040;8790;Waregem;8103;670;UZ Gent;Gand;0.0649142
34041;8560;Wevelgem;6603;117;AZ Delta;Roulers;0.3137968
34041;8560;Wevelgem;6603;396;AZ Groeninge;Courtrai;0.5506588
34042;8550;Zwevegem;4872;396;AZ Groeninge;Courtrai;0.7918719
34043;8587;Espierres-Helchin;340;247;Centre Hospitalier de Mouscron;Mouscron;0.1647059
34043;8587;Espierres-Helchin;340;396;AZ Groeninge;Courtrai;0.5647059
34043;8587;Espierres-Helchin;340;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.1382353
35002;8450;Bredene;3822;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.3668237
35002;8450;Bredene;3822;525;AZ Damiaan Oostende;Ostende;0.4903192
35005;8470;Gistel;2451;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2753978
35005;8470;Gistel;2451;378;AZ Sint-Rembert;Torhout;0.0869033
35005;8470;Gistel;2451;525;AZ Damiaan Oostende;Ostende;0.5267238
35006;8480;Ichtegem;3030;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.1861386
35006;8480;Ichtegem;3030;117;AZ Delta;Roulers;0.0732673
35006;8480;Ichtegem;3030;140;AZ Sint-Lucas Brugge;Bruges;0.0590759
35006;8480;Ichtegem;3030;378;AZ Sint-Rembert;Torhout;0.4359736
35006;8480;Ichtegem;3030;525;AZ Damiaan Oostende;Ostende;0.1729373
35011;8430;Middelkerke;4979;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2412131
35011;8430;Middelkerke;4979;310;az West;Furnes;0.0668809
35011;8430;Middelkerke;4979;525;AZ Damiaan Oostende;Ostende;0.5244025
35013;8400;Ostende;16323;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.4140783
35013;8400;Ostende;16323;525;AZ Damiaan Oostende;Ostende;0.4683575
35014;8460;Oudenburg;1851;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.2884927
35014;8460;Oudenburg;1851;140;AZ Sint-Lucas Brugge;Bruges;0.0540249
35014;8460;Oudenburg;1851;525;AZ Damiaan Oostende;Ostende;0.5078336
35029;8420;De Haan;2993;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.4226529
35029;8420;De Haan;2993;392;AZ Zeno;Knokke-Heist;0.1964584
35029;8420;De Haan;2993;525;AZ Damiaan Oostende;Ostende;0.2024724
36006;8830;Hooglede;1932;117;AZ Delta;Roulers;0.8835404
36007;8770;Ingelmunster;2337;117;AZ Delta;Roulers;0.2939666
36007;8770;Ingelmunster;2337;124;VZW Sint-Jozefskliniek;Izegem;0.5348738
36007;8770;Ingelmunster;2337;395;Sint-Andriesziekenhuis;Tielt;0.067608
36008;8870;Izegem;6226;117;AZ Delta;Roulers;0.2883071
36008;8870;Izegem;6226;124;VZW Sint-Jozefskliniek;Izegem;0.6019916
36010;8880;Ledegem;1796;117;AZ Delta;Roulers;0.6247216
36010;8880;Ledegem;1796;124;VZW Sint-Jozefskliniek;Izegem;0.2388641
36010;8880;Ledegem;1796;396;AZ Groeninge;Courtrai;0.0729399
36011;8810;Lichtervelde;1716;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0594406
36011;8810;Lichtervelde;1716;117;AZ Delta;Roulers;0.6346154
36011;8810;Lichtervelde;1716;378;AZ Sint-Rembert;Torhout;0.1975524
36012;8890;Moorslede;2119;57;Jan Yperman Ziekenhuis;Ypres;0.0646531
36012;8890;Moorslede;2119;117;AZ Delta;Roulers;0.8159509
36015;8800;Roulers;12192;117;AZ Delta;Roulers;0.8747539
36019;8840;Staden;2169;117;AZ Delta;Roulers;0.8478562
37002;8720;Dentergem;1450;117;AZ Delta;Roulers;0.0655172
37002;8720;Dentergem;1450;134;Sint-Vincentiusziekenhuis;Deinze;0.1110345
37002;8720;Dentergem;1450;395;Sint-Andriesziekenhuis;Tielt;0.3103448
37002;8720;Dentergem;1450;396;AZ Groeninge;Courtrai;0.1103448
37002;8720;Dentergem;1450;397;OLV van Lourdesziekenhuis Waregem;Waregem;0.2717241
37007;8760;Meulebeke;2246;117;AZ Delta;Roulers;0.2350846
37007;8760;Meulebeke;2246;124;VZW Sint-Jozefskliniek;Izegem;0.1571683
37007;8760;Meulebeke;2246;395;Sint-Andriesziekenhuis;Tielt;0.4559216
37010;8780;Oostrozebeke;1458;117;AZ Delta;Roulers;0.1536351
37010;8780;Oostrozebeke;1458;124;VZW Sint-Jozefskliniek;Izegem;0.170096
37010;8780;Oostrozebeke;1458;395;Sint-Andriesziekenhuis;Tielt;0.31893
37010;8780;Oostrozebeke;1458;396;AZ Groeninge;Courtrai;0.0624143
37010;8780;Oostrozebeke;1458;397;OLV van Lourdesziekenhuis Waregem;Waregem;0.1721536
37010;8780;Oostrozebeke;1458;670;UZ Gent;Gand;0.0507545
37011;8740;Pittem;1498;117;AZ Delta;Roulers;0.293725
37011;8740;Pittem;1498;395;Sint-Andriesziekenhuis;Tielt;0.5333778
37012;8755;Ruiselede;1127;117;AZ Delta;Roulers;0.1029281
37012;8755;Ruiselede;1127;134;Sint-Vincentiusziekenhuis;Deinze;0.0550133
37012;8755;Ruiselede;1127;140;AZ Sint-Lucas Brugge;Bruges;0.079858
37012;8755;Ruiselede;1127;395;Sint-Andriesziekenhuis;Tielt;0.5909494
37015;8700;Tielt;4432;117;AZ Delta;Roulers;0.1344765
37015;8700;Tielt;4432;395;Sint-Andriesziekenhuis;Tielt;0.6777978
37017;8710;Wielsbeke;1801;117;AZ Delta;Roulers;0.05608
37017;8710;Wielsbeke;1801;124;VZW Sint-Jozefskliniek;Izegem;0.098834
37017;8710;Wielsbeke;1801;395;Sint-Andriesziekenhuis;Tielt;0.0849528
37017;8710;Wielsbeke;1801;396;AZ Groeninge;Courtrai;0.1904498
37017;8710;Wielsbeke;1801;397;OLV van Lourdesziekenhuis Waregem;Waregem;0.4119933
37017;8710;Wielsbeke;1801;670;UZ Gent;Gand;0.0744031
37018;8750;Wingene;3028;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0795905
37018;8750;Wingene;3028;117;AZ Delta;Roulers;0.2242404
37018;8750;Wingene;3028;140;AZ Sint-Lucas Brugge;Bruges;0.0980845
37018;8750;Wingene;3028;395;Sint-Andriesziekenhuis;Tielt;0.4692867
37020;8850;Ardooie;1999;117;AZ Delta;Roulers;0.7083542
37020;8850;Ardooie;1999;124;VZW Sint-Jozefskliniek;Izegem;0.1130565
37020;8850;Ardooie;1999;395;Sint-Andriesziekenhuis;Tielt;0.0775388
38002;8690;Alveringem;949;57;Jan Yperman Ziekenhuis;Ypres;0.3234984
38002;8690;Alveringem;949;117;AZ Delta;Roulers;0.0821918
38002;8690;Alveringem;949;310;az West;Furnes;0.4794521
38008;8660;La Panne;2605;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0921305
38008;8660;La Panne;2605;117;AZ Delta;Roulers;0.0610365
38008;8660;La Panne;2605;310;az West;Furnes;0.6403071
38014;8670;Koksijde;5868;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0976483
38014;8670;Koksijde;5868;117;AZ Delta;Roulers;0.0502727
38014;8670;Koksijde;5868;310;az West;Furnes;0.5351057
38014;8670;Koksijde;5868;525;AZ Damiaan Oostende;Ostende;0.0622018
38016;8620;Nieuport;3028;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.1357332
38016;8620;Nieuport;3028;310;az West;Furnes;0.3794584
38016;8620;Nieuport;3028;525;AZ Damiaan Oostende;Ostende;0.253963
38025;8630;Furnes;2706;49;AZ Sint-Jan Brugge - Oostende;Bruges;0.0949741
38025;8630;Furnes;2706;117;AZ Delta;Roulers;0.0698448
38025;8630;Furnes;2706;310;az West;Furnes;0.6914265
41002;9300;Alost;16010;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4427858
41002;9300;Alost;16010;176;Algemeen Stedelijk Ziekenhuis;Alost;0.4289819
41011;9470;Denderleeuw;3850;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4574026
41011;9470;Denderleeuw;3850;176;Algemeen Stedelijk Ziekenhuis;Alost;0.385974
41018;9500;Grammont;8388;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0808298
41018;9500;Grammont;8388;176;Algemeen Stedelijk Ziekenhuis;Alost;0.6034812
41018;9500;Grammont;8388;217;AZ Sint-Elisabeth;Zottegem;0.2094659
41024;9450;Haaltert;3624;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.3239514
41024;9450;Haaltert;3624;176;Algemeen Stedelijk Ziekenhuis;Alost;0.5102097
41024;9450;Haaltert;3624;217;AZ Sint-Elisabeth;Zottegem;0.0554636
41027;9550;Herzele;3624;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0808499
41027;9550;Herzele;3624;176;Algemeen Stedelijk Ziekenhuis;Alost;0.1034768
41027;9550;Herzele;3624;217;AZ Sint-Elisabeth;Zottegem;0.6542494
41027;9550;Herzele;3624;670;UZ Gent;Gand;0.0791943
41034;9340;Lede;3840;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.2395833
41034;9340;Lede;3840;176;Algemeen Stedelijk Ziekenhuis;Alost;0.5921875
41048;9400;Ninove;7130;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.4718093
41048;9400;Ninove;7130;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2429173
41048;9400;Ninove;7130;217;AZ Sint-Elisabeth;Zottegem;0.1220196
41063;9520;Sint-Lievens-Houtem;2226;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1114106
41063;9520;Sint-Lievens-Houtem;2226;176;Algemeen Stedelijk Ziekenhuis;Alost;0.190027
41063;9520;Sint-Lievens-Houtem;2226;217;AZ Sint-Elisabeth;Zottegem;0.4896676
41063;9520;Sint-Lievens-Houtem;2226;670;UZ Gent;Gand;0.0884996
41081;9620;Zottegem;6154;217;AZ Sint-Elisabeth;Zottegem;0.7622684
41081;9620;Zottegem;6154;670;UZ Gent;Gand;0.1130972
41082;9420;Erpe-Mere;4274;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.2185307
41082;9420;Erpe-Mere;4274;176;Algemeen Stedelijk Ziekenhuis;Alost;0.551474
41082;9420;Erpe-Mere;4274;217;AZ Sint-Elisabeth;Zottegem;0.1029481
42003;9290;Berlare;2993;12;AZ Sint-Blasius;Termonde;0.3548279
42003;9290;Berlare;2993;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.1172736
42003;9290;Berlare;2993;176;Algemeen Stedelijk Ziekenhuis;Alost;0.2145005
42003;9290;Berlare;2993;265;AZ Lokeren;Lokeren;0.0688273
42003;9290;Berlare;2993;670;UZ Gent;Gand;0.0791848
42004;9255;Buggenhout;3130;12;AZ Sint-Blasius;Termonde;0.628115
42004;9255;Buggenhout;3130;104;Sint-Jozefkliniek;Bornem;0.0747604
42004;9255;Buggenhout;3130;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0757188
42006;9200;Termonde;10321;12;AZ Sint-Blasius;Termonde;0.7061331
42006;9200;Termonde;10321;126;Onze-Lieve-Vrouwziekenhuis;Alost;0.0557117
42006;9200;Termonde;10321;176;Algemeen Stedelijk Ziekenhuis;Alost;0.0804186
42008;9220;Hamme (Flandre orientale);5305;12;AZ Sint-Blasius;Termonde;0.3487276
42008;9220;Hamme (Flandre orientale);5305;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.4823751
