code_ins;code_postal;commune_patient;nombre_de_séjours;classe;nombre_de_séjours.1;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours.2;part_de_marché
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);19;0.0019513
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;217;AZ Sint-Elisabeth;Zottegem;21;0.0021567
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;243;Jessa Ziekenhuis;Hasselt;6;0.0006162
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;265;AZ Lokeren;Lokeren;198;0.0203348
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;290;AZ Sint-Lucas;Gand;77;0.007908
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;300;UZ Antwerpen;Edegem;132;0.0135565
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;322;UZ Leuven;Louvain;103;0.0105782
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);7897;0.8110301
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;670;UZ Gent;Gand;381;0.0391291
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;682;AZ Monica;Anvers;78;0.0080107
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;689;Imelda Ziekenhuis;Bonheiden;5;0.0005135
46021;9100;Saint-Nicolas (Flandre orientale);17762;De 15 à 64 ans;9737;713;AZ Jan Palfijn Gent;Gand;40;0.004108
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;9;Ziekenhuisnetwerk Antwerpen;Anvers;41;0.0060117
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;12;AZ Sint-Blasius;Termonde;61;0.0089443
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;17;AZ Maria Middelares;Gand;20;0.0029326
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;99;GZA ziekenhuizen;Anvers;44;0.0064516
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;104;AZ Rivierenland;Rumst;92;0.0134897
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);20;0.0029326
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);5;0.0007331
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;217;AZ Sint-Elisabeth;Zottegem;6;0.0008798
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;265;AZ Lokeren;Lokeren;151;0.0221408
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;290;AZ Sint-Lucas;Gand;26;0.0038123
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;300;UZ Antwerpen;Edegem;67;0.009824
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;322;UZ Leuven;Louvain;87;0.0127566
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;9;0.0013196
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);5924;0.8686217
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;670;UZ Gent;Gand;176;0.0258065
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;682;AZ Monica;Anvers;28;0.0041056
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;689;Imelda Ziekenhuis;Bonheiden;18;0.0026393
46021;9100;Saint-Nicolas (Flandre orientale);17762;65 ans et plus;6820;713;AZ Jan Palfijn Gent;Gand;8;0.001173
46024;9190;Stekene;4732;Moins de 15 ans;219;9;Ziekenhuisnetwerk Antwerpen;Anvers;6;0.0273973
46024;9190;Stekene;4732;Moins de 15 ans;219;265;AZ Lokeren;Lokeren;12;0.0547945
46024;9190;Stekene;4732;Moins de 15 ans;219;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);152;0.6940639
46024;9190;Stekene;4732;Moins de 15 ans;219;670;UZ Gent;Gand;31;0.1415525
46024;9190;Stekene;4732;De 15 à 64 ans;2537;9;Ziekenhuisnetwerk Antwerpen;Anvers;28;0.0110367
46024;9190;Stekene;4732;De 15 à 64 ans;2537;12;AZ Sint-Blasius;Termonde;33;0.0130075
46024;9190;Stekene;4732;De 15 à 64 ans;2537;17;AZ Maria Middelares;Gand;17;0.0067008
46024;9190;Stekene;4732;De 15 à 64 ans;2537;32;AZ Alma;Eeklo;21;0.0082775
46024;9190;Stekene;4732;De 15 à 64 ans;2537;49;AZ Sint-Jan Brugge - Oostende;Bruges;7;0.0027592
46024;9190;Stekene;4732;De 15 à 64 ans;2537;99;GZA ziekenhuizen;Anvers;41;0.0161608
46024;9190;Stekene;4732;De 15 à 64 ans;2537;104;AZ Rivierenland;Rumst;18;0.007095
46024;9190;Stekene;4732;De 15 à 64 ans;2537;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);10;0.0039417
46024;9190;Stekene;4732;De 15 à 64 ans;2537;143;UZ Brussel;Jette;8;0.0031533
46024;9190;Stekene;4732;De 15 à 64 ans;2537;217;AZ Sint-Elisabeth;Zottegem;15;0.0059125
46024;9190;Stekene;4732;De 15 à 64 ans;2537;265;AZ Lokeren;Lokeren;78;0.030745
46024;9190;Stekene;4732;De 15 à 64 ans;2537;290;AZ Sint-Lucas;Gand;43;0.0169492
46024;9190;Stekene;4732;De 15 à 64 ans;2537;300;UZ Antwerpen;Edegem;39;0.0153725
46024;9190;Stekene;4732;De 15 à 64 ans;2537;322;UZ Leuven;Louvain;40;0.0157667
46024;9190;Stekene;4732;De 15 à 64 ans;2537;392;AZ Zeno;Knokke-Heist;5;0.0019708
46024;9190;Stekene;4732;De 15 à 64 ans;2537;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);1949;0.7682302
46024;9190;Stekene;4732;De 15 à 64 ans;2537;670;UZ Gent;Gand;114;0.044935
46024;9190;Stekene;4732;De 15 à 64 ans;2537;682;AZ Monica;Anvers;24;0.00946
46024;9190;Stekene;4732;De 15 à 64 ans;2537;689;Imelda Ziekenhuis;Bonheiden;5;0.0019708
46024;9190;Stekene;4732;De 15 à 64 ans;2537;710;AZ Klina;Brasschaat;6;0.002365
46024;9190;Stekene;4732;De 15 à 64 ans;2537;713;AZ Jan Palfijn Gent;Gand;14;0.0055183
46024;9190;Stekene;4732;65 ans et plus;1976;9;Ziekenhuisnetwerk Antwerpen;Anvers;25;0.0126518
46024;9190;Stekene;4732;65 ans et plus;1976;12;AZ Sint-Blasius;Termonde;74;0.0374494
46024;9190;Stekene;4732;65 ans et plus;1976;32;AZ Alma;Eeklo;13;0.0065789
46024;9190;Stekene;4732;65 ans et plus;1976;99;GZA ziekenhuizen;Anvers;16;0.0080972
46024;9190;Stekene;4732;65 ans et plus;1976;265;AZ Lokeren;Lokeren;60;0.0303644
46024;9190;Stekene;4732;65 ans et plus;1976;290;AZ Sint-Lucas;Gand;12;0.0060729
46024;9190;Stekene;4732;65 ans et plus;1976;300;UZ Antwerpen;Edegem;57;0.0288462
46024;9190;Stekene;4732;65 ans et plus;1976;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);1578;0.798583
46024;9190;Stekene;4732;65 ans et plus;1976;670;UZ Gent;Gand;106;0.0536437
46024;9190;Stekene;4732;65 ans et plus;1976;682;AZ Monica;Anvers;6;0.0030364
46025;9140;Tamise;7135;Moins de 15 ans;413;9;Ziekenhuisnetwerk Antwerpen;Anvers;25;0.0605327
46025;9140;Tamise;7135;Moins de 15 ans;413;12;AZ Sint-Blasius;Termonde;8;0.0193705
46025;9140;Tamise;7135;Moins de 15 ans;413;104;AZ Rivierenland;Rumst;48;0.1162228
46025;9140;Tamise;7135;Moins de 15 ans;413;265;AZ Lokeren;Lokeren;6;0.0145278
46025;9140;Tamise;7135;Moins de 15 ans;413;300;UZ Antwerpen;Edegem;6;0.0145278
46025;9140;Tamise;7135;Moins de 15 ans;413;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);230;0.5569007
46025;9140;Tamise;7135;Moins de 15 ans;413;670;UZ Gent;Gand;72;0.1743341
46025;9140;Tamise;7135;De 15 à 64 ans;4078;9;Ziekenhuisnetwerk Antwerpen;Anvers;65;0.0159392
46025;9140;Tamise;7135;De 15 à 64 ans;4078;12;AZ Sint-Blasius;Termonde;95;0.0232957
46025;9140;Tamise;7135;De 15 à 64 ans;4078;17;AZ Maria Middelares;Gand;17;0.0041687
46025;9140;Tamise;7135;De 15 à 64 ans;4078;26;AZ Sint-Maarten;Malines;12;0.0029426
46025;9140;Tamise;7135;De 15 à 64 ans;4078;97;Heilig-Hartziekenhuis;Lierre;5;0.0012261
46025;9140;Tamise;7135;De 15 à 64 ans;4078;99;GZA ziekenhuizen;Anvers;96;0.023541
46025;9140;Tamise;7135;De 15 à 64 ans;4078;104;AZ Rivierenland;Rumst;809;0.1983816
46025;9140;Tamise;7135;De 15 à 64 ans;4078;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);9;0.002207
46025;9140;Tamise;7135;De 15 à 64 ans;4078;143;UZ Brussel;Jette;39;0.0095635
46025;9140;Tamise;7135;De 15 à 64 ans;4078;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);5;0.0012261
46025;9140;Tamise;7135;De 15 à 64 ans;4078;217;AZ Sint-Elisabeth;Zottegem;5;0.0012261
46025;9140;Tamise;7135;De 15 à 64 ans;4078;265;AZ Lokeren;Lokeren;38;0.0093183
46025;9140;Tamise;7135;De 15 à 64 ans;4078;290;AZ Sint-Lucas;Gand;18;0.0044139
46025;9140;Tamise;7135;De 15 à 64 ans;4078;300;UZ Antwerpen;Edegem;117;0.0286905
46025;9140;Tamise;7135;De 15 à 64 ans;4078;322;UZ Leuven;Louvain;50;0.0122609
46025;9140;Tamise;7135;De 15 à 64 ans;4078;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;16;0.0039235
46025;9140;Tamise;7135;De 15 à 64 ans;4078;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);2510;0.6154978
46025;9140;Tamise;7135;De 15 à 64 ans;4078;670;UZ Gent;Gand;76;0.0186366
46025;9140;Tamise;7135;De 15 à 64 ans;4078;682;AZ Monica;Anvers;47;0.0115253
46025;9140;Tamise;7135;De 15 à 64 ans;4078;689;Imelda Ziekenhuis;Bonheiden;16;0.0039235
46025;9140;Tamise;7135;De 15 à 64 ans;4078;713;AZ Jan Palfijn Gent;Gand;5;0.0012261
46025;9140;Tamise;7135;65 ans et plus;2644;9;Ziekenhuisnetwerk Antwerpen;Anvers;50;0.0189107
46025;9140;Tamise;7135;65 ans et plus;2644;12;AZ Sint-Blasius;Termonde;53;0.0200454
46025;9140;Tamise;7135;65 ans et plus;2644;17;AZ Maria Middelares;Gand;27;0.0102118
46025;9140;Tamise;7135;65 ans et plus;2644;99;GZA ziekenhuizen;Anvers;48;0.0181543
46025;9140;Tamise;7135;65 ans et plus;2644;104;AZ Rivierenland;Rumst;451;0.1705749
46025;9140;Tamise;7135;65 ans et plus;2644;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);11;0.0041604
46025;9140;Tamise;7135;65 ans et plus;2644;143;UZ Brussel;Jette;12;0.0045386
46025;9140;Tamise;7135;65 ans et plus;2644;265;AZ Lokeren;Lokeren;19;0.0071861
46025;9140;Tamise;7135;65 ans et plus;2644;290;AZ Sint-Lucas;Gand;5;0.0018911
46025;9140;Tamise;7135;65 ans et plus;2644;300;UZ Antwerpen;Edegem;48;0.0181543
46025;9140;Tamise;7135;65 ans et plus;2644;322;UZ Leuven;Louvain;7;0.0026475
46025;9140;Tamise;7135;65 ans et plus;2644;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);1825;0.6902421
46025;9140;Tamise;7135;65 ans et plus;2644;670;UZ Gent;Gand;34;0.0128593
46025;9140;Tamise;7135;65 ans et plus;2644;682;AZ Monica;Anvers;23;0.0086989
46025;9140;Tamise;7135;65 ans et plus;2644;689;Imelda Ziekenhuis;Bonheiden;11;0.0041604
51004;7800;Ath;4781;Moins de 15 ans;245;96;CHU Tivoli;La Louvière;6;0.0244898
51004;7800;Ath;4781;Moins de 15 ans;245;143;UZ Brussel;Jette;7;0.0285714
51004;7800;Ath;4781;Moins de 15 ans;245;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;15;0.0612245
51004;7800;Ath;4781;Moins de 15 ans;245;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;6;0.0244898
51004;7800;Ath;4781;Moins de 15 ans;245;266;CHR Mons-Hainaut;Mons;6;0.0244898
51004;7800;Ath;4781;Moins de 15 ans;245;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;11;0.044898
51004;7800;Ath;4781;Moins de 15 ans;245;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;6;0.0244898
51004;7800;Ath;4781;Moins de 15 ans;245;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;27;0.1102041
51004;7800;Ath;4781;Moins de 15 ans;245;550;CH Glorieux;Renaix;12;0.0489796
51004;7800;Ath;4781;Moins de 15 ans;245;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;119;0.4857143
51004;7800;Ath;4781;De 15 à 64 ans;2693;7;CHR de la Haute Senne;Soignies;57;0.021166
51004;7800;Ath;4781;De 15 à 64 ans;2693;10;Grand Hôpital de Charleroi;Charleroi;10;0.0037133
51004;7800;Ath;4781;De 15 à 64 ans;2693;76;CHU Saint-Pierre;Bruxelles;26;0.0096547
51004;7800;Ath;4781;De 15 à 64 ans;2693;77;CHU Brugmann;Bruxelles;7;0.0025993
51004;7800;Ath;4781;De 15 à 64 ans;2693;79;Institut Jules Bordet;Bruxelles;34;0.0126253
51004;7800;Ath;4781;De 15 à 64 ans;2693;87;Hôpitaux Iris Sud;Etterbeek;18;0.006684
51004;7800;Ath;4781;De 15 à 64 ans;2693;96;CHU Tivoli;La Louvière;10;0.0037133
51004;7800;Ath;4781;De 15 à 64 ans;2693;106;AZ Sint-Maria;Hal (Brabant flamand);14;0.0051987
51004;7800;Ath;4781;De 15 à 64 ans;2693;111;Cliniques de l'Europe;Uccle;13;0.0048273
51004;7800;Ath;4781;De 15 à 64 ans;2693;143;UZ Brussel;Jette;17;0.0063127
51004;7800;Ath;4781;De 15 à 64 ans;2693;146;Centres Hospitaliers Jolimont;La Louvière;10;0.0037133
51004;7800;Ath;4781;De 15 à 64 ans;2693;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);24;0.008912
51004;7800;Ath;4781;De 15 à 64 ans;2693;217;AZ Sint-Elisabeth;Zottegem;6;0.002228
51004;7800;Ath;4781;De 15 à 64 ans;2693;247;Centre Hospitalier de Mouscron;Mouscron;18;0.006684
51004;7800;Ath;4781;De 15 à 64 ans;2693;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;54;0.020052
51004;7800;Ath;4781;De 15 à 64 ans;2693;266;CHR Mons-Hainaut;Mons;31;0.0115113
51004;7800;Ath;4781;De 15 à 64 ans;2693;322;UZ Leuven;Louvain;7;0.0025993
51004;7800;Ath;4781;De 15 à 64 ans;2693;332;CHIREC - Hôpital Delta;Auderghem;29;0.0107687
51004;7800;Ath;4781;De 15 à 64 ans;2693;346;Centres Hospitaliers Jolimont;Nivelles;5;0.0018567
51004;7800;Ath;4781;De 15 à 64 ans;2693;396;AZ Groeninge;Courtrai;5;0.0018567
51004;7800;Ath;4781;De 15 à 64 ans;2693;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;82;0.0304493
51004;7800;Ath;4781;De 15 à 64 ans;2693;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;137;0.0508726
51004;7800;Ath;4781;De 15 à 64 ans;2693;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;152;0.0564426
51004;7800;Ath;4781;De 15 à 64 ans;2693;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;360;0.1336799
51004;7800;Ath;4781;De 15 à 64 ans;2693;550;CH Glorieux;Renaix;188;0.0698106
51004;7800;Ath;4781;De 15 à 64 ans;2693;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;44;0.0163387
51004;7800;Ath;4781;De 15 à 64 ans;2693;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;1307;0.4853323
51004;7800;Ath;4781;65 ans et plus;1843;7;CHR de la Haute Senne;Soignies;42;0.0227889
51004;7800;Ath;4781;65 ans et plus;1843;79;Institut Jules Bordet;Bruxelles;42;0.0227889
51004;7800;Ath;4781;65 ans et plus;1843;96;CHU Tivoli;La Louvière;8;0.0043407
51004;7800;Ath;4781;65 ans et plus;1843;146;Centres Hospitaliers Jolimont;La Louvière;57;0.0309278
51004;7800;Ath;4781;65 ans et plus;1843;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);15;0.0081389
51004;7800;Ath;4781;65 ans et plus;1843;247;Centre Hospitalier de Mouscron;Mouscron;27;0.01465
51004;7800;Ath;4781;65 ans et plus;1843;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;144;0.0781335
51004;7800;Ath;4781;65 ans et plus;1843;266;CHR Mons-Hainaut;Mons;14;0.0075963
51004;7800;Ath;4781;65 ans et plus;1843;332;CHIREC - Hôpital Delta;Auderghem;7;0.0037982
51004;7800;Ath;4781;65 ans et plus;1843;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;49;0.0265871
51004;7800;Ath;4781;65 ans et plus;1843;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;85;0.0461205
51004;7800;Ath;4781;65 ans et plus;1843;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;133;0.0721649
51004;7800;Ath;4781;65 ans et plus;1843;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;154;0.0835594
51004;7800;Ath;4781;65 ans et plus;1843;550;CH Glorieux;Renaix;113;0.0613131
51004;7800;Ath;4781;65 ans et plus;1843;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;12;0.0065111
51004;7800;Ath;4781;65 ans et plus;1843;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;912;0.4948454
51008;7970;Bel?il;2320;Moins de 15 ans;135;96;CHU Tivoli;La Louvière;8;0.0592593
51008;7970;Bel?il;2320;Moins de 15 ans;135;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;5;0.037037
51008;7970;Bel?il;2320;Moins de 15 ans;135;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;6;0.0444444
51008;7970;Bel?il;2320;Moins de 15 ans;135;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;5;0.037037
51008;7970;Bel?il;2320;Moins de 15 ans;135;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;23;0.1703704
51008;7970;Bel?il;2320;Moins de 15 ans;135;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;44;0.3259259
51008;7970;Bel?il;2320;Moins de 15 ans;135;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;26;0.1925926
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;7;CHR de la Haute Senne;Soignies;9;0.0069552
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;76;CHU Saint-Pierre;Bruxelles;6;0.0046368
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;79;Institut Jules Bordet;Bruxelles;27;0.0208655
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;96;CHU Tivoli;La Louvière;10;0.007728
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;247;Centre Hospitalier de Mouscron;Mouscron;17;0.0131376
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;69;0.053323
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;266;CHR Mons-Hainaut;Mons;33;0.0255023
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;322;UZ Leuven;Louvain;16;0.0123648
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;332;CHIREC - Hôpital Delta;Auderghem;8;0.0061824
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;39;0.0301391
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;28;0.0216383
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;213;0.1646059
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;480;0.3709428
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;550;CH Glorieux;Renaix;59;0.0455951
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;670;UZ Gent;Gand;6;0.0046368
51008;7970;Bel?il;2320;De 15 à 64 ans;1294;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;237;0.183153
51008;7970;Bel?il;2320;65 ans et plus;891;76;CHU Saint-Pierre;Bruxelles;6;0.006734
51008;7970;Bel?il;2320;65 ans et plus;891;79;Institut Jules Bordet;Bruxelles;36;0.040404
51008;7970;Bel?il;2320;65 ans et plus;891;146;Centres Hospitaliers Jolimont;La Louvière;14;0.0157127
51008;7970;Bel?il;2320;65 ans et plus;891;247;Centre Hospitalier de Mouscron;Mouscron;22;0.0246914
51008;7970;Bel?il;2320;65 ans et plus;891;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;33;0.037037
51008;7970;Bel?il;2320;65 ans et plus;891;266;CHR Mons-Hainaut;Mons;7;0.0078563
51008;7970;Bel?il;2320;65 ans et plus;891;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;9;0.010101
51008;7970;Bel?il;2320;65 ans et plus;891;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;14;0.0157127
51008;7970;Bel?il;2320;65 ans et plus;891;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;144;0.1616162
51008;7970;Bel?il;2320;65 ans et plus;891;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;455;0.5106622
51008;7970;Bel?il;2320;65 ans et plus;891;550;CH Glorieux;Renaix;12;0.013468
51008;7970;Bel?il;2320;65 ans et plus;891;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;13;0.0145903
51008;7970;Bel?il;2320;65 ans et plus;891;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;105;0.1178451
51009;7320;Bernissart;1666;Moins de 15 ans;110;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;7;0.0636364
51009;7320;Bernissart;1666;Moins de 15 ans;110;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;6;0.0545455
51009;7320;Bernissart;1666;Moins de 15 ans;110;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;24;0.2181818
51009;7320;Bernissart;1666;Moins de 15 ans;110;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;41;0.3727273
51009;7320;Bernissart;1666;Moins de 15 ans;110;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;11;0.1
51009;7320;Bernissart;1666;De 15 à 64 ans;989;10;Grand Hôpital de Charleroi;Charleroi;7;0.0070779
51009;7320;Bernissart;1666;De 15 à 64 ans;989;57;Jan Yperman Ziekenhuis;Ypres;5;0.0050556
51009;7320;Bernissart;1666;De 15 à 64 ans;989;87;Hôpitaux Iris Sud;Etterbeek;6;0.0060667
51009;7320;Bernissart;1666;De 15 à 64 ans;989;247;Centre Hospitalier de Mouscron;Mouscron;6;0.0060667
51009;7320;Bernissart;1666;De 15 à 64 ans;989;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;98;0.09909
51009;7320;Bernissart;1666;De 15 à 64 ans;989;266;CHR Mons-Hainaut;Mons;60;0.0606673
51009;7320;Bernissart;1666;De 15 à 64 ans;989;332;CHIREC - Hôpital Delta;Auderghem;7;0.0070779
51009;7320;Bernissart;1666;De 15 à 64 ans;989;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;19;0.0192113
51009;7320;Bernissart;1666;De 15 à 64 ans;989;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;25;0.0252781
51009;7320;Bernissart;1666;De 15 à 64 ans;989;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;286;0.289181
51009;7320;Bernissart;1666;De 15 à 64 ans;989;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;358;0.3619818
51009;7320;Bernissart;1666;De 15 à 64 ans;989;550;CH Glorieux;Renaix;15;0.0151668
51009;7320;Bernissart;1666;De 15 à 64 ans;989;670;UZ Gent;Gand;18;0.0182002
51009;7320;Bernissart;1666;De 15 à 64 ans;989;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;42;0.0424671
51009;7320;Bernissart;1666;65 ans et plus;567;7;CHR de la Haute Senne;Soignies;5;0.0088183
51009;7320;Bernissart;1666;65 ans et plus;567;247;Centre Hospitalier de Mouscron;Mouscron;10;0.0176367
51009;7320;Bernissart;1666;65 ans et plus;567;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;38;0.0670194
51009;7320;Bernissart;1666;65 ans et plus;567;266;CHR Mons-Hainaut;Mons;30;0.0529101
51009;7320;Bernissart;1666;65 ans et plus;567;332;CHIREC - Hôpital Delta;Auderghem;6;0.010582
51009;7320;Bernissart;1666;65 ans et plus;567;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;10;0.0176367
51009;7320;Bernissart;1666;65 ans et plus;567;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;7;0.0123457
51009;7320;Bernissart;1666;65 ans et plus;567;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;134;0.2363316
51009;7320;Bernissart;1666;65 ans et plus;567;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;262;0.4620811
51009;7320;Bernissart;1666;65 ans et plus;567;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;6;0.010582
51009;7320;Bernissart;1666;65 ans et plus;567;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;44;0.0776014
51012;7940;Brugelette;515;Moins de 15 ans;27;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;10;0.3703704
51012;7940;Brugelette;515;De 15 à 64 ans;292;7;CHR de la Haute Senne;Soignies;16;0.0547945
51012;7940;Brugelette;515;De 15 à 64 ans;292;10;Grand Hôpital de Charleroi;Charleroi;7;0.0239726
51012;7940;Brugelette;515;De 15 à 64 ans;292;79;Institut Jules Bordet;Bruxelles;13;0.0445205
51012;7940;Brugelette;515;De 15 à 64 ans;292;106;AZ Sint-Maria;Hal (Brabant flamand);5;0.0171233
51012;7940;Brugelette;515;De 15 à 64 ans;292;247;Centre Hospitalier de Mouscron;Mouscron;5;0.0171233
51012;7940;Brugelette;515;De 15 à 64 ans;292;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;11;0.0376712
