nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient;marktaandeel
53028;7080;Frameries;3138;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;532;0.1695347
53028;7080;Frameries;3138;332;CHIREC - Delta Ziekenhuis;Oudergem;25;0.0079669
53028;7080;Frameries;3138;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;82;0.0261313
53028;7080;Frameries;3138;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;90;0.0286807
53028;7080;Frameries;3138;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;1069;0.3406628
53028;7080;Frameries;3138;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;10;0.0031867
53028;7080;Frameries;3138;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;8;0.0025494
53028;7080;Frameries;3138;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;18;0.0057361
53028;7080;Frameries;3138;724;Centre Hospitalier ÉpiCURA - Site d'Ath;Saint-Ghislain;8;0.0025494
53039;7350;Hensies;884;7;CHR de la Haute Senne;Zinnik;6;0.0067873
53039;7350;Hensies;884;79;Jules Bordet Instituut;Brussel;6;0.0067873
53039;7350;Hensies;884;96;CHU Tivoli;La Louvière;20;0.0226244
53039;7350;Hensies;884;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;24;0.0271493
53039;7350;Hensies;884;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;133;0.1504525
53039;7350;Hensies;884;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;199;0.2251131
53039;7350;Hensies;884;332;CHIREC - Delta Ziekenhuis;Oudergem;6;0.0067873
53039;7350;Hensies;884;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;25;0.0282805
53039;7350;Hensies;884;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;20;0.0226244
53039;7350;Hensies;884;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;374;0.4230769
53039;7350;Hensies;884;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;17;0.0192308
53039;7350;Hensies;884;724;Centre Hospitalier ÉpiCURA - Site d'Ath;Saint-Ghislain;14;0.0158371
53044;7050;Jurbeke;1181;7;CHR de la Haute Senne;Zinnik;67;0.0567316
53044;7050;Jurbeke;1181;39;CHU UCL Namur - Site Godinne;Yvoir;11;0.0093141
53044;7050;Jurbeke;1181;79;Jules Bordet Instituut;Brussel;15;0.0127011
53044;7050;Jurbeke;1181;96;CHU Tivoli;La Louvière;41;0.0347163
53044;7050;Jurbeke;1181;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;28;0.0237087
53044;7050;Jurbeke;1181;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;447;0.3784928
53044;7050;Jurbeke;1181;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;214;0.1812024
53044;7050;Jurbeke;1181;332;CHIREC - Delta Ziekenhuis;Oudergem;14;0.0118544
53044;7050;Jurbeke;1181;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;41;0.0347163
53044;7050;Jurbeke;1181;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;40;0.0338696
53044;7050;Jurbeke;1181;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;150;0.127011
53044;7050;Jurbeke;1181;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;9;0.0076207
53044;7050;Jurbeke;1181;707;CHU Sart Tilman;Luik;8;0.0067739
53044;7050;Jurbeke;1181;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;6;0.0050804
53044;7050;Jurbeke;1181;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;10;0.0084674
53044;7050;Jurbeke;1181;724;Centre Hospitalier ÉpiCURA - Site d'Ath;Saint-Ghislain;40;0.0338696
53046;7870;Lens;510;7;CHR de la Haute Senne;Zinnik;71;0.1392157
53046;7870;Lens;510;79;Jules Bordet Instituut;Brussel;6;0.0117647
53046;7870;Lens;510;96;CHU Tivoli;La Louvière;12;0.0235294
53046;7870;Lens;510;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;11;0.0215686
53046;7870;Lens;510;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;123;0.2411765
53046;7870;Lens;510;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;46;0.0901961
53046;7870;Lens;510;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;14;0.027451
53046;7870;Lens;510;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;30;0.0588235
53046;7870;Lens;510;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;56;0.1098039
53046;7870;Lens;510;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;10;0.0196078
53046;7870;Lens;510;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;9;0.0176471
53046;7870;Lens;510;724;Centre Hospitalier ÉpiCURA - Site d'Ath;Saint-Ghislain;94;0.1843137
53053;7000;Bergen;13379;7;CHR de la Haute Senne;Zinnik;164;0.012258
53053;7000;Bergen;13379;10;Grand Hôpital de Charleroi;Charleroi;68;0.0050826
53053;7000;Bergen;13379;39;CHU UCL Namur - Site Godinne;Yvoir;57;0.0042604
53053;7000;Bergen;13379;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;22;0.0016444
53053;7000;Bergen;13379;49;AZ Sint-Jan Brugge - Oostende;Brugge;6;0.0004485
53053;7000;Bergen;13379;57;Jan Yperman Ziekenhuis;Ieper;9;0.0006727
53053;7000;Bergen;13379;76;UMC Sint-Pieter;Brussel;20;0.0014949
53053;7000;Bergen;13379;77;UVC Brugmann;Brussel;20;0.0014949
53053;7000;Bergen;13379;79;Jules Bordet Instituut;Brussel;85;0.0063532
53053;7000;Bergen;13379;87;Iris Ziekenhuizen Zuid;Etterbeek;9;0.0006727
53053;7000;Bergen;13379;96;CHU Tivoli;La Louvière;388;0.0290007
53053;7000;Bergen;13379;110;Kliniek Sint-Jan;Brussel;13;0.0009717
53053;7000;Bergen;13379;111;Europaziekenhuizen;Ukkel;24;0.0017939
53053;7000;Bergen;13379;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);8;0.000598
53053;7000;Bergen;13379;143;UZ Brussel;Jette;20;0.0014949
53053;7000;Bergen;13379;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;361;0.0269826
53053;7000;Bergen;13379;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;55;0.0041109
53053;7000;Bergen;13379;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;24;0.0017939
53053;7000;Bergen;13379;168;Vivalia - Centre Hospitalier de l'Ardenne;Libramont-Chevigny;6;0.0004485
53053;7000;Bergen;13379;247;Centre Hospitalier de Mouscron;Moeskroen;12;0.0008969
53053;7000;Bergen;13379;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;6686;0.4997384
53053;7000;Bergen;13379;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;2817;0.2105539
53053;7000;Bergen;13379;310;AZ West;Veurne;7;0.0005232
53053;7000;Bergen;13379;322;UZ Leuven;Leuven;5;0.0003737
53053;7000;Bergen;13379;325;CHU Charleroi - Hôpital André Vésale;Montigny-le-Tilleul;16;0.0011959
53053;7000;Bergen;13379;332;CHIREC - Delta Ziekenhuis;Oudergem;82;0.006129
53053;7000;Bergen;13379;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;12;0.0008969
53053;7000;Bergen;13379;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;375;0.028029
53053;7000;Bergen;13379;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;278;0.0207788
53053;7000;Bergen;13379;409;Clinique Notre-Dame de Grâce;Charleroi;22;0.0016444
53053;7000;Bergen;13379;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;1408;0.1052396
53053;7000;Bergen;13379;412;CHR de la Citadelle;Luik;8;0.000598
53053;7000;Bergen;13379;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;37;0.0027655
53053;7000;Bergen;13379;550;AZ Glorieux;Ronse;12;0.0008969
53053;7000;Bergen;13379;670;UZ Gent;Gent;5;0.0003737
53053;7000;Bergen;13379;706;Clinique Saint-Luc;Namen;10;0.0007474
53053;7000;Bergen;13379;707;CHU Sart Tilman;Luik;25;0.0018686
53053;7000;Bergen;13379;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;63;0.0047089
53053;7000;Bergen;13379;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;56;0.0041857
53053;7000;Bergen;13379;724;Centre Hospitalier ÉpiCURA - Site d'Ath;Saint-Ghislain;37;0.0027655
53065;7390;Quaregnon;2757;7;CHR de la Haute Senne;Zinnik;12;0.0043526
53065;7390;Quaregnon;2757;10;Grand Hôpital de Charleroi;Charleroi;12;0.0043526
53065;7390;Quaregnon;2757;39;CHU UCL Namur - Site Godinne;Yvoir;22;0.0079797
53065;7390;Quaregnon;2757;77;UVC Brugmann;Brussel;10;0.0036271
53065;7390;Quaregnon;2757;79;Jules Bordet Instituut;Brussel;28;0.010156
53065;7390;Quaregnon;2757;96;CHU Tivoli;La Louvière;52;0.0188611
53065;7390;Quaregnon;2757;111;Europaziekenhuizen;Ukkel;6;0.0021763
53065;7390;Quaregnon;2757;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;53;0.0192238
53065;7390;Quaregnon;2757;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;10;0.0036271
53065;7390;Quaregnon;2757;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;10;0.0036271
53065;7390;Quaregnon;2757;247;Centre Hospitalier de Mouscron;Moeskroen;6;0.0021763
53065;7390;Quaregnon;2757;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;548;0.1987668
53065;7390;Quaregnon;2757;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;359;0.130214
53065;7390;Quaregnon;2757;332;CHIREC - Delta Ziekenhuis;Oudergem;16;0.0058034
53065;7390;Quaregnon;2757;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;72;0.0261153
53065;7390;Quaregnon;2757;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;68;0.0246645
53065;7390;Quaregnon;2757;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;1381;0.5009068
53065;7390;Quaregnon;2757;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;12;0.0043526
53065;7390;Quaregnon;2757;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;5;0.0018136
53065;7390;Quaregnon;2757;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;7;0.002539
53065;7390;Quaregnon;2757;724;Centre Hospitalier ÉpiCURA - Site d'Ath;Saint-Ghislain;14;0.005078
53068;7380;Quiévrain;923;79;Jules Bordet Instituut;Brussel;6;0.0065005
53068;7380;Quiévrain;923;96;CHU Tivoli;La Louvière;16;0.0173348
53068;7380;Quiévrain;923;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;25;0.0270856
53068;7380;Quiévrain;923;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;13;0.0140845
53068;7380;Quiévrain;923;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;128;0.1386782
53068;7380;Quiévrain;923;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;218;0.2361863
53068;7380;Quiévrain;923;332;CHIREC - Delta Ziekenhuis;Oudergem;7;0.007584
53068;7380;Quiévrain;923;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;37;0.0400867
53068;7380;Quiévrain;923;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;17;0.0184182
53068;7380;Quiévrain;923;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;402;0.4355363
53068;7380;Quiévrain;923;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;13;0.0140845
53070;7330;Saint-Ghislain;3324;7;CHR de la Haute Senne;Zinnik;16;0.0048135
53070;7330;Saint-Ghislain;3324;10;Grand Hôpital de Charleroi;Charleroi;22;0.0066185
53070;7330;Saint-Ghislain;3324;39;CHU UCL Namur - Site Godinne;Yvoir;12;0.0036101
53070;7330;Saint-Ghislain;3324;79;Jules Bordet Instituut;Brussel;18;0.0054152
53070;7330;Saint-Ghislain;3324;96;CHU Tivoli;La Louvière;57;0.017148
53070;7330;Saint-Ghislain;3324;111;Europaziekenhuizen;Ukkel;5;0.0015042
53070;7330;Saint-Ghislain;3324;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;35;0.0105295
53070;7330;Saint-Ghislain;3324;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;13;0.003911
53070;7330;Saint-Ghislain;3324;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;6;0.0018051
53070;7330;Saint-Ghislain;3324;247;Centre Hospitalier de Mouscron;Moeskroen;6;0.0018051
53070;7330;Saint-Ghislain;3324;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;577;0.173586
53070;7330;Saint-Ghislain;3324;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;396;0.1191336
53070;7330;Saint-Ghislain;3324;332;CHIREC - Delta Ziekenhuis;Oudergem;22;0.0066185
53070;7330;Saint-Ghislain;3324;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;88;0.0264741
53070;7330;Saint-Ghislain;3324;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;90;0.0270758
53070;7330;Saint-Ghislain;3324;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;1754;0.5276775
53070;7330;Saint-Ghislain;3324;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;34;0.0102286
53070;7330;Saint-Ghislain;3324;707;CHU Sart Tilman;Luik;6;0.0018051
53070;7330;Saint-Ghislain;3324;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;19;0.005716
53070;7330;Saint-Ghislain;3324;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;19;0.005716
53070;7330;Saint-Ghislain;3324;724;Centre Hospitalier ÉpiCURA - Site d'Ath;Saint-Ghislain;68;0.0204573
53082;7340;Colfontaine;2991;7;CHR de la Haute Senne;Zinnik;17;0.0056837
53082;7340;Colfontaine;2991;10;Grand Hôpital de Charleroi;Charleroi;17;0.0056837
53082;7340;Colfontaine;2991;39;CHU UCL Namur - Site Godinne;Yvoir;18;0.0060181
53082;7340;Colfontaine;2991;76;UMC Sint-Pieter;Brussel;6;0.002006
53082;7340;Colfontaine;2991;77;UVC Brugmann;Brussel;10;0.0033434
53082;7340;Colfontaine;2991;79;Jules Bordet Instituut;Brussel;13;0.0043464
53082;7340;Colfontaine;2991;96;CHU Tivoli;La Louvière;64;0.0213975
53082;7340;Colfontaine;2991;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;71;0.0237379
53082;7340;Colfontaine;2991;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;14;0.0046807
53082;7340;Colfontaine;2991;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;5;0.0016717
53082;7340;Colfontaine;2991;249;Centre de Santé des Fagnes;Chimay;5;0.0016717
53082;7340;Colfontaine;2991;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;600;0.2006018
53082;7340;Colfontaine;2991;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;580;0.1939151
53082;7340;Colfontaine;2991;332;CHIREC - Delta Ziekenhuis;Oudergem;13;0.0043464
53082;7340;Colfontaine;2991;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;5;0.0016717
53082;7340;Colfontaine;2991;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;84;0.0280843
53082;7340;Colfontaine;2991;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;56;0.0187228
53082;7340;Colfontaine;2991;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;1323;0.442327
53082;7340;Colfontaine;2991;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;17;0.0056837
53082;7340;Colfontaine;2991;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;12;0.004012
53082;7340;Colfontaine;2991;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;11;0.0036777
53082;7340;Colfontaine;2991;724;Centre Hospitalier ÉpiCURA - Site d'Ath;Saint-Ghislain;13;0.0043464
53083;7387;Honnelles;627;79;Jules Bordet Instituut;Brussel;6;0.0095694
53083;7387;Honnelles;627;96;CHU Tivoli;La Louvière;12;0.0191388
53083;7387;Honnelles;627;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;5;0.0079745
53083;7387;Honnelles;627;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;121;0.1929825
53083;7387;Honnelles;627;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;133;0.2121212
53083;7387;Honnelles;627;332;CHIREC - Delta Ziekenhuis;Oudergem;6;0.0095694
53083;7387;Honnelles;627;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;37;0.0590112
53083;7387;Honnelles;627;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;25;0.0398724
53083;7387;Honnelles;627;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;240;0.3827751
53083;7387;Honnelles;627;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;6;0.0095694
53084;7040;Quévy;1086;39;CHU UCL Namur - Site Godinne;Yvoir;7;0.0064457
53084;7040;Quévy;1086;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;7;0.0064457
53084;7040;Quévy;1086;79;Jules Bordet Instituut;Brussel;10;0.0092081
53084;7040;Quévy;1086;96;CHU Tivoli;La Louvière;37;0.03407
53084;7040;Quévy;1086;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;49;0.0451197
53084;7040;Quévy;1086;247;Centre Hospitalier de Mouscron;Moeskroen;5;0.0046041
53084;7040;Quévy;1086;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;534;0.4917127
53084;7040;Quévy;1086;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;197;0.1813996
53084;7040;Quévy;1086;332;CHIREC - Delta Ziekenhuis;Oudergem;5;0.0046041
53084;7040;Quévy;1086;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;20;0.0184162
53084;7040;Quévy;1086;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;28;0.0257827
53084;7040;Quévy;1086;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;139;0.1279926
53084;7040;Quévy;1086;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;5;0.0046041
53084;7040;Quévy;1086;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;6;0.0055249
55004;7090;'s Gravenbrakel;2747;7;CHR de la Haute Senne;Zinnik;1316;0.4790681
55004;7090;'s Gravenbrakel;2747;10;Grand Hôpital de Charleroi;Charleroi;26;0.0094649
55004;7090;'s Gravenbrakel;2747;39;CHU UCL Namur - Site Godinne;Yvoir;9;0.0032763
55004;7090;'s Gravenbrakel;2747;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;19;0.0069166
55004;7090;'s Gravenbrakel;2747;76;UMC Sint-Pieter;Brussel;29;0.010557
55004;7090;'s Gravenbrakel;2747;77;UVC Brugmann;Brussel;12;0.0043684
55004;7090;'s Gravenbrakel;2747;79;Jules Bordet Instituut;Brussel;49;0.0178376
55004;7090;'s Gravenbrakel;2747;87;Iris Ziekenhuizen Zuid;Etterbeek;21;0.0076447
55004;7090;'s Gravenbrakel;2747;96;CHU Tivoli;La Louvière;141;0.0513287
55004;7090;'s Gravenbrakel;2747;106;AZ Sint-Maria;Halle (Vlaams-Brabant);30;0.010921
55004;7090;'s Gravenbrakel;2747;111;Europaziekenhuizen;Ukkel;20;0.0072807
55004;7090;'s Gravenbrakel;2747;143;UZ Brussel;Jette;16;0.0058245
55004;7090;'s Gravenbrakel;2747;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;253;0.0921005
55004;7090;'s Gravenbrakel;2747;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;31;0.011285
55004;7090;'s Gravenbrakel;2747;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;51;0.0185657
55004;7090;'s Gravenbrakel;2747;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;9;0.0032763
55004;7090;'s Gravenbrakel;2747;322;UZ Leuven;Leuven;6;0.0021842
55004;7090;'s Gravenbrakel;2747;325;CHU Charleroi - Hôpital André Vésale;Montigny-le-Tilleul;9;0.0032763
55004;7090;'s Gravenbrakel;2747;332;CHIREC - Delta Ziekenhuis;Oudergem;67;0.0243902
55004;7090;'s Gravenbrakel;2747;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;134;0.0487805
55004;7090;'s Gravenbrakel;2747;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;122;0.0444121
55004;7090;'s Gravenbrakel;2747;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;132;0.0480524
55004;7090;'s Gravenbrakel;2747;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;6;0.0021842
55004;7090;'s Gravenbrakel;2747;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;9;0.0032763
55004;7090;'s Gravenbrakel;2747;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;18;0.0065526
55004;7090;'s Gravenbrakel;2747;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;166;0.0604296
55004;7090;'s Gravenbrakel;2747;724;Centre Hospitalier ÉpiCURA - Site d'Ath;Saint-Ghislain;9;0.0032763
55035;7070;Le R?ulx;1086;7;CHR de la Haute Senne;Zinnik;163;0.1500921
55035;7070;Le R?ulx;1086;10;Grand Hôpital de Charleroi;Charleroi;12;0.0110497
55035;7070;Le R?ulx;1086;76;UMC Sint-Pieter;Brussel;5;0.0046041
55035;7070;Le R?ulx;1086;79;Jules Bordet Instituut;Brussel;9;0.0082873
55035;7070;Le R?ulx;1086;96;CHU Tivoli;La Louvière;265;0.2440147
55035;7070;Le R?ulx;1086;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;358;0.3296501
55035;7070;Le R?ulx;1086;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;6;0.0055249
55035;7070;Le R?ulx;1086;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;120;0.1104972
55035;7070;Le R?ulx;1086;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;32;0.0294659
55035;7070;Le R?ulx;1086;332;CHIREC - Delta Ziekenhuis;Oudergem;11;0.0101289
55035;7070;Le R?ulx;1086;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;7;0.0064457
55035;7070;Le R?ulx;1086;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;24;0.0220994
55035;7070;Le R?ulx;1086;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;18;0.0165746
55035;7070;Le R?ulx;1086;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;7;0.0064457
55035;7070;Le R?ulx;1086;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;14;0.0128913
55040;7060;Zinnik;3601;7;CHR de la Haute Senne;Zinnik;2076;0.5765065
55040;7060;Zinnik;3601;10;Grand Hôpital de Charleroi;Charleroi;26;0.0072202
55040;7060;Zinnik;3601;38;SILVA medical;Watermaal-Bosvoorde;7;0.0019439
55040;7060;Zinnik;3601;39;CHU UCL Namur - Site Godinne;Yvoir;6;0.0016662
55040;7060;Zinnik;3601;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;8;0.0022216
55040;7060;Zinnik;3601;76;UMC Sint-Pieter;Brussel;11;0.0030547
55040;7060;Zinnik;3601;77;UVC Brugmann;Brussel;8;0.0022216
55040;7060;Zinnik;3601;79;Jules Bordet Instituut;Brussel;31;0.0086087
55040;7060;Zinnik;3601;96;CHU Tivoli;La Louvière;243;0.0674813
55040;7060;Zinnik;3601;106;AZ Sint-Maria;Halle (Vlaams-Brabant);10;0.002777
55040;7060;Zinnik;3601;111;Europaziekenhuizen;Ukkel;9;0.0024993
55040;7060;Zinnik;3601;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);9;0.0024993
55040;7060;Zinnik;3601;143;UZ Brussel;Jette;6;0.0016662
55040;7060;Zinnik;3601;146;Pôle Hospitalier Jolimont - Site Jolimont - Lobbes;La Louvière;263;0.0730353
55040;7060;Zinnik;3601;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;28;0.0077756
55040;7060;Zinnik;3601;254;CH Universitaire et Psychiatrique de Mons-Borinage - Ambroise Paré;Bergen;271;0.0752569
55040;7060;Zinnik;3601;266;Pôle Hospitalier Jolimont - Site Mons - Warquignies;Bergen;62;0.0172174
55040;7060;Zinnik;3601;325;CHU Charleroi - Hôpital André Vésale;Montigny-le-Tilleul;7;0.0019439
55040;7060;Zinnik;3601;332;CHIREC - Delta Ziekenhuis;Oudergem;47;0.0130519
55040;7060;Zinnik;3601;346;Pôle Hospitalier Jolimont - Site Nivelles-Tubize;Nijvel;20;0.005554
55040;7060;Zinnik;3601;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;124;0.0344349
55040;7060;Zinnik;3601;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;108;0.0299917
55040;7060;Zinnik;3601;409;Clinique Notre-Dame de Grâce;Charleroi;7;0.0019439
55040;7060;Zinnik;3601;410;Centre Hospitalier ÉpiCURA - Sites d'Hornu et de Baudour;Saint-Ghislain;34;0.0094418
55040;7060;Zinnik;3601;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;20;0.005554
55040;7060;Zinnik;3601;550;AZ Glorieux;Ronse;5;0.0013885
55040;7060;Zinnik;3601;718;CHU Charleroi - Hôpital Civil Marie Curie;Charleroi;16;0.0044432
55040;7060;Zinnik;3601;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;65;0.0180505
55040;7060;Zinnik;3601;724;Centre Hospitalier ÉpiCURA - Site d'Ath;Saint-Ghislain;30;0.008331
