nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;categorie;aantal_verblijven_per_ziekenhuis_gemeente_patient;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;marktaandeel
55004;7090;'s Gravenbrakel;2909;65 jaar en ouder;1105;346;Centres Hospitaliers Jolimont;La Louvière;0.0552036
55004;7090;'s Gravenbrakel;2909;65 jaar en ouder;1105;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0977376
55010;7850;Edingen;1997;Jonger dan 15 jaar;150;7;CHR de la Haute Senne;Zinnik;0.08
55010;7850;Edingen;1997;Jonger dan 15 jaar;150;106;AZ Sint-Maria;Halle;0.1333333
55010;7850;Edingen;1997;Jonger dan 15 jaar;150;111;Europaziekenhuizen;Ukkel;0.06
55010;7850;Edingen;1997;Jonger dan 15 jaar;150;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.2333333
55010;7850;Edingen;1997;Jonger dan 15 jaar;150;346;Centres Hospitaliers Jolimont;La Louvière;0.08
55010;7850;Edingen;1997;Jonger dan 15 jaar;150;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1066667
55010;7850;Edingen;1997;Jonger dan 15 jaar;150;724;Centre Hospitalier ÉpiCURA;Aat;0.12
55010;7850;Edingen;1997;Tussen 15 en 64 jaar;1144;7;CHR de la Haute Senne;Zinnik;0.2386364
55010;7850;Edingen;1997;Tussen 15 en 64 jaar;1144;106;AZ Sint-Maria;Halle;0.1853147
55010;7850;Edingen;1997;Tussen 15 en 64 jaar;1144;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.0839161
55010;7850;Edingen;1997;Tussen 15 en 64 jaar;1144;724;Centre Hospitalier ÉpiCURA;Aat;0.0786713
55010;7850;Edingen;1997;65 jaar en ouder;703;7;CHR de la Haute Senne;Zinnik;0.3271693
55010;7850;Edingen;1997;65 jaar en ouder;703;106;AZ Sint-Maria;Halle;0.1522048
55010;7850;Edingen;1997;65 jaar en ouder;703;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.0796586
55010;7850;Edingen;1997;65 jaar en ouder;703;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.056899
55010;7850;Edingen;1997;65 jaar en ouder;703;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.0725462
55022;7100;La Louvière;11729;Jonger dan 15 jaar;770;96;CHU Tivoli;La Louvière;0.461039
55022;7100;La Louvière;11729;Jonger dan 15 jaar;770;146;Centres hospitaliers Jolimont;La Louvière;0.3038961
55022;7100;La Louvière;11729;Tussen 15 en 64 jaar;6758;96;CHU Tivoli;La Louvière;0.3709677
55022;7100;La Louvière;11729;Tussen 15 en 64 jaar;6758;146;Centres hospitaliers Jolimont;La Louvière;0.3865049
55022;7100;La Louvière;11729;65 jaar en ouder;4201;96;CHU Tivoli;La Louvière;0.3810997
55022;7100;La Louvière;11729;65 jaar en ouder;4201;146;Centres hospitaliers Jolimont;La Louvière;0.4946441
55023;7860;Lessen;3325;Jonger dan 15 jaar;150;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.0533333
55023;7860;Lessen;3325;Jonger dan 15 jaar;150;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.1266667
55023;7860;Lessen;3325;Jonger dan 15 jaar;150;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;0.0733333
55023;7860;Lessen;3325;Jonger dan 15 jaar;150;550;AZ Glorieux;Ronse;0.2
55023;7860;Lessen;3325;Jonger dan 15 jaar;150;724;Centre Hospitalier ÉpiCURA;Aat;0.2866667
55023;7860;Lessen;3325;Tussen 15 en 64 jaar;2081;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.2152811
55023;7860;Lessen;3325;Tussen 15 en 64 jaar;2081;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.050937
55023;7860;Lessen;3325;Tussen 15 en 64 jaar;2081;550;AZ Glorieux;Ronse;0.2248919
55023;7860;Lessen;3325;Tussen 15 en 64 jaar;2081;724;Centre Hospitalier ÉpiCURA;Aat;0.220567
55023;7860;Lessen;3325;65 jaar en ouder;1094;176;Algemeen Stedelijk Ziekenhuis;Aalst;0.2477148
55023;7860;Lessen;3325;65 jaar en ouder;1094;550;AZ Glorieux;Ronse;0.2394881
55023;7860;Lessen;3325;65 jaar en ouder;1094;724;Centre Hospitalier ÉpiCURA;Aat;0.202925
55035;7070;Le R?ulx;1172;Jonger dan 15 jaar;75;7;CHR de la Haute Senne;Zinnik;0.0933333
55035;7070;Le R?ulx;1172;Jonger dan 15 jaar;75;96;CHU Tivoli;La Louvière;0.2266667
55035;7070;Le R?ulx;1172;Jonger dan 15 jaar;75;146;Centres hospitaliers Jolimont;La Louvière;0.3466667
55035;7070;Le R?ulx;1172;Jonger dan 15 jaar;75;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.0533333
55035;7070;Le R?ulx;1172;Jonger dan 15 jaar;75;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.1333333
55035;7070;Le R?ulx;1172;Tussen 15 en 64 jaar;697;7;CHR de la Haute Senne;Zinnik;0.1319943
55035;7070;Le R?ulx;1172;Tussen 15 en 64 jaar;697;96;CHU Tivoli;La Louvière;0.1936872
55035;7070;Le R?ulx;1172;Tussen 15 en 64 jaar;697;146;Centres hospitaliers Jolimont;La Louvière;0.2998565
55035;7070;Le R?ulx;1172;Tussen 15 en 64 jaar;697;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.1032999
55035;7070;Le R?ulx;1172;65 jaar en ouder;400;7;CHR de la Haute Senne;Zinnik;0.105
55035;7070;Le R?ulx;1172;65 jaar en ouder;400;96;CHU Tivoli;La Louvière;0.2675
55035;7070;Le R?ulx;1172;65 jaar en ouder;400;146;Centres hospitaliers Jolimont;La Louvière;0.3625
55035;7070;Le R?ulx;1172;65 jaar en ouder;400;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.0675
55035;7070;Le R?ulx;1172;65 jaar en ouder;400;266;CHR Mons-Hainaut;Bergen;0.0575
55039;7830;Opzullik;1254;Jonger dan 15 jaar;82;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.3170732
55039;7830;Opzullik;1254;Jonger dan 15 jaar;82;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.097561
55039;7830;Opzullik;1254;Jonger dan 15 jaar;82;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;0.0853659
55039;7830;Opzullik;1254;Jonger dan 15 jaar;82;724;Centre Hospitalier ÉpiCURA;Aat;0.1585366
55039;7830;Opzullik;1254;Tussen 15 en 64 jaar;782;7;CHR de la Haute Senne;Zinnik;0.2915601
55039;7830;Opzullik;1254;Tussen 15 en 64 jaar;782;106;AZ Sint-Maria;Halle;0.0792839
55039;7830;Opzullik;1254;Tussen 15 en 64 jaar;782;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.1381074
55039;7830;Opzullik;1254;Tussen 15 en 64 jaar;782;724;Centre Hospitalier ÉpiCURA;Aat;0.1662404
55039;7830;Opzullik;1254;65 jaar en ouder;390;7;CHR de la Haute Senne;Zinnik;0.3435897
55039;7830;Opzullik;1254;65 jaar en ouder;390;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.0538462
55039;7830;Opzullik;1254;65 jaar en ouder;390;724;Centre Hospitalier ÉpiCURA;Aat;0.2153846
55040;7060;Zinnik;3625;Jonger dan 15 jaar;179;7;CHR de la Haute Senne;Zinnik;0.3407821
55040;7060;Zinnik;3625;Jonger dan 15 jaar;179;96;CHU Tivoli;La Louvière;0.1173184
55040;7060;Zinnik;3625;Jonger dan 15 jaar;179;146;Centres hospitaliers Jolimont;La Louvière;0.0837989
55040;7060;Zinnik;3625;Jonger dan 15 jaar;179;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.1005587
55040;7060;Zinnik;3625;Jonger dan 15 jaar;179;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0782123
55040;7060;Zinnik;3625;Jonger dan 15 jaar;179;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0782123
55040;7060;Zinnik;3625;Tussen 15 en 64 jaar;2199;7;CHR de la Haute Senne;Zinnik;0.4592997
55040;7060;Zinnik;3625;Tussen 15 en 64 jaar;2199;146;Centres hospitaliers Jolimont;La Louvière;0.0809459
55040;7060;Zinnik;3625;Tussen 15 en 64 jaar;2199;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.0986812
55040;7060;Zinnik;3625;65 jaar en ouder;1247;7;CHR de la Haute Senne;Zinnik;0.5974338
55040;7060;Zinnik;3625;65 jaar en ouder;1247;146;Centres hospitaliers Jolimont;La Louvière;0.1130714
55040;7060;Zinnik;3625;65 jaar en ouder;1247;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.0577386
55050;7190;Écaussinnes;1576;Jonger dan 15 jaar;105;7;CHR de la Haute Senne;Zinnik;0.2095238
55050;7190;Écaussinnes;1576;Jonger dan 15 jaar;105;96;CHU Tivoli;La Louvière;0.2190476
55050;7190;Écaussinnes;1576;Jonger dan 15 jaar;105;146;Centres hospitaliers Jolimont;La Louvière;0.1238095
55050;7190;Écaussinnes;1576;Jonger dan 15 jaar;105;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.2571429
55050;7190;Écaussinnes;1576;Jonger dan 15 jaar;105;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0571429
55050;7190;Écaussinnes;1576;Tussen 15 en 64 jaar;838;7;CHR de la Haute Senne;Zinnik;0.3389021
55050;7190;Écaussinnes;1576;Tussen 15 en 64 jaar;838;96;CHU Tivoli;La Louvière;0.1264916
55050;7190;Écaussinnes;1576;Tussen 15 en 64 jaar;838;146;Centres hospitaliers Jolimont;La Louvière;0.1634845
55050;7190;Écaussinnes;1576;Tussen 15 en 64 jaar;838;346;Centres Hospitaliers Jolimont;La Louvière;0.0763723
55050;7190;Écaussinnes;1576;Tussen 15 en 64 jaar;838;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;0.0513126
55050;7190;Écaussinnes;1576;65 jaar en ouder;633;7;CHR de la Haute Senne;Zinnik;0.4391785
55050;7190;Écaussinnes;1576;65 jaar en ouder;633;96;CHU Tivoli;La Louvière;0.0916272
55050;7190;Écaussinnes;1576;65 jaar en ouder;633;146;Centres hospitaliers Jolimont;La Louvière;0.206951
55050;7190;Écaussinnes;1576;65 jaar en ouder;633;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0789889
56001;6150;Anderlues;1888;Jonger dan 15 jaar;105;10;Grand hôpital de Charleroi;Charleroi;0.0666667
56001;6150;Anderlues;1888;Jonger dan 15 jaar;105;96;CHU Tivoli;La Louvière;0.1809524
56001;6150;Anderlues;1888;Jonger dan 15 jaar;105;146;Centres hospitaliers Jolimont;La Louvière;0.4761905
56001;6150;Anderlues;1888;Jonger dan 15 jaar;105;325;CHU André Vésale;Montigny-le-Tilleul;0.0761905
56001;6150;Anderlues;1888;Jonger dan 15 jaar;105;718;CHU Charleroi;Charleroi;0.0857143
56001;6150;Anderlues;1888;Tussen 15 en 64 jaar;1135;10;Grand hôpital de Charleroi;Charleroi;0.1480176
56001;6150;Anderlues;1888;Tussen 15 en 64 jaar;1135;96;CHU Tivoli;La Louvière;0.076652
56001;6150;Anderlues;1888;Tussen 15 en 64 jaar;1135;146;Centres hospitaliers Jolimont;La Louvière;0.4837004
56001;6150;Anderlues;1888;Tussen 15 en 64 jaar;1135;325;CHU André Vésale;Montigny-le-Tilleul;0.1400881
56001;6150;Anderlues;1888;65 jaar en ouder;648;10;Grand hôpital de Charleroi;Charleroi;0.1080247
56001;6150;Anderlues;1888;65 jaar en ouder;648;96;CHU Tivoli;La Louvière;0.1388889
56001;6150;Anderlues;1888;65 jaar en ouder;648;146;Centres hospitaliers Jolimont;La Louvière;0.5524691
56001;6150;Anderlues;1888;65 jaar en ouder;648;325;CHU André Vésale;Montigny-le-Tilleul;0.0756173
56001;6150;Anderlues;1888;65 jaar en ouder;648;718;CHU Charleroi;Charleroi;0.058642
56005;6500;Beaumont;896;Jonger dan 15 jaar;55;10;Grand hôpital de Charleroi;Charleroi;0.1272727
56005;6500;Beaumont;896;Jonger dan 15 jaar;55;146;Centres hospitaliers Jolimont;La Louvière;0.3454545
56005;6500;Beaumont;896;Jonger dan 15 jaar;55;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.0727273
56005;6500;Beaumont;896;Jonger dan 15 jaar;55;325;CHU André Vésale;Montigny-le-Tilleul;0.1272727
56005;6500;Beaumont;896;Jonger dan 15 jaar;55;718;CHU Charleroi;Charleroi;0.1272727
56005;6500;Beaumont;896;Tussen 15 en 64 jaar;530;10;Grand hôpital de Charleroi;Charleroi;0.1584906
56005;6500;Beaumont;896;Tussen 15 en 64 jaar;530;39;CHU Dinant Godinne - UCL Namur;Yvoir;0.0603774
56005;6500;Beaumont;896;Tussen 15 en 64 jaar;530;146;Centres hospitaliers Jolimont;La Louvière;0.3566038
56005;6500;Beaumont;896;Tussen 15 en 64 jaar;530;325;CHU André Vésale;Montigny-le-Tilleul;0.2018868
56005;6500;Beaumont;896;Tussen 15 en 64 jaar;530;718;CHU Charleroi;Charleroi;0.0566038
56005;6500;Beaumont;896;65 jaar en ouder;311;10;Grand hôpital de Charleroi;Charleroi;0.1543408
56005;6500;Beaumont;896;65 jaar en ouder;311;146;Centres hospitaliers Jolimont;La Louvière;0.5048232
56005;6500;Beaumont;896;65 jaar en ouder;311;249;Centre de Santé des Fagnes;Chimay;0.0868167
56005;6500;Beaumont;896;65 jaar en ouder;311;325;CHU André Vésale;Montigny-le-Tilleul;0.1254019
56011;7130;Binche;4803;Jonger dan 15 jaar;304;96;CHU Tivoli;La Louvière;0.3026316
56011;7130;Binche;4803;Jonger dan 15 jaar;304;146;Centres hospitaliers Jolimont;La Louvière;0.3026316
56011;7130;Binche;4803;Jonger dan 15 jaar;304;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.0986842
56011;7130;Binche;4803;Jonger dan 15 jaar;304;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1118421
56011;7130;Binche;4803;Tussen 15 en 64 jaar;2617;96;CHU Tivoli;La Louvière;0.2946122
56011;7130;Binche;4803;Tussen 15 en 64 jaar;2617;146;Centres hospitaliers Jolimont;La Louvière;0.3847917
56011;7130;Binche;4803;Tussen 15 en 64 jaar;2617;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.058846
56011;7130;Binche;4803;65 jaar en ouder;1882;96;CHU Tivoli;La Louvière;0.2555792
56011;7130;Binche;4803;65 jaar en ouder;1882;146;Centres hospitaliers Jolimont;La Louvière;0.5286929
56011;7130;Binche;4803;65 jaar en ouder;1882;266;CHR Mons-Hainaut;Bergen;0.0680128
56016;6460;Chimay;1530;Jonger dan 15 jaar;84;249;Centre de Santé des Fagnes;Chimay;0.7380952
56016;6460;Chimay;1530;Tussen 15 en 64 jaar;761;39;CHU Dinant Godinne - UCL Namur;Yvoir;0.0538765
56016;6460;Chimay;1530;Tussen 15 en 64 jaar;761;146;Centres hospitaliers Jolimont;La Louvière;0.1051248
56016;6460;Chimay;1530;Tussen 15 en 64 jaar;761;249;Centre de Santé des Fagnes;Chimay;0.5886991
56016;6460;Chimay;1530;Tussen 15 en 64 jaar;761;325;CHU André Vésale;Montigny-le-Tilleul;0.0617608
56016;6460;Chimay;1530;65 jaar en ouder;685;39;CHU Dinant Godinne - UCL Namur;Yvoir;0.1109489
56016;6460;Chimay;1530;65 jaar en ouder;685;146;Centres hospitaliers Jolimont;La Louvière;0.0744526
56016;6460;Chimay;1530;65 jaar en ouder;685;249;Centre de Santé des Fagnes;Chimay;0.670073
56022;6560;Erquelinnes;1408;Jonger dan 15 jaar;84;96;CHU Tivoli;La Louvière;0.0833333
56022;6560;Erquelinnes;1408;Jonger dan 15 jaar;84;146;Centres hospitaliers Jolimont;La Louvière;0.4880952
56022;6560;Erquelinnes;1408;Jonger dan 15 jaar;84;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.0952381
56022;6560;Erquelinnes;1408;Jonger dan 15 jaar;84;266;CHR Mons-Hainaut;Bergen;0.1309524
56022;6560;Erquelinnes;1408;Jonger dan 15 jaar;84;325;CHU André Vésale;Montigny-le-Tilleul;0.0714286
56022;6560;Erquelinnes;1408;Tussen 15 en 64 jaar;868;10;Grand hôpital de Charleroi;Charleroi;0.0587558
56022;6560;Erquelinnes;1408;Tussen 15 en 64 jaar;868;146;Centres hospitaliers Jolimont;La Louvière;0.5633641
56022;6560;Erquelinnes;1408;Tussen 15 en 64 jaar;868;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.1002304
56022;6560;Erquelinnes;1408;65 jaar en ouder;456;146;Centres hospitaliers Jolimont;La Louvière;0.7346491
56022;6560;Erquelinnes;1408;65 jaar en ouder;456;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.0701754
56022;6560;Erquelinnes;1408;65 jaar en ouder;456;266;CHR Mons-Hainaut;Bergen;0.0723684
56029;6440;Froidchapelle;650;Jonger dan 15 jaar;32;10;Grand hôpital de Charleroi;Charleroi;0.125
56029;6440;Froidchapelle;650;Jonger dan 15 jaar;32;146;Centres hospitaliers Jolimont;La Louvière;0.0625
56029;6440;Froidchapelle;650;Jonger dan 15 jaar;32;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.09375
56029;6440;Froidchapelle;650;Jonger dan 15 jaar;32;249;Centre de Santé des Fagnes;Chimay;0.4375
56029;6440;Froidchapelle;650;Jonger dan 15 jaar;32;325;CHU André Vésale;Montigny-le-Tilleul;0.09375
56029;6440;Froidchapelle;650;Jonger dan 15 jaar;32;718;CHU Charleroi;Charleroi;0.0625
56029;6440;Froidchapelle;650;Tussen 15 en 64 jaar;405;10;Grand hôpital de Charleroi;Charleroi;0.1753086
56029;6440;Froidchapelle;650;Tussen 15 en 64 jaar;405;39;CHU Dinant Godinne - UCL Namur;Yvoir;0.1012346
56029;6440;Froidchapelle;650;Tussen 15 en 64 jaar;405;146;Centres hospitaliers Jolimont;La Louvière;0.0716049
56029;6440;Froidchapelle;650;Tussen 15 en 64 jaar;405;166;Clinique et Maternité Sainte-Élisabeth;Namen;0.0592593
56029;6440;Froidchapelle;650;Tussen 15 en 64 jaar;405;249;Centre de Santé des Fagnes;Chimay;0.2049383
56029;6440;Froidchapelle;650;Tussen 15 en 64 jaar;405;325;CHU André Vésale;Montigny-le-Tilleul;0.1925926
56029;6440;Froidchapelle;650;Tussen 15 en 64 jaar;405;718;CHU Charleroi;Charleroi;0.0938272
56029;6440;Froidchapelle;650;65 jaar en ouder;213;10;Grand hôpital de Charleroi;Charleroi;0.258216
56029;6440;Froidchapelle;650;65 jaar en ouder;213;39;CHU Dinant Godinne - UCL Namur;Yvoir;0.0938967
56029;6440;Froidchapelle;650;65 jaar en ouder;213;146;Centres hospitaliers Jolimont;La Louvière;0.1173709
56029;6440;Froidchapelle;650;65 jaar en ouder;213;249;Centre de Santé des Fagnes;Chimay;0.3192488
56029;6440;Froidchapelle;650;65 jaar en ouder;213;325;CHU André Vésale;Montigny-le-Tilleul;0.0798122
56044;6540;Lobbes;941;Jonger dan 15 jaar;34;10;Grand hôpital de Charleroi;Charleroi;0.1176471
56044;6540;Lobbes;941;Jonger dan 15 jaar;34;146;Centres hospitaliers Jolimont;La Louvière;0.5588235
56044;6540;Lobbes;941;Jonger dan 15 jaar;34;325;CHU André Vésale;Montigny-le-Tilleul;0.1176471
56044;6540;Lobbes;941;Jonger dan 15 jaar;34;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1176471
56044;6540;Lobbes;941;Jonger dan 15 jaar;34;409;Clinique Notre-Dame de Grâce;Charleroi;0.0588235
56044;6540;Lobbes;941;Tussen 15 en 64 jaar;594;10;Grand hôpital de Charleroi;Charleroi;0.1228956
56044;6540;Lobbes;941;Tussen 15 en 64 jaar;594;96;CHU Tivoli;La Louvière;0.0555556
56044;6540;Lobbes;941;Tussen 15 en 64 jaar;594;146;Centres hospitaliers Jolimont;La Louvière;0.5959596
56044;6540;Lobbes;941;Tussen 15 en 64 jaar;594;325;CHU André Vésale;Montigny-le-Tilleul;0.0892256
56044;6540;Lobbes;941;65 jaar en ouder;313;10;Grand hôpital de Charleroi;Charleroi;0.0734824
56044;6540;Lobbes;941;65 jaar en ouder;313;146;Centres hospitaliers Jolimont;La Louvière;0.6485623
56044;6540;Lobbes;941;65 jaar en ouder;313;325;CHU André Vésale;Montigny-le-Tilleul;0.1054313
56044;6540;Lobbes;941;65 jaar en ouder;313;409;Clinique Notre-Dame de Grâce;Charleroi;0.0607029
56049;6567;Merbes-le-Château;674;Jonger dan 15 jaar;30;96;CHU Tivoli;La Louvière;0.1333333
56049;6567;Merbes-le-Château;674;Jonger dan 15 jaar;30;146;Centres hospitaliers Jolimont;La Louvière;0.4666667
56049;6567;Merbes-le-Château;674;Jonger dan 15 jaar;30;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.0666667
56049;6567;Merbes-le-Château;674;Jonger dan 15 jaar;30;325;CHU André Vésale;Montigny-le-Tilleul;0.1
56049;6567;Merbes-le-Château;674;Tussen 15 en 64 jaar;380;10;Grand hôpital de Charleroi;Charleroi;0.0657895
56049;6567;Merbes-le-Château;674;Tussen 15 en 64 jaar;380;96;CHU Tivoli;La Louvière;0.0605263
56049;6567;Merbes-le-Château;674;Tussen 15 en 64 jaar;380;146;Centres hospitaliers Jolimont;La Louvière;0.55
56049;6567;Merbes-le-Château;674;Tussen 15 en 64 jaar;380;325;CHU André Vésale;Montigny-le-Tilleul;0.1157895
56049;6567;Merbes-le-Château;674;65 jaar en ouder;264;10;Grand hôpital de Charleroi;Charleroi;0.1742424
56049;6567;Merbes-le-Château;674;65 jaar en ouder;264;146;Centres hospitaliers Jolimont;La Louvière;0.6856061
56051;6590;Momignies;828;Jonger dan 15 jaar;61;10;Grand hôpital de Charleroi;Charleroi;0.0655738
56051;6590;Momignies;828;Jonger dan 15 jaar;61;249;Centre de Santé des Fagnes;Chimay;0.7704918
56051;6590;Momignies;828;Tussen 15 en 64 jaar;431;39;CHU Dinant Godinne - UCL Namur;Yvoir;0.0580046
56051;6590;Momignies;828;Tussen 15 en 64 jaar;431;146;Centres hospitaliers Jolimont;La Louvière;0.1299304
56051;6590;Momignies;828;Tussen 15 en 64 jaar;431;249;Centre de Santé des Fagnes;Chimay;0.6171694
56051;6590;Momignies;828;Tussen 15 en 64 jaar;431;325;CHU André Vésale;Montigny-le-Tilleul;0.0556845
56051;6590;Momignies;828;65 jaar en ouder;336;39;CHU Dinant Godinne - UCL Namur;Yvoir;0.0505952
56051;6590;Momignies;828;65 jaar en ouder;336;146;Centres hospitaliers Jolimont;La Louvière;0.172619
56051;6590;Momignies;828;65 jaar en ouder;336;249;Centre de Santé des Fagnes;Chimay;0.6309524
56078;6530;Thuin;2397;Jonger dan 15 jaar;75;10;Grand hôpital de Charleroi;Charleroi;0.1333333
56078;6530;Thuin;2397;Jonger dan 15 jaar;75;146;Centres hospitaliers Jolimont;La Louvière;0.3466667
56078;6530;Thuin;2397;Jonger dan 15 jaar;75;325;CHU André Vésale;Montigny-le-Tilleul;0.2133333
56078;6530;Thuin;2397;Jonger dan 15 jaar;75;718;CHU Charleroi;Charleroi;0.1466667
56078;6530;Thuin;2397;Tussen 15 en 64 jaar;1307;10;Grand hôpital de Charleroi;Charleroi;0.1981637
56078;6530;Thuin;2397;Tussen 15 en 64 jaar;1307;146;Centres hospitaliers Jolimont;La Louvière;0.3159908
56078;6530;Thuin;2397;Tussen 15 en 64 jaar;1307;325;CHU André Vésale;Montigny-le-Tilleul;0.2249426
56078;6530;Thuin;2397;Tussen 15 en 64 jaar;1307;718;CHU Charleroi;Charleroi;0.0864575
56078;6530;Thuin;2397;65 jaar en ouder;1015;10;Grand hôpital de Charleroi;Charleroi;0.1507389
56078;6530;Thuin;2397;65 jaar en ouder;1015;146;Centres hospitaliers Jolimont;La Louvière;0.4403941
56078;6530;Thuin;2397;65 jaar en ouder;1015;325;CHU André Vésale;Montigny-le-Tilleul;0.2955665
56085;7120;Estinnes;991;Jonger dan 15 jaar;69;96;CHU Tivoli;La Louvière;0.1884058
56085;7120;Estinnes;991;Jonger dan 15 jaar;69;146;Centres hospitaliers Jolimont;La Louvière;0.2463768
56085;7120;Estinnes;991;Jonger dan 15 jaar;69;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;0.0724638
56085;7120;Estinnes;991;Jonger dan 15 jaar;69;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.173913
56085;7120;Estinnes;991;Jonger dan 15 jaar;69;266;CHR Mons-Hainaut;Bergen;0.057971
56085;7120;Estinnes;991;Jonger dan 15 jaar;69;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.057971
56085;7120;Estinnes;991;Jonger dan 15 jaar;69;410;Centre Hospitalier ÉpiCURA;Boussu;0.0869565
56085;7120;Estinnes;991;Tussen 15 en 64 jaar;529;96;CHU Tivoli;La Louvière;0.1436673
56085;7120;Estinnes;991;Tussen 15 en 64 jaar;529;146;Centres hospitaliers Jolimont;La Louvière;0.3459357
56085;7120;Estinnes;991;Tussen 15 en 64 jaar;529;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.194707
56085;7120;Estinnes;991;Tussen 15 en 64 jaar;529;266;CHR Mons-Hainaut;Bergen;0.0926276
56085;7120;Estinnes;991;65 jaar en ouder;393;96;CHU Tivoli;La Louvière;0.178117
56085;7120;Estinnes;991;65 jaar en ouder;393;146;Centres hospitaliers Jolimont;La Louvière;0.519084
56085;7120;Estinnes;991;65 jaar en ouder;393;254;CHU et Psychiatrique de Mons-Borinage;Bergen;0.1475827
56085;7120;Estinnes;991;65 jaar en ouder;393;266;CHR Mons-Hainaut;Bergen;0.0559796
56086;6120;Ham-sur-Heure-Nalinnes;2333;Jonger dan 15 jaar;66;10;Grand hôpital de Charleroi;Charleroi;0.2121212
56086;6120;Ham-sur-Heure-Nalinnes;2333;Jonger dan 15 jaar;66;325;CHU André Vésale;Montigny-le-Tilleul;0.1818182
56086;6120;Ham-sur-Heure-Nalinnes;2333;Jonger dan 15 jaar;66;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1212121
56086;6120;Ham-sur-Heure-Nalinnes;2333;Jonger dan 15 jaar;66;409;Clinique Notre-Dame de Grâce;Charleroi;0.1818182
56086;6120;Ham-sur-Heure-Nalinnes;2333;Jonger dan 15 jaar;66;718;CHU Charleroi;Charleroi;0.1666667
56086;6120;Ham-sur-Heure-Nalinnes;2333;Tussen 15 en 64 jaar;1386;10;Grand hôpital de Charleroi;Charleroi;0.5945166
56086;6120;Ham-sur-Heure-Nalinnes;2333;Tussen 15 en 64 jaar;1386;325;CHU André Vésale;Montigny-le-Tilleul;0.1702742
56086;6120;Ham-sur-Heure-Nalinnes;2333;Tussen 15 en 64 jaar;1386;718;CHU Charleroi;Charleroi;0.0988456
56086;6120;Ham-sur-Heure-Nalinnes;2333;65 jaar en ouder;881;10;Grand hôpital de Charleroi;Charleroi;0.6197503
56086;6120;Ham-sur-Heure-Nalinnes;2333;65 jaar en ouder;881;325;CHU André Vésale;Montigny-le-Tilleul;0.2031782
56086;6120;Ham-sur-Heure-Nalinnes;2333;65 jaar en ouder;881;718;CHU Charleroi;Charleroi;0.0726447
