code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;catégorie;nombre_de_séjours_par_hôpital_comunne_patient;numéro_agrément_hôpital;dénomination;commune_hôpital;part_de_marché
46024;9190;Stekene;2707;65 ans et plus;1145;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.7729258
46025;9140;Tamise;4351;Moins de 15 ans;323;322;UZ Leuven;Louvain;0.0588235
46025;9140;Tamise;4351;Moins de 15 ans;323;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.6873065
46025;9140;Tamise;4351;Moins de 15 ans;323;670;UZ Gent;Gand;0.0959752
46025;9140;Tamise;4351;De 15 à 64 ans;2303;104;Sint-Jozefkliniek;Bornem;0.1984368
46025;9140;Tamise;4351;De 15 à 64 ans;2303;300;UZ Antwerpen;Edegem;0.0529744
46025;9140;Tamise;4351;De 15 à 64 ans;2303;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.5236648
46025;9140;Tamise;4351;65 ans et plus;1725;104;Sint-Jozefkliniek;Bornem;0.2046377
46025;9140;Tamise;4351;65 ans et plus;1725;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.6498551
51004;7800;Ath;5038;Moins de 15 ans;418;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.0717703
51004;7800;Ath;5038;Moins de 15 ans;418;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.076555
51004;7800;Ath;5038;Moins de 15 ans;418;724;Centre Hospitalier ÉpiCURA;Ath;0.6578947
51004;7800;Ath;5038;De 15 à 64 ans;2545;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0589391
51004;7800;Ath;5038;De 15 à 64 ans;2545;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.119057
51004;7800;Ath;5038;De 15 à 64 ans;2545;724;Centre Hospitalier ÉpiCURA;Ath;0.5705305
51004;7800;Ath;5038;65 ans et plus;2075;410;Centre Hospitalier ÉpiCURA;Boussu;0.0501205
51004;7800;Ath;5038;65 ans et plus;2075;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.0910843
51004;7800;Ath;5038;65 ans et plus;2075;724;Centre Hospitalier ÉpiCURA;Ath;0.673253
51008;7970;Bel?il;2384;Moins de 15 ans;192;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.0833333
51008;7970;Bel?il;2384;Moins de 15 ans;192;410;Centre Hospitalier ÉpiCURA;Boussu;0.1354167
51008;7970;Bel?il;2384;Moins de 15 ans;192;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.2447917
51008;7970;Bel?il;2384;Moins de 15 ans;192;724;Centre Hospitalier ÉpiCURA;Ath;0.3645833
51008;7970;Bel?il;2384;De 15 à 64 ans;1303;410;Centre Hospitalier ÉpiCURA;Boussu;0.1849578
51008;7970;Bel?il;2384;De 15 à 64 ans;1303;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.313891
51008;7970;Bel?il;2384;De 15 à 64 ans;1303;724;Centre Hospitalier ÉpiCURA;Ath;0.2425173
51008;7970;Bel?il;2384;65 ans et plus;889;410;Centre Hospitalier ÉpiCURA;Boussu;0.1709786
51008;7970;Bel?il;2384;65 ans et plus;889;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.4645669
51008;7970;Bel?il;2384;65 ans et plus;889;724;Centre Hospitalier ÉpiCURA;Ath;0.2170979
51009;7320;Bernissart;2022;Moins de 15 ans;172;96;CHU Tivoli;La Louvière;0.0639535
51009;7320;Bernissart;2022;Moins de 15 ans;172;266;CHR Mons-Hainaut;Mons;0.0523256
51009;7320;Bernissart;2022;Moins de 15 ans;172;410;Centre Hospitalier ÉpiCURA;Boussu;0.2325581
51009;7320;Bernissart;2022;Moins de 15 ans;172;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.2906977
51009;7320;Bernissart;2022;Moins de 15 ans;172;724;Centre Hospitalier ÉpiCURA;Ath;0.1744186
51009;7320;Bernissart;2022;De 15 à 64 ans;1059;254;CHU et Psychiatrique de Mons-Borinage;Mons;0.1010387
51009;7320;Bernissart;2022;De 15 à 64 ans;1059;266;CHR Mons-Hainaut;Mons;0.0604344
51009;7320;Bernissart;2022;De 15 à 64 ans;1059;410;Centre Hospitalier ÉpiCURA;Boussu;0.2766761
51009;7320;Bernissart;2022;De 15 à 64 ans;1059;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.3087819
51009;7320;Bernissart;2022;De 15 à 64 ans;1059;724;Centre Hospitalier ÉpiCURA;Ath;0.0897073
51009;7320;Bernissart;2022;65 ans et plus;791;266;CHR Mons-Hainaut;Mons;0.0922882
51009;7320;Bernissart;2022;65 ans et plus;791;410;Centre Hospitalier ÉpiCURA;Boussu;0.3286979
51009;7320;Bernissart;2022;65 ans et plus;791;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.4108723
51012;7940;Brugelette;592;Moins de 15 ans;64;7;CHR de la Haute Senne;Soignies;0.109375
51012;7940;Brugelette;592;Moins de 15 ans;64;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.125
51012;7940;Brugelette;592;Moins de 15 ans;64;254;CHU et Psychiatrique de Mons-Borinage;Mons;0.0625
51012;7940;Brugelette;592;Moins de 15 ans;64;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.078125
51012;7940;Brugelette;592;Moins de 15 ans;64;724;Centre Hospitalier ÉpiCURA;Ath;0.53125
51012;7940;Brugelette;592;De 15 à 64 ans;332;254;CHU et Psychiatrique de Mons-Borinage;Mons;0.1024096
51012;7940;Brugelette;592;De 15 à 64 ans;332;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0542169
51012;7940;Brugelette;592;De 15 à 64 ans;332;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.063253
51012;7940;Brugelette;592;De 15 à 64 ans;332;724;Centre Hospitalier ÉpiCURA;Ath;0.4698795
51012;7940;Brugelette;592;65 ans et plus;196;7;CHR de la Haute Senne;Soignies;0.0612245
51012;7940;Brugelette;592;65 ans et plus;196;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0510204
51012;7940;Brugelette;592;65 ans et plus;196;410;Centre Hospitalier ÉpiCURA;Boussu;0.0918367
51012;7940;Brugelette;592;65 ans et plus;196;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.0816327
51012;7940;Brugelette;592;65 ans et plus;196;724;Centre Hospitalier ÉpiCURA;Ath;0.5204082
51014;7950;Chièvres;1148;Moins de 15 ans;103;254;CHU et Psychiatrique de Mons-Borinage;Mons;0.0582524
51014;7950;Chièvres;1148;Moins de 15 ans;103;724;Centre Hospitalier ÉpiCURA;Ath;0.7087379
51014;7950;Chièvres;1148;De 15 à 64 ans;622;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.073955
51014;7950;Chièvres;1148;De 15 à 64 ans;622;410;Centre Hospitalier ÉpiCURA;Boussu;0.107717
51014;7950;Chièvres;1148;De 15 à 64 ans;622;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.0932476
51014;7950;Chièvres;1148;De 15 à 64 ans;622;724;Centre Hospitalier ÉpiCURA;Ath;0.5016077
51014;7950;Chièvres;1148;65 ans et plus;423;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0520095
51014;7950;Chièvres;1148;65 ans et plus;423;410;Centre Hospitalier ÉpiCURA;Boussu;0.1513002
51014;7950;Chièvres;1148;65 ans et plus;423;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.0685579
51014;7950;Chièvres;1148;65 ans et plus;423;724;Centre Hospitalier ÉpiCURA;Ath;0.572104
51017;7890;Ellezelles;1011;Moins de 15 ans;98;170;AZ Oudenaarde;Audenarde;0.0612245
51017;7890;Ellezelles;1011;Moins de 15 ans;98;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.0510204
51017;7890;Ellezelles;1011;Moins de 15 ans;98;550;AZ Glorieux;Renaix;0.6938776
51017;7890;Ellezelles;1011;Moins de 15 ans;98;724;Centre Hospitalier ÉpiCURA;Ath;0.122449
51017;7890;Ellezelles;1011;De 15 à 64 ans;497;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.0945674
51017;7890;Ellezelles;1011;De 15 à 64 ans;497;550;AZ Glorieux;Renaix;0.5211268
51017;7890;Ellezelles;1011;De 15 à 64 ans;497;724;Centre Hospitalier ÉpiCURA;Ath;0.084507
51017;7890;Ellezelles;1011;65 ans et plus;416;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.0865385
51017;7890;Ellezelles;1011;65 ans et plus;416;550;AZ Glorieux;Renaix;0.6634615
51017;7890;Ellezelles;1011;65 ans et plus;416;724;Centre Hospitalier ÉpiCURA;Ath;0.0793269
51019;7880;Flobecq;690;Moins de 15 ans;65;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.0615385
51019;7880;Flobecq;690;Moins de 15 ans;65;550;AZ Glorieux;Renaix;0.4769231
51019;7880;Flobecq;690;Moins de 15 ans;65;724;Centre Hospitalier ÉpiCURA;Ath;0.1692308
51019;7880;Flobecq;690;De 15 à 64 ans;328;550;AZ Glorieux;Renaix;0.5579268
51019;7880;Flobecq;690;De 15 à 64 ans;328;724;Centre Hospitalier ÉpiCURA;Ath;0.1006098
51019;7880;Flobecq;690;65 ans et plus;297;550;AZ Glorieux;Renaix;0.7003367
51019;7880;Flobecq;690;65 ans et plus;297;724;Centre Hospitalier ÉpiCURA;Ath;0.0774411
51065;7910;Frasnes-lez-Anvaing;2066;Moins de 15 ans;186;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.2204301
51065;7910;Frasnes-lez-Anvaing;2066;Moins de 15 ans;186;550;AZ Glorieux;Renaix;0.483871
51065;7910;Frasnes-lez-Anvaing;2066;Moins de 15 ans;186;724;Centre Hospitalier ÉpiCURA;Ath;0.1021505
51065;7910;Frasnes-lez-Anvaing;2066;De 15 à 64 ans;1044;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.4003831
51065;7910;Frasnes-lez-Anvaing;2066;De 15 à 64 ans;1044;550;AZ Glorieux;Renaix;0.2950192
51065;7910;Frasnes-lez-Anvaing;2066;De 15 à 64 ans;1044;724;Centre Hospitalier ÉpiCURA;Ath;0.0967433
51065;7910;Frasnes-lez-Anvaing;2066;65 ans et plus;836;534;Centre Hospitalier de Wallonie picarde (Tournai);Tournai;0.4055024
51065;7910;Frasnes-lez-Anvaing;2066;65 ans et plus;836;550;AZ Glorieux;Renaix;0.3983254
51065;7910;Frasnes-lez-Anvaing;2066;65 ans et plus;836;724;Centre Hospitalier ÉpiCURA;Ath;0.0741627
52010;7160;Chapelle-lez-Herlaimont;2620;Moins de 15 ans;214;96;CHU Tivoli;La Louvière;0.3971963
52010;7160;Chapelle-lez-Herlaimont;2620;Moins de 15 ans;214;146;Centres hospitaliers Jolimont;La Louvière;0.3037383
52010;7160;Chapelle-lez-Herlaimont;2620;Moins de 15 ans;214;409;Clinique Notre-Dame de Grâce;Charleroi;0.0747664
52010;7160;Chapelle-lez-Herlaimont;2620;De 15 à 64 ans;1360;96;CHU Tivoli;La Louvière;0.3727941
52010;7160;Chapelle-lez-Herlaimont;2620;De 15 à 64 ans;1360;146;Centres hospitaliers Jolimont;La Louvière;0.3345588
52010;7160;Chapelle-lez-Herlaimont;2620;65 ans et plus;1046;96;CHU Tivoli;La Louvière;0.3585086
52010;7160;Chapelle-lez-Herlaimont;2620;65 ans et plus;1046;146;Centres hospitaliers Jolimont;La Louvière;0.4760994
52011;6000;Charleroi;37317;Moins de 15 ans;3358;10;Grand hôpital de Charleroi;Charleroi;0.3394878
52011;6000;Charleroi;37317;Moins de 15 ans;3358;325;CHU André Vésale;Montigny-le-Tilleul;0.0634306
52011;6000;Charleroi;37317;Moins de 15 ans;3358;409;Clinique Notre-Dame de Grâce;Charleroi;0.1384753
52011;6000;Charleroi;37317;Moins de 15 ans;3358;718;CHU Charleroi;Charleroi;0.3266825
52011;6000;Charleroi;37317;De 15 à 64 ans;20085;10;Grand hôpital de Charleroi;Charleroi;0.3601195
52011;6000;Charleroi;37317;De 15 à 64 ans;20085;325;CHU André Vésale;Montigny-le-Tilleul;0.1462285
52011;6000;Charleroi;37317;De 15 à 64 ans;20085;409;Clinique Notre-Dame de Grâce;Charleroi;0.0953946
52011;6000;Charleroi;37317;De 15 à 64 ans;20085;718;CHU Charleroi;Charleroi;0.2717451
52011;6000;Charleroi;37317;65 ans et plus;13874;10;Grand hôpital de Charleroi;Charleroi;0.3985152
52011;6000;Charleroi;37317;65 ans et plus;13874;325;CHU André Vésale;Montigny-le-Tilleul;0.1583538
52011;6000;Charleroi;37317;65 ans et plus;13874;409;Clinique Notre-Dame de Grâce;Charleroi;0.0945654
52011;6000;Charleroi;37317;65 ans et plus;13874;718;CHU Charleroi;Charleroi;0.2818221
52012;6200;Châtelet;6473;Moins de 15 ans;500;10;Grand hôpital de Charleroi;Charleroi;0.53
52012;6200;Châtelet;6473;Moins de 15 ans;500;103;CHR Val de Sambre;Sambreville;0.054
52012;6200;Châtelet;6473;Moins de 15 ans;500;409;Clinique Notre-Dame de Grâce;Charleroi;0.066
52012;6200;Châtelet;6473;Moins de 15 ans;500;718;CHU Charleroi;Charleroi;0.232
52012;6200;Châtelet;6473;De 15 à 64 ans;3562;10;Grand hôpital de Charleroi;Charleroi;0.5364964
52012;6200;Châtelet;6473;De 15 à 64 ans;3562;325;CHU André Vésale;Montigny-le-Tilleul;0.1058394
52012;6200;Châtelet;6473;De 15 à 64 ans;3562;718;CHU Charleroi;Charleroi;0.165918
52012;6200;Châtelet;6473;65 ans et plus;2411;10;Grand hôpital de Charleroi;Charleroi;0.7279137
52012;6200;Châtelet;6473;65 ans et plus;2411;325;CHU André Vésale;Montigny-le-Tilleul;0.0580672
52012;6200;Châtelet;6473;65 ans et plus;2411;718;CHU Charleroi;Charleroi;0.118623
52015;6180;Courcelles;5448;Moins de 15 ans;498;10;Grand hôpital de Charleroi;Charleroi;0.1425703
52015;6180;Courcelles;5448;Moins de 15 ans;498;96;CHU Tivoli;La Louvière;0.062249
52015;6180;Courcelles;5448;Moins de 15 ans;498;146;Centres hospitaliers Jolimont;La Louvière;0.1004016
52015;6180;Courcelles;5448;Moins de 15 ans;498;325;CHU André Vésale;Montigny-le-Tilleul;0.0542169
52015;6180;Courcelles;5448;Moins de 15 ans;498;409;Clinique Notre-Dame de Grâce;Charleroi;0.3012048
52015;6180;Courcelles;5448;Moins de 15 ans;498;718;CHU Charleroi;Charleroi;0.2048193
52015;6180;Courcelles;5448;De 15 à 64 ans;3050;10;Grand hôpital de Charleroi;Charleroi;0.1603279
52015;6180;Courcelles;5448;De 15 à 64 ans;3050;96;CHU Tivoli;La Louvière;0.0767213
52015;6180;Courcelles;5448;De 15 à 64 ans;3050;325;CHU André Vésale;Montigny-le-Tilleul;0.1259016
52015;6180;Courcelles;5448;De 15 à 64 ans;3050;409;Clinique Notre-Dame de Grâce;Charleroi;0.2786885
52015;6180;Courcelles;5448;De 15 à 64 ans;3050;718;CHU Charleroi;Charleroi;0.1796721
52015;6180;Courcelles;5448;65 ans et plus;1900;10;Grand hôpital de Charleroi;Charleroi;0.1205263
52015;6180;Courcelles;5448;65 ans et plus;1900;96;CHU Tivoli;La Louvière;0.0626316
52015;6180;Courcelles;5448;65 ans et plus;1900;325;CHU André Vésale;Montigny-le-Tilleul;0.1531579
52015;6180;Courcelles;5448;65 ans et plus;1900;409;Clinique Notre-Dame de Grâce;Charleroi;0.3110526
52015;6180;Courcelles;5448;65 ans et plus;1900;718;CHU Charleroi;Charleroi;0.2315789
52018;6240;Farciennes;2064;Moins de 15 ans;201;10;Grand hôpital de Charleroi;Charleroi;0.3781095
52018;6240;Farciennes;2064;Moins de 15 ans;201;103;CHR Val de Sambre;Sambreville;0.1840796
52018;6240;Farciennes;2064;Moins de 15 ans;201;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0696517
52018;6240;Farciennes;2064;Moins de 15 ans;201;718;CHU Charleroi;Charleroi;0.2089552
52018;6240;Farciennes;2064;De 15 à 64 ans;1130;10;Grand hôpital de Charleroi;Charleroi;0.5415929
52018;6240;Farciennes;2064;De 15 à 64 ans;1130;103;CHR Val de Sambre;Sambreville;0.0761062
52018;6240;Farciennes;2064;De 15 à 64 ans;1130;325;CHU André Vésale;Montigny-le-Tilleul;0.0699115
52018;6240;Farciennes;2064;De 15 à 64 ans;1130;718;CHU Charleroi;Charleroi;0.1539823
52018;6240;Farciennes;2064;65 ans et plus;733;10;Grand hôpital de Charleroi;Charleroi;0.675307
52018;6240;Farciennes;2064;65 ans et plus;733;103;CHR Val de Sambre;Sambreville;0.0559345
52018;6240;Farciennes;2064;65 ans et plus;733;718;CHU Charleroi;Charleroi;0.1268759
52021;6220;Fleurus;3779;Moins de 15 ans;339;10;Grand hôpital de Charleroi;Charleroi;0.2094395
52021;6220;Fleurus;3779;Moins de 15 ans;339;103;CHR Val de Sambre;Sambreville;0.2566372
52021;6220;Fleurus;3779;Moins de 15 ans;339;409;Clinique Notre-Dame de Grâce;Charleroi;0.1238938
52021;6220;Fleurus;3779;Moins de 15 ans;339;718;CHU Charleroi;Charleroi;0.1976401
52021;6220;Fleurus;3779;De 15 à 64 ans;2005;10;Grand hôpital de Charleroi;Charleroi;0.3396509
52021;6220;Fleurus;3779;De 15 à 64 ans;2005;103;CHR Val de Sambre;Sambreville;0.1446384
52021;6220;Fleurus;3779;De 15 à 64 ans;2005;325;CHU André Vésale;Montigny-le-Tilleul;0.0688279
52021;6220;Fleurus;3779;De 15 à 64 ans;2005;409;Clinique Notre-Dame de Grâce;Charleroi;0.1177057
52021;6220;Fleurus;3779;De 15 à 64 ans;2005;718;CHU Charleroi;Charleroi;0.1162095
52021;6220;Fleurus;3779;65 ans et plus;1435;10;Grand hôpital de Charleroi;Charleroi;0.5142857
52021;6220;Fleurus;3779;65 ans et plus;1435;103;CHR Val de Sambre;Sambreville;0.1609756
52021;6220;Fleurus;3779;65 ans et plus;1435;409;Clinique Notre-Dame de Grâce;Charleroi;0.0731707
52021;6220;Fleurus;3779;65 ans et plus;1435;718;CHU Charleroi;Charleroi;0.1101045
52022;6140;Fontaine-l'Évêque;3328;Moins de 15 ans;301;10;Grand hôpital de Charleroi;Charleroi;0.1627907
52022;6140;Fontaine-l'Évêque;3328;Moins de 15 ans;301;96;CHU Tivoli;La Louvière;0.0564784
52022;6140;Fontaine-l'Évêque;3328;Moins de 15 ans;301;146;Centres hospitaliers Jolimont;La Louvière;0.1827243
52022;6140;Fontaine-l'Évêque;3328;Moins de 15 ans;301;325;CHU André Vésale;Montigny-le-Tilleul;0.192691
52022;6140;Fontaine-l'Évêque;3328;Moins de 15 ans;301;409;Clinique Notre-Dame de Grâce;Charleroi;0.1063123
52022;6140;Fontaine-l'Évêque;3328;Moins de 15 ans;301;718;CHU Charleroi;Charleroi;0.2093023
52022;6140;Fontaine-l'Évêque;3328;De 15 à 64 ans;1740;10;Grand hôpital de Charleroi;Charleroi;0.1706897
52022;6140;Fontaine-l'Évêque;3328;De 15 à 64 ans;1740;96;CHU Tivoli;La Louvière;0.0511494
52022;6140;Fontaine-l'Évêque;3328;De 15 à 64 ans;1740;146;Centres hospitaliers Jolimont;La Louvière;0.0862069
52022;6140;Fontaine-l'Évêque;3328;De 15 à 64 ans;1740;325;CHU André Vésale;Montigny-le-Tilleul;0.345977
52022;6140;Fontaine-l'Évêque;3328;De 15 à 64 ans;1740;409;Clinique Notre-Dame de Grâce;Charleroi;0.0551724
52022;6140;Fontaine-l'Évêque;3328;De 15 à 64 ans;1740;718;CHU Charleroi;Charleroi;0.1810345
52022;6140;Fontaine-l'Évêque;3328;65 ans et plus;1287;10;Grand hôpital de Charleroi;Charleroi;0.1056721
52022;6140;Fontaine-l'Évêque;3328;65 ans et plus;1287;146;Centres hospitaliers Jolimont;La Louvière;0.1002331
52022;6140;Fontaine-l'Évêque;3328;65 ans et plus;1287;325;CHU André Vésale;Montigny-le-Tilleul;0.4576535
52022;6140;Fontaine-l'Évêque;3328;65 ans et plus;1287;718;CHU Charleroi;Charleroi;0.2245532
52025;6280;Gerpinnes;1842;Moins de 15 ans;101;10;Grand hôpital de Charleroi;Charleroi;0.4950495
52025;6280;Gerpinnes;1842;Moins de 15 ans;101;718;CHU Charleroi;Charleroi;0.2871287
52025;6280;Gerpinnes;1842;De 15 à 64 ans;880;10;Grand hôpital de Charleroi;Charleroi;0.5159091
52025;6280;Gerpinnes;1842;De 15 à 64 ans;880;325;CHU André Vésale;Montigny-le-Tilleul;0.1193182
52025;6280;Gerpinnes;1842;De 15 à 64 ans;880;718;CHU Charleroi;Charleroi;0.1534091
52025;6280;Gerpinnes;1842;65 ans et plus;861;10;Grand hôpital de Charleroi;Charleroi;0.670151
52025;6280;Gerpinnes;1842;65 ans et plus;861;325;CHU André Vésale;Montigny-le-Tilleul;0.0778165
52025;6280;Gerpinnes;1842;65 ans et plus;861;718;CHU Charleroi;Charleroi;0.1045296
52043;7170;Manage;4275;Moins de 15 ans;394;96;CHU Tivoli;La Louvière;0.4695431
52043;7170;Manage;4275;Moins de 15 ans;394;146;Centres hospitaliers Jolimont;La Louvière;0.3832487
52043;7170;Manage;4275;Moins de 15 ans;394;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;0.0532995
52043;7170;Manage;4275;De 15 à 64 ans;2423;96;CHU Tivoli;La Louvière;0.4184895
52043;7170;Manage;4275;De 15 à 64 ans;2423;146;Centres hospitaliers Jolimont;La Louvière;0.3817582
52043;7170;Manage;4275;65 ans et plus;1458;96;CHU Tivoli;La Louvière;0.3916324
52043;7170;Manage;4275;65 ans et plus;1458;146;Centres hospitaliers Jolimont;La Louvière;0.5027435
52048;6110;Montigny-le-Tilleul;1749;Moins de 15 ans;126;10;Grand hôpital de Charleroi;Charleroi;0.1349206
52048;6110;Montigny-le-Tilleul;1749;Moins de 15 ans;126;146;Centres hospitaliers Jolimont;La Louvière;0.0555556
52048;6110;Montigny-le-Tilleul;1749;Moins de 15 ans;126;325;CHU André Vésale;Montigny-le-Tilleul;0.4206349
52048;6110;Montigny-le-Tilleul;1749;Moins de 15 ans;126;718;CHU Charleroi;Charleroi;0.2460317
52048;6110;Montigny-le-Tilleul;1749;De 15 à 64 ans;874;10;Grand hôpital de Charleroi;Charleroi;0.1533181
52048;6110;Montigny-le-Tilleul;1749;De 15 à 64 ans;874;325;CHU André Vésale;Montigny-le-Tilleul;0.4748284
52048;6110;Montigny-le-Tilleul;1749;De 15 à 64 ans;874;718;CHU Charleroi;Charleroi;0.1899314
52048;6110;Montigny-le-Tilleul;1749;65 ans et plus;749;10;Grand hôpital de Charleroi;Charleroi;0.1481976
52048;6110;Montigny-le-Tilleul;1749;65 ans et plus;749;325;CHU André Vésale;Montigny-le-Tilleul;0.6034713
52048;6110;Montigny-le-Tilleul;1749;65 ans et plus;749;718;CHU Charleroi;Charleroi;0.1748999
52055;6230;Pont-à-Celles;2685;Moins de 15 ans;238;10;Grand hôpital de Charleroi;Charleroi;0.1092437
52055;6230;Pont-à-Celles;2685;Moins de 15 ans;238;346;Centres Hospitaliers Jolimont;La Louvière;0.1848739
52055;6230;Pont-à-Celles;2685;Moins de 15 ans;238;409;Clinique Notre-Dame de Grâce;Charleroi;0.3487395
52055;6230;Pont-à-Celles;2685;Moins de 15 ans;238;718;CHU Charleroi;Charleroi;0.1008403
52055;6230;Pont-à-Celles;2685;Moins de 15 ans;238;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0630252
52055;6230;Pont-à-Celles;2685;De 15 à 64 ans;1381;10;Grand hôpital de Charleroi;Charleroi;0.1238233
52055;6230;Pont-à-Celles;2685;De 15 à 64 ans;1381;325;CHU André Vésale;Montigny-le-Tilleul;0.0543085
52055;6230;Pont-à-Celles;2685;De 15 à 64 ans;1381;346;Centres Hospitaliers Jolimont;La Louvière;0.0847212
52055;6230;Pont-à-Celles;2685;De 15 à 64 ans;1381;409;Clinique Notre-Dame de Grâce;Charleroi;0.3606083
52055;6230;Pont-à-Celles;2685;De 15 à 64 ans;1381;718;CHU Charleroi;Charleroi;0.0803765
52055;6230;Pont-à-Celles;2685;De 15 à 64 ans;1381;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0615496
52055;6230;Pont-à-Celles;2685;65 ans et plus;1066;10;Grand hôpital de Charleroi;Charleroi;0.1125704
52055;6230;Pont-à-Celles;2685;65 ans et plus;1066;346;Centres Hospitaliers Jolimont;La Louvière;0.0684803
52055;6230;Pont-à-Celles;2685;65 ans et plus;1066;409;Clinique Notre-Dame de Grâce;Charleroi;0.4878049
52055;6230;Pont-à-Celles;2685;65 ans et plus;1066;718;CHU Charleroi;Charleroi;0.1238274
52063;7180;Seneffe;1631;Moins de 15 ans;135;96;CHU Tivoli;La Louvière;0.1259259
52063;7180;Seneffe;1631;Moins de 15 ans;135;146;Centres hospitaliers Jolimont;La Louvière;0.3851852
52063;7180;Seneffe;1631;Moins de 15 ans;135;346;Centres Hospitaliers Jolimont;La Louvière;0.3185185
52063;7180;Seneffe;1631;Moins de 15 ans;135;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0592593
52063;7180;Seneffe;1631;De 15 à 64 ans;847;96;CHU Tivoli;La Louvière;0.1995277
52063;7180;Seneffe;1631;De 15 à 64 ans;847;146;Centres hospitaliers Jolimont;La Louvière;0.2432113
52063;7180;Seneffe;1631;De 15 à 64 ans;847;346;Centres Hospitaliers Jolimont;La Louvière;0.1948052
52063;7180;Seneffe;1631;De 15 à 64 ans;847;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0543093
52063;7180;Seneffe;1631;De 15 à 64 ans;847;723;CH Interregional Edith Cavell - SARE;Anderlecht;0.0779221
52063;7180;Seneffe;1631;65 ans et plus;649;96;CHU Tivoli;La Louvière;0.1895223
52063;7180;Seneffe;1631;65 ans et plus;649;146;Centres hospitaliers Jolimont;La Louvière;0.2942989
52063;7180;Seneffe;1631;65 ans et plus;649;346;Centres Hospitaliers Jolimont;La Louvière;0.3204931
52074;6250;Aiseau-Presles;1733;Moins de 15 ans;129;10;Grand hôpital de Charleroi;Charleroi;0.3100775
52074;6250;Aiseau-Presles;1733;Moins de 15 ans;129;103;CHR Val de Sambre;Sambreville;0.3255814
52074;6250;Aiseau-Presles;1733;Moins de 15 ans;129;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1007752
52074;6250;Aiseau-Presles;1733;Moins de 15 ans;129;718;CHU Charleroi;Charleroi;0.1162791
52074;6250;Aiseau-Presles;1733;De 15 à 64 ans;921;10;Grand hôpital de Charleroi;Charleroi;0.4071661
52074;6250;Aiseau-Presles;1733;De 15 à 64 ans;921;103;CHR Val de Sambre;Sambreville;0.1889251
52074;6250;Aiseau-Presles;1733;De 15 à 64 ans;921;325;CHU André Vésale;Montigny-le-Tilleul;0.082519
52074;6250;Aiseau-Presles;1733;De 15 à 64 ans;921;718;CHU Charleroi;Charleroi;0.0988056
52074;6250;Aiseau-Presles;1733;65 ans et plus;683;10;Grand hôpital de Charleroi;Charleroi;0.5373353
52074;6250;Aiseau-Presles;1733;65 ans et plus;683;39;CHU Dinant Godinne - UCL Namur;Yvoir;0.057101
52074;6250;Aiseau-Presles;1733;65 ans et plus;683;103;CHR Val de Sambre;Sambreville;0.22694
52074;6250;Aiseau-Presles;1733;65 ans et plus;683;718;CHU Charleroi;Charleroi;0.0512445
