code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours_par_hôpital_comunne_patient;part_de_marché
43018;9060;Zelzate;2851;265;ALGEMEEN ZIEKENHUIS LOKEREN;Lokeren;5;0.0017537706068
43018;9060;Zelzate;2851;290;AZ SINT-LUCAS;Gand;1296;0.45457734128376
43018;9060;Zelzate;2851;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;11;0.00385829533497
43018;9060;Zelzate;2851;322;UZ LEUVEN;Louvain;16;0.00561206594177
43018;9060;Zelzate;2851;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);12;0.00420904945633
43018;9060;Zelzate;2851;670;UNIVERSITAIR ZIEKENHUIS;Gand;266;0.09330059628201
43018;9060;Zelzate;2851;713;AZ JAN PALFIJN;Gand;145;0.05085934759733
44012;9840;De Pinte;2162;17;AZ MARIA MIDDELARES;Gand;1359;0.62858464384829
44012;9840;De Pinte;2162;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;12;0.00555041628122
44012;9840;De Pinte;2162;110;KLINIEK ST.- JAN;Bruxelles;6;0.00277520814061
44012;9840;De Pinte;2162;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);7;0.00323774283071
44012;9840;De Pinte;2162;134;AZ SINT-VINCENTIUS;Deinze;74;0.03422756706753
44012;9840;De Pinte;2162;140;AZ SINT-LUCAS;Bruges;5;0.00231267345051
44012;9840;De Pinte;2162;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;9;0.00416281221092
44012;9840;De Pinte;2162;170;AZ OUDENAARDE;Audenarde;42;0.01942645698427
44012;9840;De Pinte;2162;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);8;0.00370027752081
44012;9840;De Pinte;2162;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;16;0.00740055504163
44012;9840;De Pinte;2162;290;AZ SINT-LUCAS;Gand;188;0.08695652173913
44012;9840;De Pinte;2162;395;ST.-ANDRIESZIEKENHUIS;Tielt (Flandre occidentale);5;0.00231267345051
44012;9840;De Pinte;2162;396;AZ GROENINGE;Courtrai;9;0.00416281221092
44012;9840;De Pinte;2162;397;O.L.V. VAN LOURDES ZIEKENHUIS WAREGEM;Waregem;18;0.00832562442183
44012;9840;De Pinte;2162;670;UNIVERSITAIR ZIEKENHUIS;Gand;243;0.11239592969473
44012;9840;De Pinte;2162;682;AZ MONICA;Anvers;6;0.00277520814061
44012;9840;De Pinte;2162;713;AZ JAN PALFIJN;Gand;122;0.05642923219241
44013;9070;Destelbergen;3682;12;AZ SINT-BLASIUS;Termonde;14;0.00380228136882
44013;9070;Destelbergen;3682;17;AZ MARIA MIDDELARES;Gand;1632;0.44323737099403
44013;9070;Destelbergen;3682;32;A.Z. ALMA;Eeklo;12;0.00325909831613
44013;9070;Destelbergen;3682;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;19;0.00516023900054
44013;9070;Destelbergen;3682;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);25;0.00678978815861
44013;9070;Destelbergen;3682;134;AZ SINT-VINCENTIUS;Deinze;11;0.00298750678979
44013;9070;Destelbergen;3682;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);69;0.01873981531776
44013;9070;Destelbergen;3682;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;17;0.00461705594785
44013;9070;Destelbergen;3682;265;ALGEMEEN ZIEKENHUIS LOKEREN;Lokeren;13;0.00353068984248
44013;9070;Destelbergen;3682;290;AZ SINT-LUCAS;Gand;978;0.2656165127648
44013;9070;Destelbergen;3682;322;UZ LEUVEN;Louvain;22;0.00597501357958
44013;9070;Destelbergen;3682;392;AZ ZENO;Knokke-Heist;10;0.00271591526344
44013;9070;Destelbergen;3682;396;AZ GROENINGE;Courtrai;5;0.00135795763172
44013;9070;Destelbergen;3682;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);25;0.00678978815861
44013;9070;Destelbergen;3682;670;UNIVERSITAIR ZIEKENHUIS;Gand;464;0.12601846822379
44013;9070;Destelbergen;3682;713;AZ JAN PALFIJN;Gand;316;0.08582292232482
44019;9940;Evergem;7996;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;5;0.00062531265633
44019;9940;Evergem;7996;12;AZ SINT-BLASIUS;Termonde;14;0.00175087543772
44019;9940;Evergem;7996;17;AZ MARIA MIDDELARES;Gand;1417;0.1772136068034
44019;9940;Evergem;7996;32;A.Z. ALMA;Eeklo;1211;0.15145072536268
44019;9940;Evergem;7996;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;70;0.00875437718859
44019;9940;Evergem;7996;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);7;0.00087543771886
44019;9940;Evergem;7996;134;AZ SINT-VINCENTIUS;Deinze;14;0.00175087543772
44019;9940;Evergem;7996;140;AZ SINT-LUCAS;Bruges;15;0.00187593796898
44019;9940;Evergem;7996;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;10;0.00125062531266
44019;9940;Evergem;7996;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);17;0.00212606303152
44019;9940;Evergem;7996;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;44;0.00550275137569
44019;9940;Evergem;7996;290;AZ SINT-LUCAS;Gand;3655;0.45710355177589
44019;9940;Evergem;7996;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;7;0.00087543771886
44019;9940;Evergem;7996;322;UZ LEUVEN;Louvain;6;0.00075037518759
44019;9940;Evergem;7996;392;AZ ZENO;Knokke-Heist;9;0.00112556278139
44019;9940;Evergem;7996;396;AZ GROENINGE;Courtrai;22;0.00275137568784
44019;9940;Evergem;7996;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);11;0.00137568784392
44019;9940;Evergem;7996;670;UNIVERSITAIR ZIEKENHUIS;Gand;718;0.08979489744872
44019;9940;Evergem;7996;682;AZ MONICA;Anvers;7;0.00087543771886
44019;9940;Evergem;7996;713;AZ JAN PALFIJN;Gand;707;0.0884192096048
44020;9890;Gavere;3011;17;AZ MARIA MIDDELARES;Gand;1096;0.3639986715377
44020;9890;Gavere;3011;32;A.Z. ALMA;Eeklo;10;0.00332115576221
44020;9890;Gavere;3011;117;AZ DELTA;Roulers;7;0.00232480903354
44020;9890;Gavere;3011;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);6;0.00199269345732
44020;9890;Gavere;3011;134;AZ SINT-VINCENTIUS;Deinze;203;0.06741946197277
44020;9890;Gavere;3011;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;7;0.00232480903354
44020;9890;Gavere;3011;170;AZ OUDENAARDE;Audenarde;461;0.15310528063766
44020;9890;Gavere;3011;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);16;0.00531384921953
44020;9890;Gavere;3011;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;392;0.13018930587845
44020;9890;Gavere;3011;290;AZ SINT-LUCAS;Gand;113;0.03752906011292
44020;9890;Gavere;3011;395;ST.-ANDRIESZIEKENHUIS;Tielt (Flandre occidentale);6;0.00199269345732
44020;9890;Gavere;3011;396;AZ GROENINGE;Courtrai;10;0.00332115576221
44020;9890;Gavere;3011;397;O.L.V. VAN LOURDES ZIEKENHUIS WAREGEM;Waregem;9;0.00298904018598
44020;9890;Gavere;3011;550;A.Z. GLORIEUX;Renaix;52;0.01727000996347
44020;9890;Gavere;3011;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);5;0.0016605778811
44020;9890;Gavere;3011;670;UNIVERSITAIR ZIEKENHUIS;Gand;440;0.14613085353703
44020;9890;Gavere;3011;713;AZ JAN PALFIJN;Gand;159;0.05280637661906
44021;9000;Gand;46459;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;47;0.00101164467595
44021;9000;Gand;46459;12;AZ SINT-BLASIUS;Termonde;90;0.00193719193267
44021;9000;Gand;46459;17;AZ MARIA MIDDELARES;Gand;10618;0.22854559934566
44021;9000;Gand;46459;26;AZ SINT-MAARTEN;Malines;11;0.00023676790288
44021;9000;Gand;46459;32;A.Z. ALMA;Eeklo;243;0.00523041821821
44021;9000;Gand;46459;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;183;0.00393895692977
44021;9000;Gand;46459;57;JAN YPERMAN ZIEKENHUIS;Ypres;16;0.00034438967692
44021;9000;Gand;46459;63;AZ TURNHOUT;Turnhout;5;0.00010762177404
44021;9000;Gand;46459;76;CHU SAINT-PIERRE;Bruxelles;7;0.00015067048365
44021;9000;Gand;46459;87;HOPITAUX IRIS SUD;Etterbeek;13;0.0002798166125
44021;9000;Gand;46459;97;HEILIG HART ZIEKENHUIS;Lierre;5;0.00010762177404
44021;9000;Gand;46459;99;GZA- ZIEKENHUIZEN;Anvers;17;0.00036591403173
44021;9000;Gand;46459;104;AZ RIVIERENLAND;Rumst;12;0.00025829225769
44021;9000;Gand;46459;108;REGIONAAL ZIEKENHUIS HEILIG HART;Louvain;7;0.00015067048365
44021;9000;Gand;46459;111;EUROPAZIEKENHUIZEN V.Z.W.;Uccle;5;0.00010762177404
44021;9000;Gand;46459;117;AZ DELTA;Roulers;149;0.00320712886631
44021;9000;Gand;46459;124;SINT-JOZEFSKLINIEK;Izegem;6;0.00012914612884
44021;9000;Gand;46459;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);90;0.00193719193267
44021;9000;Gand;46459;134;AZ SINT-VINCENTIUS;Deinze;376;0.00809315740761
44021;9000;Gand;46459;140;AZ SINT-LUCAS;Bruges;62;0.00133450999806
44021;9000;Gand;46459;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;111;0.00238920338363
44021;9000;Gand;46459;170;AZ OUDENAARDE;Audenarde;68;0.00146365612691
44021;9000;Gand;46459;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);169;0.00363761596246
44021;9000;Gand;46459;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;192;0.00413267612303
44021;9000;Gand;46459;243;JESSA ZIEKENHUIS;Hasselt;11;0.00023676790288
44021;9000;Gand;46459;265;ALGEMEEN ZIEKENHUIS LOKEREN;Lokeren;48;0.00103316903076
44021;9000;Gand;46459;290;AZ SINT-LUCAS;Gand;17119;0.36847542994899
44021;9000;Gand;46459;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;23;0.00049506016057
44021;9000;Gand;46459;310;AZ WEST;Furnes;21;0.00045201145096
44021;9000;Gand;46459;322;UZ LEUVEN;Louvain;110;0.00236767902882
44021;9000;Gand;46459;332;CHIREC - DELTA;Auderghem;23;0.00049506016057
44021;9000;Gand;46459;371;ZIEKENHUIS OOST-LIMBURG;Genk;6;0.00012914612884
44021;9000;Gand;46459;392;AZ ZENO;Knokke-Heist;74;0.00159280225575
44021;9000;Gand;46459;395;ST.-ANDRIESZIEKENHUIS;Tielt (Flandre occidentale);56;0.00120536386922
44021;9000;Gand;46459;396;AZ GROENINGE;Courtrai;84;0.00180804580383
44021;9000;Gand;46459;397;O.L.V. VAN LOURDES ZIEKENHUIS WAREGEM;Waregem;27;0.0005811575798
44021;9000;Gand;46459;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;20;0.00043048709615
44021;9000;Gand;46459;525;AZ DAMIAAN;Ostende;21;0.00045201145096
44021;9000;Gand;46459;550;A.Z. GLORIEUX;Renaix;23;0.00049506016057
44021;9000;Gand;46459;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);181;0.00389590822015
44021;9000;Gand;46459;670;UNIVERSITAIR ZIEKENHUIS;Gand;6638;0.14287866721195
44021;9000;Gand;46459;682;AZ MONICA;Anvers;52;0.00111926644999
44021;9000;Gand;46459;689;IMELDA ZIEKENHUIS;Bonheiden;6;0.00012914612884
44021;9000;Gand;46459;713;AZ JAN PALFIJN;Gand;9351;0.2012742418046
44021;9000;Gand;46459;723;CHIREC - SARE;Anderlecht;9;0.00019371919327
44034;9080;Lochristi;5085;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;5;0.00098328416912
44034;9080;Lochristi;5085;12;AZ SINT-BLASIUS;Termonde;119;0.02340216322517
44034;9080;Lochristi;5085;17;AZ MARIA MIDDELARES;Gand;940;0.18485742379548
44034;9080;Lochristi;5085;32;A.Z. ALMA;Eeklo;71;0.01396263520157
44034;9080;Lochristi;5085;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;31;0.00609636184857
44034;9080;Lochristi;5085;79;JULES BORDET INSTITUT;Anderlecht;6;0.00117994100295
44034;9080;Lochristi;5085;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);13;0.00255653883972
44034;9080;Lochristi;5085;134;AZ SINT-VINCENTIUS;Deinze;9;0.00176991150442
44034;9080;Lochristi;5085;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);50;0.00983284169125
44034;9080;Lochristi;5085;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;34;0.00668633235005
44034;9080;Lochristi;5085;265;ALGEMEEN ZIEKENHUIS LOKEREN;Lokeren;255;0.05014749262537
44034;9080;Lochristi;5085;290;AZ SINT-LUCAS;Gand;2411;0.47413962635202
44034;9080;Lochristi;5085;322;UZ LEUVEN;Louvain;10;0.00196656833825
44034;9080;Lochristi;5085;395;ST.-ANDRIESZIEKENHUIS;Tielt (Flandre occidentale);8;0.0015732546706
44034;9080;Lochristi;5085;396;AZ GROENINGE;Courtrai;6;0.00117994100295
44034;9080;Lochristi;5085;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);132;0.0259587020649
44034;9080;Lochristi;5085;670;UNIVERSITAIR ZIEKENHUIS;Gand;587;0.11543756145526
44034;9080;Lochristi;5085;682;AZ MONICA;Anvers;5;0.00098328416912
44034;9080;Lochristi;5085;713;AZ JAN PALFIJN;Gand;351;0.06902654867257
44040;9090;Melle;2530;12;AZ SINT-BLASIUS;Termonde;5;0.00197628458498
44040;9090;Melle;2530;17;AZ MARIA MIDDELARES;Gand;1285;0.50790513833992
44040;9090;Melle;2530;32;A.Z. ALMA;Eeklo;12;0.00474308300395
44040;9090;Melle;2530;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;29;0.01146245059289
44040;9090;Melle;2530;117;AZ DELTA;Roulers;5;0.00197628458498
44040;9090;Melle;2530;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);11;0.00434782608696
44040;9090;Melle;2530;134;AZ SINT-VINCENTIUS;Deinze;7;0.00276679841897
44040;9090;Melle;2530;140;AZ SINT-LUCAS;Bruges;6;0.00237154150198
44040;9090;Melle;2530;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);92;0.03636363636364
44040;9090;Melle;2530;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;64;0.02529644268775
44040;9090;Melle;2530;290;AZ SINT-LUCAS;Gand;407;0.16086956521739
44040;9090;Melle;2530;322;UZ LEUVEN;Louvain;23;0.00909090909091
44040;9090;Melle;2530;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);12;0.00474308300395
44040;9090;Melle;2530;670;UNIVERSITAIR ZIEKENHUIS;Gand;397;0.15691699604743
44040;9090;Melle;2530;713;AZ JAN PALFIJN;Gand;143;0.05652173913043
44043;9820;Merelbeke;5233;17;AZ MARIA MIDDELARES;Gand;2656;0.50754825148099
44043;9820;Merelbeke;5233;32;A.Z. ALMA;Eeklo;5;0.00095547487101
44043;9820;Merelbeke;5233;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;37;0.00707051404548
44043;9820;Merelbeke;5233;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);22;0.00420408943245
44043;9820;Merelbeke;5233;134;AZ SINT-VINCENTIUS;Deinze;18;0.00343970953564
44043;9820;Merelbeke;5233;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;21;0.00401299445825
44043;9820;Merelbeke;5233;170;AZ OUDENAARDE;Audenarde;23;0.00439518440665
44043;9820;Merelbeke;5233;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);46;0.0087903688133
44043;9820;Merelbeke;5233;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;213;0.04070322950506
44043;9820;Merelbeke;5233;265;ALGEMEEN ZIEKENHUIS LOKEREN;Lokeren;12;0.00229313969043
44043;9820;Merelbeke;5233;290;AZ SINT-LUCAS;Gand;622;0.11886107395376
44043;9820;Merelbeke;5233;322;UZ LEUVEN;Louvain;25;0.00477737435505
44043;9820;Merelbeke;5233;396;AZ GROENINGE;Courtrai;20;0.00382189948404
44043;9820;Merelbeke;5233;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);11;0.00210204471622
44043;9820;Merelbeke;5233;670;UNIVERSITAIR ZIEKENHUIS;Gand;1082;0.20676476208676
44043;9820;Merelbeke;5233;713;AZ JAN PALFIJN;Gand;386;0.07376266004204
44045;9180;Moerbeke (-Waes);1441;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;13;0.00902151283831
44045;9180;Moerbeke (-Waes);1441;12;AZ SINT-BLASIUS;Termonde;119;0.08258154059681
44045;9180;Moerbeke (-Waes);1441;17;AZ MARIA MIDDELARES;Gand;37;0.02567661346287
44045;9180;Moerbeke (-Waes);1441;32;A.Z. ALMA;Eeklo;53;0.03678001387925
44045;9180;Moerbeke (-Waes);1441;99;GZA- ZIEKENHUIZEN;Anvers;15;0.01040943789035
44045;9180;Moerbeke (-Waes);1441;104;AZ RIVIERENLAND;Rumst;7;0.00485773768217
44045;9180;Moerbeke (-Waes);1441;140;AZ SINT-LUCAS;Bruges;17;0.0117973629424
44045;9180;Moerbeke (-Waes);1441;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);6;0.00416377515614
44045;9180;Moerbeke (-Waes);1441;265;ALGEMEEN ZIEKENHUIS LOKEREN;Lokeren;346;0.24011103400416
44045;9180;Moerbeke (-Waes);1441;290;AZ SINT-LUCAS;Gand;157;0.1089521165857
44045;9180;Moerbeke (-Waes);1441;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;9;0.00624566273421
44045;9180;Moerbeke (-Waes);1441;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);396;0.27480916030534
44045;9180;Moerbeke (-Waes);1441;670;UNIVERSITAIR ZIEKENHUIS;Gand;191;0.13254684247051
44045;9180;Moerbeke (-Waes);1441;682;AZ MONICA;Anvers;10;0.00693962526024
44045;9180;Moerbeke (-Waes);1441;713;AZ JAN PALFIJN;Gand;48;0.03331020124913
44048;9810;Nazareth;2718;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;9;0.00331125827815
44048;9810;Nazareth;2718;17;AZ MARIA MIDDELARES;Gand;1137;0.41832229580574
44048;9810;Nazareth;2718;32;A.Z. ALMA;Eeklo;8;0.00294334069169
44048;9810;Nazareth;2718;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;7;0.00257542310522
44048;9810;Nazareth;2718;117;AZ DELTA;Roulers;8;0.00294334069169
44048;9810;Nazareth;2718;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);9;0.00331125827815
44048;9810;Nazareth;2718;134;AZ SINT-VINCENTIUS;Deinze;606;0.22295805739514
44048;9810;Nazareth;2718;140;AZ SINT-LUCAS;Bruges;5;0.0018395879323
44048;9810;Nazareth;2718;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;8;0.00294334069169
44048;9810;Nazareth;2718;170;AZ OUDENAARDE;Audenarde;150;0.05518763796909
44048;9810;Nazareth;2718;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);14;0.00515084621045
44048;9810;Nazareth;2718;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;47;0.01729212656365
44048;9810;Nazareth;2718;290;AZ SINT-LUCAS;Gand;134;0.04930095658572
44048;9810;Nazareth;2718;322;UZ LEUVEN;Louvain;13;0.00478292862399
44048;9810;Nazareth;2718;395;ST.-ANDRIESZIEKENHUIS;Tielt (Flandre occidentale);32;0.01177336276674
44048;9810;Nazareth;2718;396;AZ GROENINGE;Courtrai;13;0.00478292862399
44048;9810;Nazareth;2718;397;O.L.V. VAN LOURDES ZIEKENHUIS WAREGEM;Waregem;38;0.0139808682855
44048;9810;Nazareth;2718;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);6;0.00220750551876
44048;9810;Nazareth;2718;670;UNIVERSITAIR ZIEKENHUIS;Gand;341;0.12545989698308
44048;9810;Nazareth;2718;713;AZ JAN PALFIJN;Gand;113;0.04157468727005
44052;9860;Oosterzele;3296;17;AZ MARIA MIDDELARES;Gand;673;0.20418689320388
44052;9860;Oosterzele;3296;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);46;0.01395631067961
44052;9860;Oosterzele;3296;134;AZ SINT-VINCENTIUS;Deinze;6;0.00182038834951
44052;9860;Oosterzele;3296;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;6;0.00182038834951
44052;9860;Oosterzele;3296;170;AZ OUDENAARDE;Audenarde;13;0.00394417475728
44052;9860;Oosterzele;3296;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);115;0.03489077669903
44052;9860;Oosterzele;3296;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;1579;0.47906553398058
44052;9860;Oosterzele;3296;290;AZ SINT-LUCAS;Gand;175;0.05309466019417
44052;9860;Oosterzele;3296;392;AZ ZENO;Knokke-Heist;5;0.00151699029126
44052;9860;Oosterzele;3296;396;AZ GROENINGE;Courtrai;12;0.00364077669903
44052;9860;Oosterzele;3296;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);17;0.00515776699029
44052;9860;Oosterzele;3296;670;UNIVERSITAIR ZIEKENHUIS;Gand;521;0.15807038834951
44052;9860;Oosterzele;3296;713;AZ JAN PALFIJN;Gand;83;0.02518203883495
44064;9830;Sint-Martens-Latem;1678;17;AZ MARIA MIDDELARES;Gand;833;0.49642431466031
44064;9830;Sint-Martens-Latem;1678;32;A.Z. ALMA;Eeklo;5;0.00297973778308
44064;9830;Sint-Martens-Latem;1678;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;13;0.007747318236
44064;9830;Sint-Martens-Latem;1678;117;AZ DELTA;Roulers;8;0.00476758045292
44064;9830;Sint-Martens-Latem;1678;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);6;0.00357568533969
44064;9830;Sint-Martens-Latem;1678;134;AZ SINT-VINCENTIUS;Deinze;133;0.0792610250298
44064;9830;Sint-Martens-Latem;1678;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;6;0.00357568533969
44064;9830;Sint-Martens-Latem;1678;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);11;0.00655542312277
44064;9830;Sint-Martens-Latem;1678;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;24;0.01430274135876
44064;9830;Sint-Martens-Latem;1678;290;AZ SINT-LUCAS;Gand;154;0.09177592371871
44064;9830;Sint-Martens-Latem;1678;322;UZ LEUVEN;Louvain;14;0.00834326579261
44064;9830;Sint-Martens-Latem;1678;392;AZ ZENO;Knokke-Heist;7;0.00417163289631
44064;9830;Sint-Martens-Latem;1678;396;AZ GROENINGE;Courtrai;16;0.00953516090584
44064;9830;Sint-Martens-Latem;1678;397;O.L.V. VAN LOURDES ZIEKENHUIS WAREGEM;Waregem;8;0.00476758045292
44064;9830;Sint-Martens-Latem;1678;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;16;0.00953516090584
44064;9830;Sint-Martens-Latem;1678;525;AZ DAMIAAN;Ostende;5;0.00297973778308
44064;9830;Sint-Martens-Latem;1678;670;UNIVERSITAIR ZIEKENHUIS;Gand;264;0.15733015494636
44064;9830;Sint-Martens-Latem;1678;682;AZ MONICA;Anvers;6;0.00357568533969
44064;9830;Sint-Martens-Latem;1678;713;AZ JAN PALFIJN;Gand;110;0.06555423122765
44073;9185;Wachtebeke;1779;12;AZ SINT-BLASIUS;Termonde;17;0.00955593029792
44073;9185;Wachtebeke;1779;17;AZ MARIA MIDDELARES;Gand;141;0.07925801011804
44073;9185;Wachtebeke;1779;32;A.Z. ALMA;Eeklo;172;0.09668353007307
44073;9185;Wachtebeke;1779;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;7;0.00393479482856
44073;9185;Wachtebeke;1779;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);6;0.00337268128162
44073;9185;Wachtebeke;1779;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;7;0.00393479482856
44073;9185;Wachtebeke;1779;265;ALGEMEEN ZIEKENHUIS LOKEREN;Lokeren;54;0.03035413153457
44073;9185;Wachtebeke;1779;290;AZ SINT-LUCAS;Gand;1065;0.59865092748735
44073;9185;Wachtebeke;1779;322;UZ LEUVEN;Louvain;23;0.01292861157954
44073;9185;Wachtebeke;1779;392;AZ ZENO;Knokke-Heist;6;0.00337268128162
44073;9185;Wachtebeke;1779;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);35;0.01967397414278
44073;9185;Wachtebeke;1779;670;UNIVERSITAIR ZIEKENHUIS;Gand;183;0.10286677908938
44073;9185;Wachtebeke;1779;713;AZ JAN PALFIJN;Gand;48;0.02698145025295
44081;9870;Zulte;3652;17;AZ MARIA MIDDELARES;Gand;410;0.11226725082147
44081;9870;Zulte;3652;32;A.Z. ALMA;Eeklo;7;0.00191675794085
44081;9870;Zulte;3652;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;17;0.00465498357065
44081;9870;Zulte;3652;57;JAN YPERMAN ZIEKENHUIS;Ypres;14;0.00383351588171
44081;9870;Zulte;3652;117;AZ DELTA;Roulers;49;0.01341730558598
44081;9870;Zulte;3652;124;SINT-JOZEFSKLINIEK;Izegem;26;0.00711938663746
44081;9870;Zulte;3652;134;AZ SINT-VINCENTIUS;Deinze;939;0.25711938663746
44081;9870;Zulte;3652;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;5;0.0013691128149
44081;9870;Zulte;3652;170;AZ OUDENAARDE;Audenarde;40;0.01095290251917
44081;9870;Zulte;3652;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);5;0.0013691128149
44081;9870;Zulte;3652;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;7;0.00191675794085
44081;9870;Zulte;3652;290;AZ SINT-LUCAS;Gand;81;0.02217962760131
44081;9870;Zulte;3652;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;5;0.0013691128149
44081;9870;Zulte;3652;322;UZ LEUVEN;Louvain;16;0.00438116100767
44081;9870;Zulte;3652;395;ST.-ANDRIESZIEKENHUIS;Tielt (Flandre occidentale);119;0.03258488499452
44081;9870;Zulte;3652;396;AZ GROENINGE;Courtrai;297;0.08132530120482
