nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente_patient;klasse;aantal_verblijven_per_leeftijd;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient_leeftijd;marktaandeel
53084;7040;Quévy;1389;Tussen 15 en 64 jaar;714;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;24;0.0336134
53084;7040;Quévy;1389;Tussen 15 en 64 jaar;714;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;26;0.0364146
53084;7040;Quévy;1389;Tussen 15 en 64 jaar;714;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;88;0.1232493
53084;7040;Quévy;1389;Tussen 15 en 64 jaar;714;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;5;0.0070028
53084;7040;Quévy;1389;65 jaar en ouder;577;39;CHU UCL Namur;Yvoir;5;0.0086655
53084;7040;Quévy;1389;65 jaar en ouder;577;96;CHU Tivoli;La Louvière;8;0.0138648
53084;7040;Quévy;1389;65 jaar en ouder;577;146;Centres Hospitaliers Jolimont;La Louvière;17;0.0294627
53084;7040;Quévy;1389;65 jaar en ouder;577;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;269;0.4662045
53084;7040;Quévy;1389;65 jaar en ouder;577;266;CHR Mons-Hainaut;Bergen;128;0.2218371
53084;7040;Quévy;1389;65 jaar en ouder;577;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;12;0.0207972
53084;7040;Quévy;1389;65 jaar en ouder;577;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;11;0.0190641
53084;7040;Quévy;1389;65 jaar en ouder;577;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;116;0.2010399
55004;7090;'s Gravenbrakel;3409;Jonger dan 15 jaar;308;7;CHR de la Haute Senne;Zinnik;142;0.461039
55004;7090;'s Gravenbrakel;3409;Jonger dan 15 jaar;308;96;CHU Tivoli;La Louvière;31;0.1006494
55004;7090;'s Gravenbrakel;3409;Jonger dan 15 jaar;308;146;Centres Hospitaliers Jolimont;La Louvière;35;0.1136364
55004;7090;'s Gravenbrakel;3409;Jonger dan 15 jaar;308;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;21;0.0681818
55004;7090;'s Gravenbrakel;3409;Jonger dan 15 jaar;308;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;10;0.0324675
55004;7090;'s Gravenbrakel;3409;Jonger dan 15 jaar;308;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;5;0.0162338
55004;7090;'s Gravenbrakel;3409;Jonger dan 15 jaar;308;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;34;0.1103896
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;7;CHR de la Haute Senne;Zinnik;758;0.4055645
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;10;Grand Hôpital de Charleroi;Charleroi;7;0.0037453
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;39;CHU UCL Namur;Yvoir;5;0.0026752
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;14;0.0074906
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;76;UMC Sint-Pieter;Brussel;28;0.0149813
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;77;UVC Brugmann;Brussel;11;0.0058855
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;79;Jules Bordet Instituut;Brussel;25;0.0133761
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;87;Iris Ziekenhuizen Zuid;Etterbeek;22;0.011771
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;96;CHU Tivoli;La Louvière;95;0.0508293
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;106;AZ Sint-Maria;Halle (Vlaams-Brabant);34;0.0181915
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;110;Kliniek Sint-Jan;Brussel;5;0.0026752
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;111;Europaziekenhuizen;Ukkel;40;0.0214018
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;143;UZ Brussel;Jette;9;0.0048154
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;146;Centres Hospitaliers Jolimont;La Louvière;130;0.0695559
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;6;0.0032103
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;166;CHU UCL Namur;Namen;5;0.0026752
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;43;0.023007
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;264;CHU UCL Namur;Dinant;5;0.0026752
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;332;CHIREC - Delta Ziekenhuis;Oudergem;65;0.034778
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;346;Centres Hospitaliers Jolimont;Nijvel;78;0.0417335
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;90;0.0481541
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;140;0.0749064
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;9;0.0048154
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;13;0.0069556
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;707;CHU Sart Tilman;Luik;5;0.0026752
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;718;CHU Charleroi;Charleroi;14;0.0074906
55004;7090;'s Gravenbrakel;3409;Tussen 15 en 64 jaar;1869;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;169;0.0904227
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;7;CHR de la Haute Senne;Zinnik;682;0.5535714
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;76;UMC Sint-Pieter;Brussel;9;0.0073052
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;79;Jules Bordet Instituut;Brussel;22;0.0178571
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;87;Iris Ziekenhuizen Zuid;Etterbeek;6;0.0048701
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;96;CHU Tivoli;La Louvière;63;0.0511364
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;106;AZ Sint-Maria;Halle (Vlaams-Brabant);12;0.0097403
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;143;UZ Brussel;Jette;5;0.0040584
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;146;Centres Hospitaliers Jolimont;La Louvière;123;0.0998377
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;14;0.0113636
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;332;CHIREC - Delta Ziekenhuis;Oudergem;17;0.0137987
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;346;Centres Hospitaliers Jolimont;Nijvel;78;0.0633117
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;27;0.0219156
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;67;0.0543831
55004;7090;'s Gravenbrakel;3409;65 jaar en ouder;1232;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;62;0.0503247
55035;7070;Le R?ulx;1486;Jonger dan 15 jaar;110;7;CHR de la Haute Senne;Zinnik;20;0.1818182
55035;7070;Le R?ulx;1486;Jonger dan 15 jaar;110;96;CHU Tivoli;La Louvière;30;0.2727273
55035;7070;Le R?ulx;1486;Jonger dan 15 jaar;110;146;Centres Hospitaliers Jolimont;La Louvière;33;0.3
55035;7070;Le R?ulx;1486;Jonger dan 15 jaar;110;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;12;0.1090909
55035;7070;Le R?ulx;1486;Jonger dan 15 jaar;110;266;CHR Mons-Hainaut;Bergen;6;0.0545455
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;7;CHR de la Haute Senne;Zinnik;81;0.1103542
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;39;CHU UCL Namur;Yvoir;5;0.006812
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;96;CHU Tivoli;La Louvière;208;0.2833787
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;146;Centres Hospitaliers Jolimont;La Louvière;194;0.2643052
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;102;0.1389646
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;266;CHR Mons-Hainaut;Bergen;12;0.0163488
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;325;CHU André Vésale;Montigny-le-Tilleul;5;0.006812
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;332;CHIREC - Delta Ziekenhuis;Oudergem;11;0.0149864
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;346;Centres Hospitaliers Jolimont;Nijvel;5;0.006812
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;20;0.027248
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;26;0.0354223
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;7;0.0095368
55035;7070;Le R?ulx;1486;Tussen 15 en 64 jaar;734;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;19;0.0258856
55035;7070;Le R?ulx;1486;65 jaar en ouder;642;7;CHR de la Haute Senne;Zinnik;69;0.1074766
55035;7070;Le R?ulx;1486;65 jaar en ouder;642;96;CHU Tivoli;La Louvière;170;0.2647975
55035;7070;Le R?ulx;1486;65 jaar en ouder;642;146;Centres Hospitaliers Jolimont;La Louvière;246;0.3831776
55035;7070;Le R?ulx;1486;65 jaar en ouder;642;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;75;0.1168224
55035;7070;Le R?ulx;1486;65 jaar en ouder;642;266;CHR Mons-Hainaut;Bergen;18;0.0280374
55035;7070;Le R?ulx;1486;65 jaar en ouder;642;332;CHIREC - Delta Ziekenhuis;Oudergem;5;0.0077882
55035;7070;Le R?ulx;1486;65 jaar en ouder;642;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;15;0.0233645
55035;7070;Le R?ulx;1486;65 jaar en ouder;642;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;10;0.0155763
55035;7070;Le R?ulx;1486;65 jaar en ouder;642;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;5;0.0077882
55035;7070;Le R?ulx;1486;65 jaar en ouder;642;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;7;0.0109034
55040;7060;Zinnik;4718;Jonger dan 15 jaar;413;7;CHR de la Haute Senne;Zinnik;206;0.4987893
55040;7060;Zinnik;4718;Jonger dan 15 jaar;413;96;CHU Tivoli;La Louvière;52;0.125908
55040;7060;Zinnik;4718;Jonger dan 15 jaar;413;143;UZ Brussel;Jette;5;0.0121065
55040;7060;Zinnik;4718;Jonger dan 15 jaar;413;146;Centres Hospitaliers Jolimont;La Louvière;41;0.0992736
55040;7060;Zinnik;4718;Jonger dan 15 jaar;413;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;31;0.0750605
55040;7060;Zinnik;4718;Jonger dan 15 jaar;413;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;31;0.0750605
55040;7060;Zinnik;4718;Jonger dan 15 jaar;413;266;CHR Mons-Hainaut;Bergen;6;0.0145278
55040;7060;Zinnik;4718;Jonger dan 15 jaar;413;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;13;0.031477
55040;7060;Zinnik;4718;Jonger dan 15 jaar;413;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;5;0.0121065
55040;7060;Zinnik;4718;Jonger dan 15 jaar;413;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;6;0.0145278
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;6;CHR Sambre et Meuse;Namen;6;0.0025031
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;7;CHR de la Haute Senne;Zinnik;1206;0.5031289
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;10;Grand Hôpital de Charleroi;Charleroi;8;0.0033375
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;39;CHU UCL Namur;Yvoir;6;0.0025031
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;8;0.0033375
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;76;UMC Sint-Pieter;Brussel;12;0.0050063
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;77;UVC Brugmann;Brussel;10;0.0041719
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;79;Jules Bordet Instituut;Brussel;33;0.0137672
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;87;Iris Ziekenhuizen Zuid;Etterbeek;17;0.0070922
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;96;CHU Tivoli;La Louvière;160;0.0667501
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;106;AZ Sint-Maria;Halle (Vlaams-Brabant);9;0.0037547
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;110;Kliniek Sint-Jan;Brussel;7;0.0029203
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;111;Europaziekenhuizen;Ukkel;15;0.0062578
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;143;UZ Brussel;Jette;7;0.0029203
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;146;Centres Hospitaliers Jolimont;La Louvière;152;0.0634126
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;247;Centre Hospitalier de Mouscron;Moeskroen;6;0.0025031
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;236;0.0984564
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;266;CHR Mons-Hainaut;Bergen;35;0.0146016
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;325;CHU André Vésale;Montigny-le-Tilleul;6;0.0025031
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;332;CHIREC - Delta Ziekenhuis;Oudergem;39;0.0162703
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;346;Centres Hospitaliers Jolimont;Nijvel;16;0.006675
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;101;0.042136
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;133;0.055486
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;409;Clinique Notre-Dame de Grâce;Charleroi;5;0.0020859
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;44;0.0183563
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;534;Centre Hospitalier de Wallonie picarde (Tournai);Doornik;15;0.0062578
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;718;CHU Charleroi;Charleroi;8;0.0033375
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;58;0.0241969
55040;7060;Zinnik;4718;Tussen 15 en 64 jaar;2397;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;13;0.0054234
55040;7060;Zinnik;4718;65 jaar en ouder;1908;7;CHR de la Haute Senne;Zinnik;1242;0.6509434
55040;7060;Zinnik;4718;65 jaar en ouder;1908;10;Grand Hôpital de Charleroi;Charleroi;7;0.0036688
55040;7060;Zinnik;4718;65 jaar en ouder;1908;39;CHU UCL Namur;Yvoir;6;0.0031447
55040;7060;Zinnik;4718;65 jaar en ouder;1908;79;Jules Bordet Instituut;Brussel;13;0.0068134
55040;7060;Zinnik;4718;65 jaar en ouder;1908;96;CHU Tivoli;La Louvière;81;0.0424528
55040;7060;Zinnik;4718;65 jaar en ouder;1908;146;Centres Hospitaliers Jolimont;La Louvière;142;0.0744235
55040;7060;Zinnik;4718;65 jaar en ouder;1908;249;Centre de Santé des Fagnes;Chimay;5;0.0026205
55040;7060;Zinnik;4718;65 jaar en ouder;1908;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;148;0.0775681
55040;7060;Zinnik;4718;65 jaar en ouder;1908;266;CHR Mons-Hainaut;Bergen;34;0.0178197
55040;7060;Zinnik;4718;65 jaar en ouder;1908;332;CHIREC - Delta Ziekenhuis;Oudergem;14;0.0073375
55040;7060;Zinnik;4718;65 jaar en ouder;1908;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;54;0.0283019
55040;7060;Zinnik;4718;65 jaar en ouder;1908;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;51;0.0267296
55040;7060;Zinnik;4718;65 jaar en ouder;1908;410;Centre Hospitalier ÉpiCURA;Saint-Ghislain;19;0.0099581
55040;7060;Zinnik;4718;65 jaar en ouder;1908;718;CHU Charleroi;Charleroi;8;0.0041929
55040;7060;Zinnik;4718;65 jaar en ouder;1908;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;24;0.0125786
55040;7060;Zinnik;4718;65 jaar en ouder;1908;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;8;0.0041929
55050;7190;Écaussinnes;1785;Jonger dan 15 jaar;182;7;CHR de la Haute Senne;Zinnik;54;0.2967033
55050;7190;Écaussinnes;1785;Jonger dan 15 jaar;182;96;CHU Tivoli;La Louvière;57;0.3131868
55050;7190;Écaussinnes;1785;Jonger dan 15 jaar;182;146;Centres Hospitaliers Jolimont;La Louvière;35;0.1923077
55050;7190;Écaussinnes;1785;Jonger dan 15 jaar;182;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;6;0.032967
55050;7190;Écaussinnes;1785;Jonger dan 15 jaar;182;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;8;0.043956
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;7;CHR de la Haute Senne;Zinnik;311;0.3459399
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;10;Grand Hôpital de Charleroi;Charleroi;8;0.0088988
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;10;0.0111235
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;76;UMC Sint-Pieter;Brussel;7;0.0077864
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;96;CHU Tivoli;La Louvière;187;0.2080089
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;111;Europaziekenhuizen;Ukkel;6;0.0066741
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;146;Centres Hospitaliers Jolimont;La Louvière;140;0.1557286
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;26;0.028921
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;266;CHR Mons-Hainaut;Bergen;6;0.0066741
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;332;CHIREC - Delta Ziekenhuis;Oudergem;28;0.0311457
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;346;Centres Hospitaliers Jolimont;Nijvel;15;0.0166852
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;18;0.0200222
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;38;0.0422692
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;718;CHU Charleroi;Charleroi;7;0.0077864
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;42;0.0467186
55050;7190;Écaussinnes;1785;Tussen 15 en 64 jaar;899;724;Centre Hospitalier ÉpiCURA;Saint-Ghislain;5;0.0055617
55050;7190;Écaussinnes;1785;65 jaar en ouder;704;7;CHR de la Haute Senne;Zinnik;277;0.3934659
55050;7190;Écaussinnes;1785;65 jaar en ouder;704;10;Grand Hôpital de Charleroi;Charleroi;6;0.0085227
55050;7190;Écaussinnes;1785;65 jaar en ouder;704;96;CHU Tivoli;La Louvière;145;0.2059659
55050;7190;Écaussinnes;1785;65 jaar en ouder;704;146;Centres Hospitaliers Jolimont;La Louvière;176;0.25
55050;7190;Écaussinnes;1785;65 jaar en ouder;704;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;10;0.0142045
55050;7190;Écaussinnes;1785;65 jaar en ouder;704;346;Centres Hospitaliers Jolimont;Nijvel;18;0.0255682
55050;7190;Écaussinnes;1785;65 jaar en ouder;704;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;8;0.0113636
55050;7190;Écaussinnes;1785;65 jaar en ouder;704;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;26;0.0369318
55050;7190;Écaussinnes;1785;65 jaar en ouder;704;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;14;0.0198864
55085;7180;Seneffe;1764;Jonger dan 15 jaar;128;96;CHU Tivoli;La Louvière;28;0.21875
55085;7180;Seneffe;1764;Jonger dan 15 jaar;128;146;Centres Hospitaliers Jolimont;La Louvière;42;0.328125
55085;7180;Seneffe;1764;Jonger dan 15 jaar;128;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;8;0.0625
55085;7180;Seneffe;1764;Jonger dan 15 jaar;128;346;Centres Hospitaliers Jolimont;Nijvel;9;0.0703125
55085;7180;Seneffe;1764;Jonger dan 15 jaar;128;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;22;0.171875
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;7;CHR de la Haute Senne;Zinnik;15;0.015873
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;10;Grand Hôpital de Charleroi;Charleroi;18;0.0190476
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;20;0.021164
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;76;UMC Sint-Pieter;Brussel;9;0.0095238
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;87;Iris Ziekenhuizen Zuid;Etterbeek;7;0.0074074
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;96;CHU Tivoli;La Louvière;182;0.1925926
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;111;Europaziekenhuizen;Ukkel;10;0.010582
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;146;Centres Hospitaliers Jolimont;La Louvière;201;0.2126984
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;254;CH Universitaire et Psychiatrique de Mons-Borinage;Bergen;9;0.0095238
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;325;CHU André Vésale;Montigny-le-Tilleul;15;0.015873
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;332;CHIREC - Delta Ziekenhuis;Oudergem;30;0.031746
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;346;Centres Hospitaliers Jolimont;Nijvel;155;0.1640212
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;46;0.0486772
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;38;0.0402116
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;409;Clinique Notre-Dame de Grâce;Charleroi;26;0.0275132
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;718;CHU Charleroi;Charleroi;15;0.015873
55085;7180;Seneffe;1764;Tussen 15 en 64 jaar;945;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;112;0.1185185
55085;7180;Seneffe;1764;65 jaar en ouder;691;7;CHR de la Haute Senne;Zinnik;6;0.0086831
55085;7180;Seneffe;1764;65 jaar en ouder;691;10;Grand Hôpital de Charleroi;Charleroi;13;0.0188133
55085;7180;Seneffe;1764;65 jaar en ouder;691;38;Silva Medical VZW;Watermaal-Bosvoorde;6;0.0086831
55085;7180;Seneffe;1764;65 jaar en ouder;691;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;15;0.0217077
55085;7180;Seneffe;1764;65 jaar en ouder;691;79;Jules Bordet Instituut;Brussel;6;0.0086831
55085;7180;Seneffe;1764;65 jaar en ouder;691;96;CHU Tivoli;La Louvière;97;0.1403763
55085;7180;Seneffe;1764;65 jaar en ouder;691;146;Centres Hospitaliers Jolimont;La Louvière;218;0.3154848
55085;7180;Seneffe;1764;65 jaar en ouder;691;332;CHIREC - Delta Ziekenhuis;Oudergem;5;0.0072359
55085;7180;Seneffe;1764;65 jaar en ouder;691;346;Centres Hospitaliers Jolimont;Nijvel;207;0.2995658
55085;7180;Seneffe;1764;65 jaar en ouder;691;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;12;0.0173661
55085;7180;Seneffe;1764;65 jaar en ouder;691;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;28;0.040521
55085;7180;Seneffe;1764;65 jaar en ouder;691;409;Clinique Notre-Dame de Grâce;Charleroi;11;0.015919
55085;7180;Seneffe;1764;65 jaar en ouder;691;706;Clinique Saint-Luc;Namen;5;0.0072359
55085;7180;Seneffe;1764;65 jaar en ouder;691;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;34;0.0492041
55086;7170;Manage;4311;Jonger dan 15 jaar;440;96;CHU Tivoli;La Louvière;178;0.4045455
55086;7170;Manage;4311;Jonger dan 15 jaar;440;146;Centres Hospitaliers Jolimont;La Louvière;199;0.4522727
