nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;categorie;aantal_verblijven_per_ziekenhuis_gemeente_patient;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;marktaandeel
44012;9840;De Pinte;1396;Tussen 15 en 64 jaar;623;17;AZ Maria Middelares;Gent;0.5008026
44012;9840;De Pinte;1396;Tussen 15 en 64 jaar;623;290;AZ Sint-Lucas;Gent;0.0786517
44012;9840;De Pinte;1396;Tussen 15 en 64 jaar;623;670;UZ Gent;Gent;0.2134831
44012;9840;De Pinte;1396;Tussen 15 en 64 jaar;623;713;AZ Jan Palfijn Gent;Gent;0.081862
44012;9840;De Pinte;1396;65 jaar en ouder;682;17;AZ Maria Middelares;Gent;0.5997067
44012;9840;De Pinte;1396;65 jaar en ouder;682;670;UZ Gent;Gent;0.1906158
44013;9070;Destelbergen;2694;Jonger dan 15 jaar;184;17;AZ Maria Middelares;Gent;0.2880435
44013;9070;Destelbergen;2694;Jonger dan 15 jaar;184;290;AZ Sint-Lucas;Gent;0.4021739
44013;9070;Destelbergen;2694;Jonger dan 15 jaar;184;670;UZ Gent;Gent;0.1630435
44013;9070;Destelbergen;2694;Jonger dan 15 jaar;184;713;AZ Jan Palfijn Gent;Gent;0.1304348
44013;9070;Destelbergen;2694;Tussen 15 en 64 jaar;1203;17;AZ Maria Middelares;Gent;0.3216958
44013;9070;Destelbergen;2694;Tussen 15 en 64 jaar;1203;290;AZ Sint-Lucas;Gent;0.283458
44013;9070;Destelbergen;2694;Tussen 15 en 64 jaar;1203;670;UZ Gent;Gent;0.2319202
44013;9070;Destelbergen;2694;Tussen 15 en 64 jaar;1203;713;AZ Jan Palfijn Gent;Gent;0.0764755
44013;9070;Destelbergen;2694;65 jaar en ouder;1307;17;AZ Maria Middelares;Gent;0.3825555
44013;9070;Destelbergen;2694;65 jaar en ouder;1307;290;AZ Sint-Lucas;Gent;0.2593726
44013;9070;Destelbergen;2694;65 jaar en ouder;1307;670;UZ Gent;Gent;0.2050497
44013;9070;Destelbergen;2694;65 jaar en ouder;1307;713;AZ Jan Palfijn Gent;Gent;0.0726855
44019;9940;Evergem;5625;Jonger dan 15 jaar;511;17;AZ Maria Middelares;Gent;0.1232877
44019;9940;Evergem;5625;Jonger dan 15 jaar;511;32;AZ Alma;Eeklo;0.2191781
44019;9940;Evergem;5625;Jonger dan 15 jaar;511;290;AZ Sint-Lucas;Gent;0.4422701
44019;9940;Evergem;5625;Jonger dan 15 jaar;511;670;UZ Gent;Gent;0.0861057
44019;9940;Evergem;5625;Jonger dan 15 jaar;511;713;AZ Jan Palfijn Gent;Gent;0.1037182
44019;9940;Evergem;5625;Tussen 15 en 64 jaar;2699;17;AZ Maria Middelares;Gent;0.1589478
44019;9940;Evergem;5625;Tussen 15 en 64 jaar;2699;32;AZ Alma;Eeklo;0.0926269
44019;9940;Evergem;5625;Tussen 15 en 64 jaar;2699;290;AZ Sint-Lucas;Gent;0.4746202
44019;9940;Evergem;5625;Tussen 15 en 64 jaar;2699;670;UZ Gent;Gent;0.1237495
44019;9940;Evergem;5625;Tussen 15 en 64 jaar;2699;713;AZ Jan Palfijn Gent;Gent;0.0915154
44019;9940;Evergem;5625;65 jaar en ouder;2415;17;AZ Maria Middelares;Gent;0.1238095
44019;9940;Evergem;5625;65 jaar en ouder;2415;32;AZ Alma;Eeklo;0.1478261
44019;9940;Evergem;5625;65 jaar en ouder;2415;290;AZ Sint-Lucas;Gent;0.5648033
44019;9940;Evergem;5625;65 jaar en ouder;2415;670;UZ Gent;Gent;0.0873706
44020;9890;Gavere;2030;Jonger dan 15 jaar;127;17;AZ Maria Middelares;Gent;0.2834646
44020;9890;Gavere;2030;Jonger dan 15 jaar;127;134;Sint-Vincentiusziekenhuis;Deinze;0.1653543
44020;9890;Gavere;2030;Jonger dan 15 jaar;127;170;AZ Oudenaarde;Oudenaarde;0.1889764
44020;9890;Gavere;2030;Jonger dan 15 jaar;127;670;UZ Gent;Gent;0.2204724
44020;9890;Gavere;2030;Tussen 15 en 64 jaar;1006;17;AZ Maria Middelares;Gent;0.2992048
44020;9890;Gavere;2030;Tussen 15 en 64 jaar;1006;134;Sint-Vincentiusziekenhuis;Deinze;0.0685885
44020;9890;Gavere;2030;Tussen 15 en 64 jaar;1006;170;AZ Oudenaarde;Oudenaarde;0.1361829
44020;9890;Gavere;2030;Tussen 15 en 64 jaar;1006;217;AZ Sint-Elisabeth;Zottegem;0.083499
44020;9890;Gavere;2030;Tussen 15 en 64 jaar;1006;670;UZ Gent;Gent;0.2017893
44020;9890;Gavere;2030;Tussen 15 en 64 jaar;1006;713;AZ Jan Palfijn Gent;Gent;0.0745527
44020;9890;Gavere;2030;65 jaar en ouder;897;17;AZ Maria Middelares;Gent;0.3745819
44020;9890;Gavere;2030;65 jaar en ouder;897;170;AZ Oudenaarde;Oudenaarde;0.1705686
44020;9890;Gavere;2030;65 jaar en ouder;897;217;AZ Sint-Elisabeth;Zottegem;0.1181717
44020;9890;Gavere;2030;65 jaar en ouder;897;670;UZ Gent;Gent;0.1750279
44021;9000;Gent;40819;Jonger dan 15 jaar;3956;17;AZ Maria Middelares;Gent;0.1448433
44021;9000;Gent;40819;Jonger dan 15 jaar;3956;290;AZ Sint-Lucas;Gent;0.4110212
44021;9000;Gent;40819;Jonger dan 15 jaar;3956;670;UZ Gent;Gent;0.169363
44021;9000;Gent;40819;Jonger dan 15 jaar;3956;713;AZ Jan Palfijn Gent;Gent;0.2411527
44021;9000;Gent;40819;Tussen 15 en 64 jaar;20695;17;AZ Maria Middelares;Gent;0.1739067
44021;9000;Gent;40819;Tussen 15 en 64 jaar;20695;290;AZ Sint-Lucas;Gent;0.3533704
44021;9000;Gent;40819;Tussen 15 en 64 jaar;20695;670;UZ Gent;Gent;0.1977289
44021;9000;Gent;40819;Tussen 15 en 64 jaar;20695;713;AZ Jan Palfijn Gent;Gent;0.2107755
44021;9000;Gent;40819;65 jaar en ouder;16168;17;AZ Maria Middelares;Gent;0.2389906
44021;9000;Gent;40819;65 jaar en ouder;16168;290;AZ Sint-Lucas;Gent;0.3742578
44021;9000;Gent;40819;65 jaar en ouder;16168;670;UZ Gent;Gent;0.1395967
44021;9000;Gent;40819;65 jaar en ouder;16168;713;AZ Jan Palfijn Gent;Gent;0.1969322
44029;9910;Knesselare;1364;Jonger dan 15 jaar;121;32;AZ Alma;Eeklo;0.338843
44029;9910;Knesselare;1364;Jonger dan 15 jaar;121;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.0661157
44029;9910;Knesselare;1364;Jonger dan 15 jaar;121;140;AZ Sint-Lucas Brugge;Brugge;0.1322314
44029;9910;Knesselare;1364;Jonger dan 15 jaar;121;395;Sint-Andriesziekenhuis;Tielt;0.1983471
44029;9910;Knesselare;1364;Jonger dan 15 jaar;121;670;UZ Gent;Gent;0.0909091
44029;9910;Knesselare;1364;Tussen 15 en 64 jaar;637;17;AZ Maria Middelares;Gent;0.0612245
44029;9910;Knesselare;1364;Tussen 15 en 64 jaar;637;32;AZ Alma;Eeklo;0.4191523
44029;9910;Knesselare;1364;Tussen 15 en 64 jaar;637;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.1428571
44029;9910;Knesselare;1364;Tussen 15 en 64 jaar;637;140;AZ Sint-Lucas Brugge;Brugge;0.1569859
44029;9910;Knesselare;1364;Tussen 15 en 64 jaar;637;670;UZ Gent;Gent;0.0816327
44029;9910;Knesselare;1364;65 jaar en ouder;606;32;AZ Alma;Eeklo;0.5742574
44029;9910;Knesselare;1364;65 jaar en ouder;606;49;AZ Sint-Jan Brugge - Oostende;Brugge;0.0693069
44029;9910;Knesselare;1364;65 jaar en ouder;606;140;AZ Sint-Lucas Brugge;Brugge;0.1930693
44029;9910;Knesselare;1364;65 jaar en ouder;606;670;UZ Gent;Gent;0.0742574
44034;9080;Lochristi;3165;Jonger dan 15 jaar;216;17;AZ Maria Middelares;Gent;0.1851852
44034;9080;Lochristi;3165;Jonger dan 15 jaar;216;265;AZ Lokeren;Lokeren;0.0740741
44034;9080;Lochristi;3165;Jonger dan 15 jaar;216;290;AZ Sint-Lucas;Gent;0.4490741
44034;9080;Lochristi;3165;Jonger dan 15 jaar;216;670;UZ Gent;Gent;0.1759259
44034;9080;Lochristi;3165;Jonger dan 15 jaar;216;713;AZ Jan Palfijn Gent;Gent;0.0833333
44034;9080;Lochristi;3165;Tussen 15 en 64 jaar;1613;17;AZ Maria Middelares;Gent;0.1928084
44034;9080;Lochristi;3165;Tussen 15 en 64 jaar;1613;265;AZ Lokeren;Lokeren;0.0545567
44034;9080;Lochristi;3165;Tussen 15 en 64 jaar;1613;290;AZ Sint-Lucas;Gent;0.4029758
44034;9080;Lochristi;3165;Tussen 15 en 64 jaar;1613;670;UZ Gent;Gent;0.2058277
44034;9080;Lochristi;3165;Tussen 15 en 64 jaar;1613;713;AZ Jan Palfijn Gent;Gent;0.0706758
44034;9080;Lochristi;3165;65 jaar en ouder;1336;17;AZ Maria Middelares;Gent;0.1766467
44034;9080;Lochristi;3165;65 jaar en ouder;1336;265;AZ Lokeren;Lokeren;0.0890719
44034;9080;Lochristi;3165;65 jaar en ouder;1336;290;AZ Sint-Lucas;Gent;0.5052395
44034;9080;Lochristi;3165;65 jaar en ouder;1336;670;UZ Gent;Gent;0.1384731
44036;9920;Lovendegem;1439;Jonger dan 15 jaar;138;17;AZ Maria Middelares;Gent;0.2173913
44036;9920;Lovendegem;1439;Jonger dan 15 jaar;138;32;AZ Alma;Eeklo;0.1594203
44036;9920;Lovendegem;1439;Jonger dan 15 jaar;138;290;AZ Sint-Lucas;Gent;0.2391304
44036;9920;Lovendegem;1439;Jonger dan 15 jaar;138;670;UZ Gent;Gent;0.2608696
44036;9920;Lovendegem;1439;Jonger dan 15 jaar;138;713;AZ Jan Palfijn Gent;Gent;0.0942029
44036;9920;Lovendegem;1439;Tussen 15 en 64 jaar;614;17;AZ Maria Middelares;Gent;0.2687296
44036;9920;Lovendegem;1439;Tussen 15 en 64 jaar;614;32;AZ Alma;Eeklo;0.0912052
44036;9920;Lovendegem;1439;Tussen 15 en 64 jaar;614;290;AZ Sint-Lucas;Gent;0.3159609
44036;9920;Lovendegem;1439;Tussen 15 en 64 jaar;614;670;UZ Gent;Gent;0.1433225
44036;9920;Lovendegem;1439;Tussen 15 en 64 jaar;614;713;AZ Jan Palfijn Gent;Gent;0.1140065
44036;9920;Lovendegem;1439;65 jaar en ouder;687;17;AZ Maria Middelares;Gent;0.209607
44036;9920;Lovendegem;1439;65 jaar en ouder;687;32;AZ Alma;Eeklo;0.1091703
44036;9920;Lovendegem;1439;65 jaar en ouder;687;290;AZ Sint-Lucas;Gent;0.4366812
44036;9920;Lovendegem;1439;65 jaar en ouder;687;670;UZ Gent;Gent;0.1164483
44036;9920;Lovendegem;1439;65 jaar en ouder;687;713;AZ Jan Palfijn Gent;Gent;0.1004367
44040;9090;Melle;1732;Jonger dan 15 jaar;128;17;AZ Maria Middelares;Gent;0.3671875
44040;9090;Melle;1732;Jonger dan 15 jaar;128;290;AZ Sint-Lucas;Gent;0.2109375
44040;9090;Melle;1732;Jonger dan 15 jaar;128;670;UZ Gent;Gent;0.2421875
44040;9090;Melle;1732;Jonger dan 15 jaar;128;713;AZ Jan Palfijn Gent;Gent;0.125
44040;9090;Melle;1732;Tussen 15 en 64 jaar;822;17;AZ Maria Middelares;Gent;0.4245742
44040;9090;Melle;1732;Tussen 15 en 64 jaar;822;290;AZ Sint-Lucas;Gent;0.136253
44040;9090;Melle;1732;Tussen 15 en 64 jaar;822;670;UZ Gent;Gent;0.2798054
44040;9090;Melle;1732;Tussen 15 en 64 jaar;822;713;AZ Jan Palfijn Gent;Gent;0.0693431
44040;9090;Melle;1732;65 jaar en ouder;782;17;AZ Maria Middelares;Gent;0.4859335
44040;9090;Melle;1732;65 jaar en ouder;782;290;AZ Sint-Lucas;Gent;0.1112532
44040;9090;Melle;1732;65 jaar en ouder;782;670;UZ Gent;Gent;0.2378517
44040;9090;Melle;1732;65 jaar en ouder;782;713;AZ Jan Palfijn Gent;Gent;0.0588235
44043;9820;Merelbeke;3631;Jonger dan 15 jaar;280;17;AZ Maria Middelares;Gent;0.4607143
44043;9820;Merelbeke;3631;Jonger dan 15 jaar;280;290;AZ Sint-Lucas;Gent;0.0964286
44043;9820;Merelbeke;3631;Jonger dan 15 jaar;280;670;UZ Gent;Gent;0.2321429
44043;9820;Merelbeke;3631;Jonger dan 15 jaar;280;713;AZ Jan Palfijn Gent;Gent;0.1214286
44043;9820;Merelbeke;3631;Tussen 15 en 64 jaar;1694;17;AZ Maria Middelares;Gent;0.4645809
44043;9820;Merelbeke;3631;Tussen 15 en 64 jaar;1694;290;AZ Sint-Lucas;Gent;0.1033058
44043;9820;Merelbeke;3631;Tussen 15 en 64 jaar;1694;670;UZ Gent;Gent;0.2910272
44043;9820;Merelbeke;3631;Tussen 15 en 64 jaar;1694;713;AZ Jan Palfijn Gent;Gent;0.0596222
44043;9820;Merelbeke;3631;65 jaar en ouder;1657;17;AZ Maria Middelares;Gent;0.4996982
44043;9820;Merelbeke;3631;65 jaar en ouder;1657;290;AZ Sint-Lucas;Gent;0.0911285
44043;9820;Merelbeke;3631;65 jaar en ouder;1657;670;UZ Gent;Gent;0.2697646
44045;9180;Moerbeke-Waas;914;Jonger dan 15 jaar;76;265;AZ Lokeren;Lokeren;0.4342105
44045;9180;Moerbeke-Waas;914;Jonger dan 15 jaar;76;290;AZ Sint-Lucas;Gent;0.1578947
44045;9180;Moerbeke-Waas;914;Jonger dan 15 jaar;76;595;AZ Nikolaas;Sint-Niklaas;0.1710526
44045;9180;Moerbeke-Waas;914;Jonger dan 15 jaar;76;670;UZ Gent;Gent;0.1447368
44045;9180;Moerbeke-Waas;914;Tussen 15 en 64 jaar;463;265;AZ Lokeren;Lokeren;0.2807775
44045;9180;Moerbeke-Waas;914;Tussen 15 en 64 jaar;463;290;AZ Sint-Lucas;Gent;0.1317495
44045;9180;Moerbeke-Waas;914;Tussen 15 en 64 jaar;463;595;AZ Nikolaas;Sint-Niklaas;0.2742981
44045;9180;Moerbeke-Waas;914;Tussen 15 en 64 jaar;463;670;UZ Gent;Gent;0.1274298
44045;9180;Moerbeke-Waas;914;65 jaar en ouder;375;265;AZ Lokeren;Lokeren;0.432
44045;9180;Moerbeke-Waas;914;65 jaar en ouder;375;290;AZ Sint-Lucas;Gent;0.072
44045;9180;Moerbeke-Waas;914;65 jaar en ouder;375;595;AZ Nikolaas;Sint-Niklaas;0.296
44045;9180;Moerbeke-Waas;914;65 jaar en ouder;375;670;UZ Gent;Gent;0.088
44048;9810;Nazareth;1797;Jonger dan 15 jaar;118;17;AZ Maria Middelares;Gent;0.3220339
44048;9810;Nazareth;1797;Jonger dan 15 jaar;118;134;Sint-Vincentiusziekenhuis;Deinze;0.3389831
44048;9810;Nazareth;1797;Jonger dan 15 jaar;118;290;AZ Sint-Lucas;Gent;0.1016949
44048;9810;Nazareth;1797;Jonger dan 15 jaar;118;670;UZ Gent;Gent;0.1525424
44048;9810;Nazareth;1797;Tussen 15 en 64 jaar;837;17;AZ Maria Middelares;Gent;0.3966547
44048;9810;Nazareth;1797;Tussen 15 en 64 jaar;837;134;Sint-Vincentiusziekenhuis;Deinze;0.1851852
44048;9810;Nazareth;1797;Tussen 15 en 64 jaar;837;290;AZ Sint-Lucas;Gent;0.0537634
44048;9810;Nazareth;1797;Tussen 15 en 64 jaar;837;670;UZ Gent;Gent;0.2317802
44048;9810;Nazareth;1797;65 jaar en ouder;842;17;AZ Maria Middelares;Gent;0.4061758
44048;9810;Nazareth;1797;65 jaar en ouder;842;134;Sint-Vincentiusziekenhuis;Deinze;0.2933492
44048;9810;Nazareth;1797;65 jaar en ouder;842;670;UZ Gent;Gent;0.1615202
44049;9850;Nevele;1823;Jonger dan 15 jaar;179;17;AZ Maria Middelares;Gent;0.2625698
44049;9850;Nevele;1823;Jonger dan 15 jaar;179;134;Sint-Vincentiusziekenhuis;Deinze;0.2849162
44049;9850;Nevele;1823;Jonger dan 15 jaar;179;290;AZ Sint-Lucas;Gent;0.0614525
44049;9850;Nevele;1823;Jonger dan 15 jaar;179;395;Sint-Andriesziekenhuis;Tielt;0.0558659
44049;9850;Nevele;1823;Jonger dan 15 jaar;179;670;UZ Gent;Gent;0.2178771
44049;9850;Nevele;1823;Jonger dan 15 jaar;179;713;AZ Jan Palfijn Gent;Gent;0.0614525
44049;9850;Nevele;1823;Tussen 15 en 64 jaar;835;17;AZ Maria Middelares;Gent;0.360479
44049;9850;Nevele;1823;Tussen 15 en 64 jaar;835;134;Sint-Vincentiusziekenhuis;Deinze;0.2407186
44049;9850;Nevele;1823;Tussen 15 en 64 jaar;835;290;AZ Sint-Lucas;Gent;0.0946108
44049;9850;Nevele;1823;Tussen 15 en 64 jaar;835;670;UZ Gent;Gent;0.1353293
44049;9850;Nevele;1823;Tussen 15 en 64 jaar;835;713;AZ Jan Palfijn Gent;Gent;0.0814371
44049;9850;Nevele;1823;65 jaar en ouder;809;17;AZ Maria Middelares;Gent;0.3535229
44049;9850;Nevele;1823;65 jaar en ouder;809;134;Sint-Vincentiusziekenhuis;Deinze;0.3436341
44049;9850;Nevele;1823;65 jaar en ouder;809;290;AZ Sint-Lucas;Gent;0.0679852
44049;9850;Nevele;1823;65 jaar en ouder;809;670;UZ Gent;Gent;0.1248455
44052;9860;Oosterzele;2076;Jonger dan 15 jaar;152;17;AZ Maria Middelares;Gent;0.2434211
44052;9860;Oosterzele;2076;Jonger dan 15 jaar;152;217;AZ Sint-Elisabeth;Zottegem;0.4473684
44052;9860;Oosterzele;2076;Jonger dan 15 jaar;152;290;AZ Sint-Lucas;Gent;0.0526316
44052;9860;Oosterzele;2076;Jonger dan 15 jaar;152;670;UZ Gent;Gent;0.1644737
44052;9860;Oosterzele;2076;Tussen 15 en 64 jaar;1058;17;AZ Maria Middelares;Gent;0.1805293
44052;9860;Oosterzele;2076;Tussen 15 en 64 jaar;1058;217;AZ Sint-Elisabeth;Zottegem;0.3827977
44052;9860;Oosterzele;2076;Tussen 15 en 64 jaar;1058;670;UZ Gent;Gent;0.2627599
44052;9860;Oosterzele;2076;65 jaar en ouder;866;17;AZ Maria Middelares;Gent;0.1120092
44052;9860;Oosterzele;2076;65 jaar en ouder;866;217;AZ Sint-Elisabeth;Zottegem;0.534642
44052;9860;Oosterzele;2076;65 jaar en ouder;866;670;UZ Gent;Gent;0.2182448
44064;9830;Sint-Martens-Latem;1195;Jonger dan 15 jaar;70;17;AZ Maria Middelares;Gent;0.6571429
44064;9830;Sint-Martens-Latem;1195;Jonger dan 15 jaar;70;134;Sint-Vincentiusziekenhuis;Deinze;0.0714286
44064;9830;Sint-Martens-Latem;1195;Jonger dan 15 jaar;70;290;AZ Sint-Lucas;Gent;0.0714286
44064;9830;Sint-Martens-Latem;1195;Jonger dan 15 jaar;70;670;UZ Gent;Gent;0.1285714
44064;9830;Sint-Martens-Latem;1195;Tussen 15 en 64 jaar;504;17;AZ Maria Middelares;Gent;0.5416667
44064;9830;Sint-Martens-Latem;1195;Tussen 15 en 64 jaar;504;134;Sint-Vincentiusziekenhuis;Deinze;0.0575397
44064;9830;Sint-Martens-Latem;1195;Tussen 15 en 64 jaar;504;290;AZ Sint-Lucas;Gent;0.0595238
44064;9830;Sint-Martens-Latem;1195;Tussen 15 en 64 jaar;504;670;UZ Gent;Gent;0.140873
44064;9830;Sint-Martens-Latem;1195;Tussen 15 en 64 jaar;504;713;AZ Jan Palfijn Gent;Gent;0.0595238
44064;9830;Sint-Martens-Latem;1195;65 jaar en ouder;621;17;AZ Maria Middelares;Gent;0.5845411
44064;9830;Sint-Martens-Latem;1195;65 jaar en ouder;621;134;Sint-Vincentiusziekenhuis;Deinze;0.115942
44064;9830;Sint-Martens-Latem;1195;65 jaar en ouder;621;290;AZ Sint-Lucas;Gent;0.0676329
44064;9830;Sint-Martens-Latem;1195;65 jaar en ouder;621;670;UZ Gent;Gent;0.1046699
44064;9830;Sint-Martens-Latem;1195;65 jaar en ouder;621;713;AZ Jan Palfijn Gent;Gent;0.0563607
44072;9950;Waarschoot;1338;Jonger dan 15 jaar;109;17;AZ Maria Middelares;Gent;0.0550459
44072;9950;Waarschoot;1338;Jonger dan 15 jaar;109;32;AZ Alma;Eeklo;0.7155963
44072;9950;Waarschoot;1338;Jonger dan 15 jaar;109;290;AZ Sint-Lucas;Gent;0.0917431
44072;9950;Waarschoot;1338;Jonger dan 15 jaar;109;713;AZ Jan Palfijn Gent;Gent;0.0550459
44072;9950;Waarschoot;1338;Tussen 15 en 64 jaar;658;17;AZ Maria Middelares;Gent;0.1018237
44072;9950;Waarschoot;1338;Tussen 15 en 64 jaar;658;32;AZ Alma;Eeklo;0.4878419
44072;9950;Waarschoot;1338;Tussen 15 en 64 jaar;658;290;AZ Sint-Lucas;Gent;0.1641337
44072;9950;Waarschoot;1338;Tussen 15 en 64 jaar;658;670;UZ Gent;Gent;0.1200608
44072;9950;Waarschoot;1338;Tussen 15 en 64 jaar;658;713;AZ Jan Palfijn Gent;Gent;0.056231
44072;9950;Waarschoot;1338;65 jaar en ouder;571;32;AZ Alma;Eeklo;0.6672504
44072;9950;Waarschoot;1338;65 jaar en ouder;571;290;AZ Sint-Lucas;Gent;0.0998249
44072;9950;Waarschoot;1338;65 jaar en ouder;571;670;UZ Gent;Gent;0.1278459
44073;9185;Wachtebeke;1173;Jonger dan 15 jaar;92;17;AZ Maria Middelares;Gent;0.076087
44073;9185;Wachtebeke;1173;Jonger dan 15 jaar;92;265;AZ Lokeren;Lokeren;0.0869565
44073;9185;Wachtebeke;1173;Jonger dan 15 jaar;92;290;AZ Sint-Lucas;Gent;0.5543478
44073;9185;Wachtebeke;1173;Jonger dan 15 jaar;92;670;UZ Gent;Gent;0.1847826
44073;9185;Wachtebeke;1173;Tussen 15 en 64 jaar;578;17;AZ Maria Middelares;Gent;0.0916955
44073;9185;Wachtebeke;1173;Tussen 15 en 64 jaar;578;290;AZ Sint-Lucas;Gent;0.5103806
44073;9185;Wachtebeke;1173;Tussen 15 en 64 jaar;578;670;UZ Gent;Gent;0.1643599
44073;9185;Wachtebeke;1173;65 jaar en ouder;503;290;AZ Sint-Lucas;Gent;0.7117296
44073;9185;Wachtebeke;1173;65 jaar en ouder;503;670;UZ Gent;Gent;0.0894632
44080;9930;Zomergem;1367;Jonger dan 15 jaar;130;17;AZ Maria Middelares;Gent;0.1076923
44080;9930;Zomergem;1367;Jonger dan 15 jaar;130;32;AZ Alma;Eeklo;0.4076923
44080;9930;Zomergem;1367;Jonger dan 15 jaar;130;290;AZ Sint-Lucas;Gent;0.1923077
44080;9930;Zomergem;1367;Jonger dan 15 jaar;130;670;UZ Gent;Gent;0.1692308
44080;9930;Zomergem;1367;Jonger dan 15 jaar;130;713;AZ Jan Palfijn Gent;Gent;0.0615385
44080;9930;Zomergem;1367;Tussen 15 en 64 jaar;619;17;AZ Maria Middelares;Gent;0.2197092
44080;9930;Zomergem;1367;Tussen 15 en 64 jaar;619;32;AZ Alma;Eeklo;0.3198708
44080;9930;Zomergem;1367;Tussen 15 en 64 jaar;619;290;AZ Sint-Lucas;Gent;0.1890145
44080;9930;Zomergem;1367;Tussen 15 en 64 jaar;619;670;UZ Gent;Gent;0.1195477
44080;9930;Zomergem;1367;65 jaar en ouder;618;17;AZ Maria Middelares;Gent;0.1132686
44080;9930;Zomergem;1367;65 jaar en ouder;618;32;AZ Alma;Eeklo;0.4886731
44080;9930;Zomergem;1367;65 jaar en ouder;618;290;AZ Sint-Lucas;Gent;0.2297735
44080;9930;Zomergem;1367;65 jaar en ouder;618;670;UZ Gent;Gent;0.0987055
44081;9870;Zulte;2706;Jonger dan 15 jaar;268;134;Sint-Vincentiusziekenhuis;Deinze;0.5223881
44081;9870;Zulte;2706;Jonger dan 15 jaar;268;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.2910448
44081;9870;Zulte;2706;Jonger dan 15 jaar;268;670;UZ Gent;Gent;0.1044776
44081;9870;Zulte;2706;Tussen 15 en 64 jaar;1385;17;AZ Maria Middelares;Gent;0.1198556
44081;9870;Zulte;2706;Tussen 15 en 64 jaar;1385;134;Sint-Vincentiusziekenhuis;Deinze;0.2642599
44081;9870;Zulte;2706;Tussen 15 en 64 jaar;1385;396;AZ Groeninge;Kortrijk;0.0563177
44081;9870;Zulte;2706;Tussen 15 en 64 jaar;1385;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.2981949
44081;9870;Zulte;2706;Tussen 15 en 64 jaar;1385;670;UZ Gent;Gent;0.1061372
44081;9870;Zulte;2706;65 jaar en ouder;1053;17;AZ Maria Middelares;Gent;0.0864198
44081;9870;Zulte;2706;65 jaar en ouder;1053;134;Sint-Vincentiusziekenhuis;Deinze;0.3019943
44081;9870;Zulte;2706;65 jaar en ouder;1053;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.4634378
44081;9870;Zulte;2706;65 jaar en ouder;1053;670;UZ Gent;Gent;0.0626781
45017;9770;Kruishoutem;1263;Jonger dan 15 jaar;98;134;Sint-Vincentiusziekenhuis;Deinze;0.3367347
45017;9770;Kruishoutem;1263;Jonger dan 15 jaar;98;170;AZ Oudenaarde;Oudenaarde;0.2244898
45017;9770;Kruishoutem;1263;Jonger dan 15 jaar;98;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.3061224
45017;9770;Kruishoutem;1263;Jonger dan 15 jaar;98;670;UZ Gent;Gent;0.0714286
45017;9770;Kruishoutem;1263;Tussen 15 en 64 jaar;648;17;AZ Maria Middelares;Gent;0.1574074
45017;9770;Kruishoutem;1263;Tussen 15 en 64 jaar;648;134;Sint-Vincentiusziekenhuis;Deinze;0.2145062
45017;9770;Kruishoutem;1263;Tussen 15 en 64 jaar;648;170;AZ Oudenaarde;Oudenaarde;0.132716
45017;9770;Kruishoutem;1263;Tussen 15 en 64 jaar;648;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.2006173
45017;9770;Kruishoutem;1263;Tussen 15 en 64 jaar;648;670;UZ Gent;Gent;0.1280864
45017;9770;Kruishoutem;1263;65 jaar en ouder;517;17;AZ Maria Middelares;Gent;0.1199226
45017;9770;Kruishoutem;1263;65 jaar en ouder;517;134;Sint-Vincentiusziekenhuis;Deinze;0.2591876
45017;9770;Kruishoutem;1263;65 jaar en ouder;517;170;AZ Oudenaarde;Oudenaarde;0.1257253
45017;9770;Kruishoutem;1263;65 jaar en ouder;517;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;0.3307544
45017;9770;Kruishoutem;1263;65 jaar en ouder;517;670;UZ Gent;Gent;0.0967118
45035;9700;Oudenaarde;5165;Jonger dan 15 jaar;570;170;AZ Oudenaarde;Oudenaarde;0.6754386
45035;9700;Oudenaarde;5165;Jonger dan 15 jaar;570;550;AZ Glorieux;Ronse;0.0947368
45035;9700;Oudenaarde;5165;Jonger dan 15 jaar;570;670;UZ Gent;Gent;0.1070175
45035;9700;Oudenaarde;5165;Tussen 15 en 64 jaar;2497;17;AZ Maria Middelares;Gent;0.0692831
45035;9700;Oudenaarde;5165;Tussen 15 en 64 jaar;2497;170;AZ Oudenaarde;Oudenaarde;0.5126151
45035;9700;Oudenaarde;5165;Tussen 15 en 64 jaar;2497;550;AZ Glorieux;Ronse;0.093312
45035;9700;Oudenaarde;5165;Tussen 15 en 64 jaar;2497;670;UZ Gent;Gent;0.1377653
45035;9700;Oudenaarde;5165;65 jaar en ouder;2098;170;AZ Oudenaarde;Oudenaarde;0.6944709
45035;9700;Oudenaarde;5165;65 jaar en ouder;2098;550;AZ Glorieux;Ronse;0.077693
